               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.06250000E+03
  8.00000000E+00 -1.00000000E+00  0.00000000E+00  0.00000000E+00 -6.70399391E-03  9.99999975E-05  0.00000000E+00  0.00000000E+00
  8.00000000E+00 -9.97000000E-01  3.79756594E-02 -8.66489815E-05 -6.70528414E-03  9.99999975E-05  6.19406296E-04  1.59496148E-02
  8.00000000E+00 -9.94000000E-01  4.86630912E-02 -2.60037992E-04 -6.71367876E-03  9.99999975E-05  1.62488539E-03  4.77806102E-02
  8.00000000E+00 -9.91000000E-01  5.29020887E-02 -4.50362398E-04 -6.72661141E-03  9.99999975E-05  2.29201389E-03  7.65464687E-02
  8.00000000E+00 -9.88000000E-01  5.57356554E-02 -6.47195554E-04 -6.74193907E-03  9.99999975E-05  2.81284873E-03  1.02432801E-01
  8.00000000E+00 -9.85000000E-01  5.79800789E-02 -8.47721245E-04 -6.75887337E-03  9.99999975E-05  3.25252152E-03  1.26217987E-01
  8.00000000E+00 -9.82000000E-01  5.99024764E-02 -1.05069945E-03 -6.77699172E-03  9.99999975E-05  3.63940231E-03  1.48361513E-01
  8.00000000E+00 -9.79000000E-01  6.16222407E-02 -1.25545119E-03 -6.79602443E-03  9.99999975E-05  3.98863712E-03  1.69150448E-01
  8.00000000E+00 -9.76000000E-01  6.32029050E-02 -1.46155560E-03 -6.81578128E-03  9.99999975E-05  4.30938687E-03  1.88778445E-01
  8.00000000E+00 -9.73000000E-01  6.46823307E-02 -1.66873003E-03 -6.83611841E-03  9.99999975E-05  4.60767480E-03  2.07384309E-01
  8.00000000E+00 -9.70000000E-01  6.60849642E-02 -1.87677304E-03 -6.85692255E-03  9.99999975E-05  4.88770666E-03  2.25072486E-01
  8.00000000E+00 -9.67000000E-01  6.74275051E-02 -2.08553509E-03 -6.87810282E-03  9.99999975E-05  5.15254895E-03  2.41924544E-01
  8.00000000E+00 -9.64000000E-01  6.87219213E-02 -2.29490134E-03 -6.89958343E-03  9.99999975E-05  5.40451986E-03  2.58006229E-01
  8.00000000E+00 -9.61000000E-01  6.99770882E-02 -2.50478115E-03 -6.92129978E-03  9.99999975E-05  5.64541914E-03  2.73371908E-01
  8.00000000E+00 -9.58000000E-01  7.11997883E-02 -2.71510142E-03 -6.94319840E-03  9.99999975E-05  5.87667649E-03  2.88067470E-01
  8.00000000E+00 -9.55000000E-01  7.23953341E-02 -2.92580227E-03 -6.96523133E-03  9.99999975E-05  6.09944946E-03  3.02132390E-01
  8.00000000E+00 -9.52000000E-01  7.35679701E-02 -3.13683363E-03 -6.98735729E-03  9.99999975E-05  6.31468973E-03  3.15601113E-01
  8.00000000E+00 -9.49000000E-01  7.47211533E-02 -3.34815315E-03 -7.00953986E-03  9.99999975E-05  6.52319133E-03  3.28504124E-01
  8.00000000E+00 -9.46000000E-01  7.58577378E-02 -3.55972464E-03 -7.03174691E-03  9.99999975E-05  6.72562377E-03  3.40868697E-01
  8.00000000E+00 -9.43000000E-01  7.69801122E-02 -3.77151680E-03 -7.05395001E-03  9.99999975E-05  6.92255756E-03  3.52719466E-01
  8.00000000E+00 -9.40000000E-01  7.80903013E-02 -3.98350231E-03 -7.07612384E-03  9.99999975E-05  7.11448352E-03  3.64078883E-01
  8.00000000E+00 -9.37000000E-01  7.91900397E-02 -4.19565715E-03 -7.09824569E-03  9.99999975E-05  7.30182736E-03  3.74967561E-01
  8.00000000E+00 -9.34000000E-01  8.02808261E-02 -4.40796002E-03 -7.12029514E-03  9.99999975E-05  7.48496069E-03  3.85404551E-01
  8.00000000E+00 -9.31000000E-01  8.13639649E-02 -4.62039191E-03 -7.14225395E-03  9.99999975E-05  7.66420984E-03  3.95407552E-01
  8.00000000E+00 -9.28000000E-01  8.24406040E-02 -4.83293570E-03 -7.16410598E-03  9.99999975E-05  7.83986349E-03  4.04993089E-01
  8.00000000E+00 -9.25000000E-01  8.35117586E-02 -5.04557601E-03 -7.18583623E-03  9.99999975E-05  8.01217828E-03  4.14176694E-01
  8.00000000E+00 -9.22000000E-01  8.45783316E-02 -5.25829880E-03 -7.20743159E-03  9.99999975E-05  8.18138296E-03  4.22972960E-01
  8.00000000E+00 -9.19000000E-01  8.56411317E-02 -5.47109128E-03 -7.22888013E-03  9.99999975E-05  8.34768266E-03  4.31395676E-01
  8.00000000E+00 -9.16000000E-01  8.67008878E-02 -5.68394169E-03 -7.25017113E-03  9.99999975E-05  8.51126223E-03  4.39457938E-01
