               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  7.50000000E+02
  0.00000000E+00  0.00000000E+00  1.08607679E+00  0.00000000E+00  5.93125030E-10  0.00000000E+00  1.35469119E-03  3.27601198E+00
  0.00000000E+00  1.00000000E-04  1.08607759E+00  2.99481762E-12  5.93126220E-10  0.00000000E+00  1.35468921E-03  3.27604038E+00
  0.00000000E+00  2.00000000E-04  1.08607839E+00  5.98918692E-12  5.93127339E-10  0.00000000E+00  1.35468737E-03  3.27606833E+00
  0.00000000E+00  3.00000000E-04  1.08607918E+00  8.98310763E-12  5.93128388E-10  0.00000000E+00  1.35468569E-03  3.27609582E+00
  0.00000000E+00  4.00000000E-04  1.08607997E+00  1.19765794E-11  5.93129367E-10  0.00000000E+00  1.35468416E-03  3.27612286E+00
  0.00000000E+00  5.00000000E-04  1.08608075E+00  1.49696021E-11  5.93130277E-10  0.00000000E+00  1.35468277E-03  3.27614945E+00
  0.00000000E+00  6.00000000E-04  1.08608154E+00  1.79621752E-11  5.93131118E-10  0.00000000E+00  1.35468154E-03  3.27617558E+00
  0.00000000E+00  7.00000000E-04  1.08608231E+00  2.09542986E-11  5.93131889E-10  0.00000000E+00  1.35468046E-03  3.27620127E+00
  0.00000000E+00  8.00000000E-04  1.08608309E+00  2.39459719E-11  5.93132592E-10  0.00000000E+00  1.35467952E-03  3.27622650E+00
  0.00000000E+00  9.00000000E-04  1.08608386E+00  2.69371949E-11  5.93133227E-10  0.00000000E+00  1.35467873E-03  3.27625127E+00
  0.00000000E+00  1.00000000E-03  1.08608462E+00  2.99279673E-11  5.93133793E-10  0.00000000E+00  1.35467810E-03  3.27627560E+00
  0.00000000E+00  1.10000000E-03  1.08608539E+00  3.29182887E-11  5.93134291E-10  0.00000000E+00  1.35467761E-03  3.27629948E+00
  0.00000000E+00  1.20000000E-03  1.08608614E+00  3.59081589E-11  5.93134722E-10  0.00000000E+00  1.35467727E-03  3.27632290E+00
  0.00000000E+00  1.30000000E-03  1.08608690E+00  3.88975777E-11  5.93135086E-10  0.00000000E+00  1.35467708E-03  3.27634587E+00
  0.00000000E+00  1.40000000E-03  1.08608765E+00  4.18865446E-11  5.93135382E-10  0.00000000E+00  1.35467704E-03  3.27636840E+00
  0.00000000E+00  1.50000000E-03  1.08608840E+00  4.48750595E-11  5.93135611E-10  0.00000000E+00  1.35467715E-03  3.27639047E+00
  0.00000000E+00  1.60000000E-03  1.08608914E+00  4.78631220E-11  5.93135774E-10  0.00000000E+00  1.35467741E-03  3.27641209E+00
  0.00000000E+00  1.70000000E-03  1.08608988E+00  5.08507319E-11  5.93135871E-10  0.00000000E+00  1.35467782E-03  3.27643327E+00
  0.00000000E+00  1.80000000E-03  1.08609062E+00  5.38378889E-11  5.93135901E-10  0.00000000E+00  1.35467838E-03  3.27645399E+00
  0.00000000E+00  1.90000000E-03  1.08609135E+00  5.68245926E-11  5.93135866E-10  0.00000000E+00  1.35467909E-03  3.27647427E+00
  0.00000000E+00  2.00000000E-03  1.08609208E+00  5.98108429E-11  5.93135765E-10  0.00000000E+00  1.35467995E-03  3.27649410E+00
  0.00000000E+00  2.10000000E-03  1.08609280E+00  6.27966393E-11  5.93135599E-10  0.00000000E+00  1.35468095E-03  3.27651347E+00
  0.00000000E+00  2.20000000E-03  1.08609352E+00  6.57819818E-11  5.93135368E-10  0.00000000E+00  1.35468211E-03  3.27653240E+00
  0.00000000E+00  2.30000000E-03  1.08609424E+00  6.87668698E-11  5.93135072E-10  0.00000000E+00  1.35468341E-03  3.27655089E+00
  0.00000000E+00  2.40000000E-03  1.08609496E+00  7.17513033E-11  5.93134711E-10  0.00000000E+00  1.35468487E-03  3.27656892E+00
  0.00000000E+00  2.50000000E-03  1.08609567E+00  7.47352818E-11  5.93134286E-10  0.00000000E+00  1.35468647E-03  3.27658651E+00
  0.00000000E+00  2.60000000E-03  1.08609637E+00  7.77188052E-11  5.93133798E-10  0.00000000E+00  1.35468822E-03  3.27660365E+00
  0.00000000E+00  2.70000000E-03  1.08609707E+00  8.07018730E-11  5.93133245E-10  0.00000000E+00  1.35469012E-03  3.27662034E+00
  0.00000000E+00  2.80000000E-03  1.08609777E+00  8.36844852E-11  5.93132629E-10  0.00000000E+00  1.35469217E-03  3.27663659E+00
  0.00000000E+00  2.90000000E-03  1.08609847E+00  8.66666413E-11  5.93131950E-10  0.00000000E+00  1.35469438E-03  3.27665239E+00
  0.00000000E+00  3.00000000E-03  1.08609916E+00  8.96483410E-11  5.93131208E-10  0.00000000E+00  1.35469672E-03  3.27666775E+00
  0.00000000E+00  3.10000000E-03  1.08609985E+00  9.26295842E-11  5.93130403E-10  0.00000000E+00  1.35469922E-03  3.27668266E+00
  0.00000000E+00  3.20000000E-03  1.08610053E+00  9.56103706E-11  5.93129536E-10  0.00000000E+00  1.35470187E-03  3.27669712E+00
  0.00000000E+00  3.30000000E-03  1.08610121E+00  9.85906997E-11  5.93128607E-10  0.00000000E+00  1.35470467E-03  3.27671114E+00
  0.00000000E+00  3.40000000E-03  1.08610189E+00  1.01570571E-10  5.93127616E-10  0.00000000E+00  1.35470762E-03  3.27672471E+00
  0.00000000E+00  3.50000000E-03  1.08610256E+00  1.04549986E-10  5.93126563E-10  0.00000000E+00  1.35471071E-03  3.27673784E+00
  0.00000000E+00  3.60000000E-03  1.08610323E+00  1.07528942E-10  5.93125448E-10  0.00000000E+00  1.35471396E-03  3.27675053E+00
  0.00000000E+00  3.70000000E-03  1.08610389E+00  1.10507439E-10  5.93124273E-10  0.00000000E+00  1.35471735E-03  3.27676277E+00
  0.00000000E+00  3.80000000E-03  1.08610455E+00  1.13485479E-10  5.93123036E-10  0.00000000E+00  1.35472089E-03  3.27677457E+00
  0.00000000E+00  3.90000000E-03  1.08610521E+00  1.16463059E-10  5.93121739E-10  0.00000000E+00  1.35472459E-03  3.27678592E+00
  0.00000000E+00  4.00000000E-03  1.08610586E+00  1.19440181E-10  5.93120382E-10  0.00000000E+00  1.35472843E-03  3.27679683E+00
  0.00000000E+00  4.10000000E-03  1.08610651E+00  1.22416843E-10  5.93118964E-10  0.00000000E+00  1.35473242E-03  3.27680730E+00
  0.00000000E+00  4.20000000E-03  1.08610716E+00  1.25393045E-10  5.93117487E-10  0.00000000E+00  1.35473656E-03  3.27681733E+00
  0.00000000E+00  4.30000000E-03  1.08610780E+00  1.28368787E-10  5.93115950E-10  0.00000000E+00  1.35474085E-03  3.27682691E+00
  0.00000000E+00  4.40000000E-03  1.08610844E+00  1.31344070E-10  5.93114353E-10  0.00000000E+00  1.35474529E-03  3.27683605E+00
  0.00000000E+00  4.50000000E-03  1.08610908E+00  1.34318892E-10  5.93112698E-10  0.00000000E+00  1.35474987E-03  3.27684475E+00
  0.00000000E+00  4.60000000E-03  1.08610971E+00  1.37293253E-10  5.93110984E-10  0.00000000E+00  1.35475461E-03  3.27685301E+00
  0.00000000E+00  4.70000000E-03  1.08611033E+00  1.40267153E-10  5.93109211E-10  0.00000000E+00  1.35475949E-03  3.27686083E+00
  0.00000000E+00  4.80000000E-03  1.08611096E+00  1.43240592E-10  5.93107379E-10  0.00000000E+00  1.35476453E-03  3.27686821E+00
  0.00000000E+00  4.90000000E-03  1.08611158E+00  1.46213569E-10  5.93105490E-10  0.00000000E+00  1.35476971E-03  3.27687514E+00
  0.00000000E+00  5.00000000E-03  1.08611219E+00  1.49186085E-10  5.93103543E-10  0.00000000E+00  1.35477505E-03  3.27688164E+00
  0.00000000E+00  5.10000000E-03  1.08611280E+00  1.52158138E-10  5.93101538E-10  0.00000000E+00  1.35478053E-03  3.27688769E+00
  0.00000000E+00  5.20000000E-03  1.08611341E+00  1.55129729E-10  5.93099476E-10  0.00000000E+00  1.35478616E-03  3.27689331E+00
  0.00000000E+00  5.30000000E-03  1.08611402E+00  1.58100857E-10  5.93097356E-10  0.00000000E+00  1.35479194E-03  3.27689849E+00
  0.00000000E+00  5.40000000E-03  1.08611462E+00  1.61071523E-10  5.93095180E-10  0.00000000E+00  1.35479787E-03  3.27690322E+00
  0.00000000E+00  5.50000000E-03  1.08611522E+00  1.64041725E-10  5.93092948E-10  0.00000000E+00  1.35480394E-03  3.27690752E+00
  0.00000000E+00  5.60000000E-03  1.08611581E+00  1.67011464E-10  5.93090658E-10  0.00000000E+00  1.35481017E-03  3.27691138E+00
  0.00000000E+00  5.70000000E-03  1.08611640E+00  1.69980740E-10  5.93088313E-10  0.00000000E+00  1.35481655E-03  3.27691480E+00
  0.00000000E+00  5.80000000E-03  1.08611698E+00  1.72949551E-10  5.93085912E-10  0.00000000E+00  1.35482307E-03  3.27691778E+00
  0.00000000E+00  5.90000000E-03  1.08611757E+00  1.75917898E-10  5.93083456E-10  0.00000000E+00  1.35482975E-03  3.27692033E+00
  0.00000000E+00  6.00000000E-03  1.08611814E+00  1.78885781E-10  5.93080944E-10  0.00000000E+00  1.35483657E-03  3.27692243E+00
  0.00000000E+00  6.10000000E-03  1.08611872E+00  1.81853198E-10  5.93078377E-10  0.00000000E+00  1.35484354E-03  3.27692410E+00
  0.00000000E+00  6.20000000E-03  1.08611929E+00  1.84820151E-10  5.93075755E-10  0.00000000E+00  1.35485066E-03  3.27692534E+00
  0.00000000E+00  6.30000000E-03  1.08611986E+00  1.87786639E-10  5.93073079E-10  0.00000000E+00  1.35485793E-03  3.27692613E+00
  0.00000000E+00  6.40000000E-03  1.08612042E+00  1.90752661E-10  5.93070348E-10  0.00000000E+00  1.35486535E-03  3.27692649E+00
  0.00000000E+00  6.50000000E-03  1.08612098E+00  1.93718217E-10  5.93067564E-10  0.00000000E+00  1.35487292E-03  3.27692642E+00
  0.00000000E+00  6.60000000E-03  1.08612153E+00  1.96683307E-10  5.93064725E-10  0.00000000E+00  1.35488064E-03  3.27692590E+00
  0.00000000E+00  6.70000000E-03  1.08612209E+00  1.99647930E-10  5.93061833E-10  0.00000000E+00  1.35488850E-03  3.27692496E+00
  0.00000000E+00  6.80000000E-03  1.08612263E+00  2.02612087E-10  5.93058887E-10  0.00000000E+00  1.35489652E-03  3.27692357E+00
  0.00000000E+00  6.90000000E-03  1.08612318E+00  2.05575777E-10  5.93055889E-10  0.00000000E+00  1.35490468E-03  3.27692175E+00
  0.00000000E+00  7.00000000E-03  1.08612372E+00  2.08539001E-10  5.93052837E-10  0.00000000E+00  1.35491300E-03  3.27691950E+00
  0.00000000E+00  7.10000000E-03  1.08612426E+00  2.11501756E-10  5.93049733E-10  0.00000000E+00  1.35492146E-03  3.27691681E+00
  0.00000000E+00  7.20000000E-03  1.08612479E+00  2.14464044E-10  5.93046577E-10  0.00000000E+00  1.35493007E-03  3.27691369E+00
  0.00000000E+00  7.30000000E-03  1.08612532E+00  2.17425864E-10  5.93043369E-10  0.00000000E+00  1.35493883E-03  3.27691013E+00
  0.00000000E+00  7.40000000E-03  1.08612584E+00  2.20387216E-10  5.93040108E-10  0.00000000E+00  1.35494774E-03  3.27690614E+00
  0.00000000E+00  7.50000000E-03  1.08612637E+00  2.23348099E-10  5.93036796E-10  0.00000000E+00  1.35495679E-03  3.27690172E+00
  0.00000000E+00  7.60000000E-03  1.08612688E+00  2.26308514E-10  5.93033433E-10  0.00000000E+00  1.35496600E-03  3.27689686E+00
  0.00000000E+00  7.70000000E-03  1.08612740E+00  2.29268460E-10  5.93030018E-10  0.00000000E+00  1.35497535E-03  3.27689157E+00
  0.00000000E+00  7.80000000E-03  1.08612791E+00  2.32227936E-10  5.93026553E-10  0.00000000E+00  1.35498486E-03  3.27688585E+00
  0.00000000E+00  7.90000000E-03  1.08612841E+00  2.35186943E-10  5.93023037E-10  0.00000000E+00  1.35499451E-03  3.27687970E+00
  0.00000000E+00  8.00000000E-03  1.08612892E+00  2.38145481E-10  5.93019471E-10  0.00000000E+00  1.35500431E-03  3.27687311E+00
  0.00000000E+00  8.10000000E-03  1.08612942E+00  2.41103548E-10  5.93015854E-10  0.00000000E+00  1.35501426E-03  3.27686609E+00
  0.00000000E+00  8.20000000E-03  1.08612991E+00  2.44061145E-10  5.93012188E-10  0.00000000E+00  1.35502436E-03  3.27685864E+00
  0.00000000E+00  8.30000000E-03  1.08613040E+00  2.47018272E-10  5.93008472E-10  0.00000000E+00  1.35503461E-03  3.27685076E+00
  0.00000000E+00  8.40000000E-03  1.08613089E+00  2.49974928E-10  5.93004707E-10  0.00000000E+00  1.35504501E-03  3.27684245E+00
  0.00000000E+00  8.50000000E-03  1.08613137E+00  2.52931112E-10  5.93000892E-10  0.00000000E+00  1.35505555E-03  3.27683371E+00
  0.00000000E+00  8.60000000E-03  1.08613185E+00  2.55886826E-10  5.92997028E-10  0.00000000E+00  1.35506625E-03  3.27682453E+00
  0.00000000E+00  8.70000000E-03  1.08613233E+00  2.58842068E-10  5.92993116E-10  0.00000000E+00  1.35507709E-03  3.27681493E+00
  0.00000000E+00  8.80000000E-03  1.08613280E+00  2.61796838E-10  5.92989156E-10  0.00000000E+00  1.35508808E-03  3.27680490E+00
  0.00000000E+00  8.90000000E-03  1.08613327E+00  2.64751136E-10  5.92985147E-10  0.00000000E+00  1.35509922E-03  3.27679443E+00
  0.00000000E+00  9.00000000E-03  1.08613374E+00  2.67704962E-10  5.92981090E-10  0.00000000E+00  1.35511051E-03  3.27678354E+00
  0.00000000E+00  9.10000000E-03  1.08613420E+00  2.70658315E-10  5.92976985E-10  0.00000000E+00  1.35512195E-03  3.27677222E+00
  0.00000000E+00  9.20000000E-03  1.08613465E+00  2.73611196E-10  5.92972833E-10  0.00000000E+00  1.35513354E-03  3.27676047E+00
  0.00000000E+00  9.30000000E-03  1.08613511E+00  2.76563603E-10  5.92968634E-10  0.00000000E+00  1.35514527E-03  3.27674829E+00
  0.00000000E+00  9.40000000E-03  1.08613556E+00  2.79515538E-10  5.92964388E-10  0.00000000E+00  1.35515716E-03  3.27673569E+00
  0.00000000E+00  9.50000000E-03  1.08613600E+00  2.82466998E-10  5.92960095E-10  0.00000000E+00  1.35516919E-03  3.27672265E+00
  0.00000000E+00  9.60000000E-03  1.08613645E+00  2.85417985E-10  5.92955756E-10  0.00000000E+00  1.35518137E-03  3.27670919E+00
  0.00000000E+00  9.70000000E-03  1.08613688E+00  2.88368498E-10  5.92951370E-10  0.00000000E+00  1.35519370E-03  3.27669530E+00
  0.00000000E+00  9.80000000E-03  1.08613732E+00  2.91318536E-10  5.92946938E-10  0.00000000E+00  1.35520618E-03  3.27668098E+00
  0.00000000E+00  9.90000000E-03  1.08613775E+00  2.94268100E-10  5.92942461E-10  0.00000000E+00  1.35521881E-03  3.27666624E+00
  0.00000000E+00  1.00000000E-02  1.08613818E+00  2.97217189E-10  5.92937937E-10  0.00000000E+00  1.35523159E-03  3.27665107E+00
  0.00000000E+00  1.01000000E-02  1.08613860E+00  3.00165803E-10  5.92933369E-10  0.00000000E+00  1.35524451E-03  3.27663547E+00
  0.00000000E+00  1.02000000E-02  1.08613902E+00  3.03113942E-10  5.92928756E-10  0.00000000E+00  1.35525759E-03  3.27661945E+00
  0.00000000E+00  1.03000000E-02  1.08613944E+00  3.06061605E-10  5.92924097E-10  0.00000000E+00  1.35527081E-03  3.27660300E+00
  0.00000000E+00  1.04000000E-02  1.08613985E+00  3.09008793E-10  5.92919394E-10  0.00000000E+00  1.35528418E-03  3.27658612E+00
  0.00000000E+00  1.05000000E-02  1.08614026E+00  3.11955504E-10  5.92914647E-10  0.00000000E+00  1.35529770E-03  3.27656883E+00
  0.00000000E+00  1.06000000E-02  1.08614066E+00  3.14901739E-10  5.92909856E-10  0.00000000E+00  1.35531137E-03  3.27655110E+00
  0.00000000E+00  1.07000000E-02  1.08614106E+00  3.17847498E-10  5.92905020E-10  0.00000000E+00  1.35532519E-03  3.27653295E+00
  0.00000000E+00  1.08000000E-02  1.08614146E+00  3.20792779E-10  5.92900141E-10  0.00000000E+00  1.35533915E-03  3.27651438E+00
  0.00000000E+00  1.09000000E-02  1.08614185E+00  3.23737584E-10  5.92895219E-10  0.00000000E+00  1.35535327E-03  3.27649538E+00
  0.00000000E+00  1.10000000E-02  1.08614224E+00  3.26681911E-10  5.92890254E-10  0.00000000E+00  1.35536753E-03  3.27647596E+00
  0.00000000E+00  1.11000000E-02  1.08614262E+00  3.29625761E-10  5.92885245E-10  0.00000000E+00  1.35538194E-03  3.27645611E+00
  0.00000000E+00  1.12000000E-02  1.08614301E+00  3.32569134E-10  5.92880194E-10  0.00000000E+00  1.35539650E-03  3.27643584E+00
  0.00000000E+00  1.13000000E-02  1.08614338E+00  3.35512028E-10  5.92875100E-10  0.00000000E+00  1.35541121E-03  3.27641515E+00
  0.00000000E+00  1.14000000E-02  1.08614376E+00  3.38454444E-10  5.92869965E-10  0.00000000E+00  1.35542607E-03  3.27639404E+00
  0.00000000E+00  1.15000000E-02  1.08614413E+00  3.41396381E-10  5.92864787E-10  0.00000000E+00  1.35544108E-03  3.27637250E+00
  0.00000000E+00  1.16000000E-02  1.08614449E+00  3.44337840E-10  5.92859567E-10  0.00000000E+00  1.35545623E-03  3.27635054E+00
  0.00000000E+00  1.17000000E-02  1.08614486E+00  3.47278820E-10  5.92854306E-10  0.00000000E+00  1.35547153E-03  3.27632816E+00
  0.00000000E+00  1.18000000E-02  1.08614522E+00  3.50219320E-10  5.92849004E-10  0.00000000E+00  1.35548698E-03  3.27630536E+00
  0.00000000E+00  1.19000000E-02  1.08614557E+00  3.53159341E-10  5.92843660E-10  0.00000000E+00  1.35550258E-03  3.27628213E+00
  0.00000000E+00  1.20000000E-02  1.08614592E+00  3.56098882E-10  5.92838276E-10  0.00000000E+00  1.35551833E-03  3.27625849E+00
  0.00000000E+00  1.21000000E-02  1.08614627E+00  3.59037944E-10  5.92832851E-10  0.00000000E+00  1.35553423E-03  3.27623442E+00
  0.00000000E+00  1.22000000E-02  1.08614661E+00  3.61976525E-10  5.92827386E-10  0.00000000E+00  1.35555027E-03  3.27620993E+00
  0.00000000E+00  1.23000000E-02  1.08614695E+00  3.64914626E-10  5.92821881E-10  0.00000000E+00  1.35556647E-03  3.27618503E+00
  0.00000000E+00  1.24000000E-02  1.08614729E+00  3.67852246E-10  5.92816335E-10  0.00000000E+00  1.35558281E-03  3.27615970E+00
  0.00000000E+00  1.25000000E-02  1.08614762E+00  3.70789385E-10  5.92810751E-10  0.00000000E+00  1.35559930E-03  3.27613395E+00
  0.00000000E+00  1.26000000E-02  1.08614795E+00  3.73726044E-10  5.92805126E-10  0.00000000E+00  1.35561594E-03  3.27610779E+00
  0.00000000E+00  1.27000000E-02  1.08614827E+00  3.76662220E-10  5.92799463E-10  0.00000000E+00  1.35563273E-03  3.27608120E+00
  0.00000000E+00  1.28000000E-02  1.08614860E+00  3.79597915E-10  5.92793760E-10  0.00000000E+00  1.35564966E-03  3.27605419E+00
  0.00000000E+00  1.29000000E-02  1.08614891E+00  3.82533129E-10  5.92788019E-10  0.00000000E+00  1.35566675E-03  3.27602677E+00
  0.00000000E+00  1.30000000E-02  1.08614923E+00  3.85467860E-10  5.92782239E-10  0.00000000E+00  1.35568398E-03  3.27599893E+00
  0.00000000E+00  1.31000000E-02  1.08614954E+00  3.88402109E-10  5.92776421E-10  0.00000000E+00  1.35570136E-03  3.27597067E+00
  0.00000000E+00  1.32000000E-02  1.08614984E+00  3.91335875E-10  5.92770565E-10  0.00000000E+00  1.35571889E-03  3.27594199E+00
  0.00000000E+00  1.33000000E-02  1.08615014E+00  3.94269159E-10  5.92764672E-10  0.00000000E+00  1.35573657E-03  3.27591289E+00
  0.00000000E+00  1.34000000E-02  1.08615044E+00  3.97201959E-10  5.92758740E-10  0.00000000E+00  1.35575440E-03  3.27588338E+00
  0.00000000E+00  1.35000000E-02  1.08615074E+00  4.00134277E-10  5.92752772E-10  0.00000000E+00  1.35577237E-03  3.27585345E+00
  0.00000000E+00  1.36000000E-02  1.08615103E+00  4.03066110E-10  5.92746766E-10  0.00000000E+00  1.35579050E-03  3.27582310E+00
  0.00000000E+00  1.37000000E-02  1.08615131E+00  4.05997461E-10  5.92740723E-10  0.00000000E+00  1.35580877E-03  3.27579234E+00
  0.00000000E+00  1.38000000E-02  1.08615160E+00  4.08928327E-10  5.92734644E-10  0.00000000E+00  1.35582719E-03  3.27576116E+00
  0.00000000E+00  1.39000000E-02  1.08615187E+00  4.11858709E-10  5.92728528E-10  0.00000000E+00  1.35584576E-03  3.27572956E+00
  0.00000000E+00  1.40000000E-02  1.08615215E+00  4.14788606E-10  5.92722376E-10  0.00000000E+00  1.35586447E-03  3.27569755E+00
  0.00000000E+00  1.41000000E-02  1.08615242E+00  4.17718019E-10  5.92716188E-10  0.00000000E+00  1.35588334E-03  3.27566512E+00
  0.00000000E+00  1.42000000E-02  1.08615269E+00  4.20646947E-10  5.92709964E-10  0.00000000E+00  1.35590235E-03  3.27563228E+00
  0.00000000E+00  1.43000000E-02  1.08615295E+00  4.23575390E-10  5.92703705E-10  0.00000000E+00  1.35592151E-03  3.27559902E+00
  0.00000000E+00  1.44000000E-02  1.08615321E+00  4.26503347E-10  5.92697410E-10  0.00000000E+00  1.35594082E-03  3.27556534E+00
  0.00000000E+00  1.45000000E-02  1.08615347E+00  4.29430819E-10  5.92691081E-10  0.00000000E+00  1.35596028E-03  3.27553126E+00
