               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  1.00000000E+01
 -3.39900000E-01  1.93500000E+00  4.71986117E-15  0.00000000E+00  1.38563587E+00  0.00000000E+00  8.45855212E-19  7.12933043E-29
 -3.39900000E-01  1.93523500E+00 -6.90692115E-03  0.00000000E+00  1.36432595E+00  0.00000000E+00  3.39800530E-05  1.26228445E-05
 -3.39900000E-01  1.93547000E+00 -1.38000146E-02  0.00000000E+00  1.34503376E+00  0.00000000E+00  1.24717165E-04  5.04913781E-05
 -3.39900000E-01  1.93570500E+00 -2.06792804E-02  0.00000000E+00  1.32755563E+00  0.00000000E+00  2.59713510E-04  1.13605601E-04
 -3.39900000E-01  1.93594000E+00 -2.75447186E-02  0.00000000E+00  1.31170828E+00  0.00000000E+00  4.28384789E-04  2.01965512E-04
 -3.39900000E-01  1.93617500E+00 -3.43963291E-02  0.00000000E+00  1.29732709E+00  0.00000000E+00  6.21848848E-04  3.15571113E-04
 -3.39900000E-01  1.93641000E+00 -4.12341119E-02  0.00000000E+00  1.28426429E+00  0.00000000E+00  8.32729477E-04  4.54422403E-04
 -3.39900000E-01  1.93664500E+00 -4.80580670E-02  0.00000000E+00  1.27238748E+00  0.00000000E+00  1.05497488E-03  6.18519381E-04
 -3.39900000E-01  1.93688000E+00 -5.48681945E-02  0.00000000E+00  1.26157811E+00  0.00000000E+00  1.28369026E-03  8.07862049E-04
 -3.39900000E-01  1.93711500E+00 -6.16644943E-02  0.00000000E+00  1.25173009E+00  0.00000000E+00  1.51498398E-03  1.02245041E-03
 -3.39900000E-01  1.93735000E+00 -6.84469664E-02  0.00000000E+00  1.24274858E+00  0.00000000E+00  1.74582679E-03  1.26228445E-03
 -3.39900000E-01  1.93758500E+00 -7.52156108E-02  0.00000000E+00  1.23454879E+00  0.00000000E+00  1.97392357E-03  1.52736419E-03
 -3.39900000E-01  1.93782000E+00 -8.19704276E-02  0.00000000E+00  1.22705489E+00  0.00000000E+00  2.19759702E-03  1.81768961E-03
 -3.39900000E-01  1.93805500E+00 -8.87114167E-02  0.00000000E+00  1.22019909E+00  0.00000000E+00  2.41568284E-03  2.13326072E-03
 -3.39900000E-01  1.93829000E+00 -9.54385782E-02  0.00000000E+00  1.21392066E+00  0.00000000E+00  2.62743577E-03  2.47407753E-03
 -3.39900000E-01  1.93852500E+00 -1.02151912E-01  0.00000000E+00  1.20816518E+00  0.00000000E+00  2.83244607E-03  2.84014002E-03
 -3.39900000E-01  1.93876000E+00 -1.08851418E-01  0.00000000E+00  1.20288379E+00  0.00000000E+00  3.03056572E-03  3.23144820E-03
 -3.39900000E-01  1.93899500E+00 -1.15537096E-01  0.00000000E+00  1.19803249E+00  0.00000000E+00  3.22184405E-03  3.64800207E-03
 -3.39900000E-01  1.93923000E+00 -1.22208947E-01  0.00000000E+00  1.19357160E+00  0.00000000E+00  3.40647206E-03  4.08980162E-03
 -3.39900000E-01  1.93946500E+00 -1.28866970E-01  0.00000000E+00  1.18946520E+00  0.00000000E+00  3.58473497E-03  4.55684687E-03
 -3.39900000E-01  1.93970000E+00 -1.35511166E-01  0.00000000E+00  1.18568067E+00  0.00000000E+00  3.75697249E-03  5.04913781E-03
 -3.39900000E-01  1.93993500E+00 -1.42141534E-01  0.00000000E+00  1.18218829E+00  0.00000000E+00  3.92354624E-03  5.56667443E-03
 -3.39900000E-01  1.94017000E+00 -1.48758074E-01  0.00000000E+00  1.17896091E+00  0.00000000E+00  4.08481376E-03  6.10945675E-03
 -3.39900000E-01  1.94040500E+00 -1.55360786E-01  0.00000000E+00  1.17597359E+00  0.00000000E+00  4.24110867E-03  6.67748475E-03
 -3.39900000E-01  1.94064000E+00 -1.61949671E-01  0.00000000E+00  1.17320341E+00  0.00000000E+00  4.39272634E-03  7.27075844E-03
 -3.39900000E-01  1.94087500E+00 -1.68524728E-01  0.00000000E+00  1.17062923E+00  0.00000000E+00  4.53991452E-03  7.88927783E-03
 -3.39900000E-01  1.94111000E+00 -1.75085957E-01  0.00000000E+00  1.16823149E+00  0.00000000E+00  4.68286859E-03  8.53304290E-03
 -3.39900000E-01  1.94134500E+00 -1.81633359E-01  0.00000000E+00  1.16599211E+00  0.00000000E+00  4.82173063E-03  9.20205366E-03
 -3.39900000E-01  1.94158000E+00 -1.88166933E-01  0.00000000E+00  1.16389438E+00  0.00000000E+00  4.95659192E-03  9.89631010E-03
 -3.39900000E-01  1.94181500E+00 -1.94686679E-01  0.00000000E+00  1.16192285E+00  0.00000000E+00  5.08749837E-03  1.06158122E-02
 -3.39900000E-01  1.94205000E+00 -2.01192598E-01  0.00000000E+00  1.16006328E+00  0.00000000E+00  5.21445822E-03  1.13605601E-02
 -3.39900000E-01  1.94228500E+00 -2.07684689E-01  0.00000000E+00  1.15830260E+00  0.00000000E+00  5.33745158E-03  1.21305536E-02
 -3.39900000E-01  1.94252000E+00 -2.14162953E-01  0.00000000E+00  1.15662890E+00  0.00000000E+00  5.45644122E-03  1.29257928E-02
 -3.39900000E-01  1.94275500E+00 -2.20627388E-01  0.00000000E+00  1.15503138E+00  0.00000000E+00  5.57138408E-03  1.37462777E-02
 -3.39900000E-01  1.94299000E+00 -2.27077996E-01  0.00000000E+00  1.15350038E+00  0.00000000E+00  5.68224302E-03  1.45920083E-02
 -3.39900000E-01  1.94322500E+00 -2.33514777E-01  0.00000000E+00  1.15202732E+00  0.00000000E+00  5.78899815E-03  1.54629845E-02
 -3.39900000E-01  1.94346000E+00 -2.39937729E-01  0.00000000E+00  1.15060474E+00  0.00000000E+00  5.89165735E-03  1.63592065E-02
 -3.39900000E-01  1.94369500E+00 -2.46346854E-01  0.00000000E+00  1.14922627E+00  0.00000000E+00  5.99026535E-03  1.72806741E-02
 -3.39900000E-01  1.94393000E+00 -2.52742152E-01  0.00000000E+00  1.14788659E+00  0.00000000E+00  6.08491087E-03  1.82273875E-02
 -3.39900000E-01  1.94416500E+00 -2.59123622E-01  0.00000000E+00  1.14658144E+00  0.00000000E+00  6.17573126E-03  1.91993465E-02
 -3.39900000E-01  1.94440000E+00 -2.65491264E-01  0.00000000E+00  1.14530749E+00  0.00000000E+00  6.26291411E-03  2.01965512E-02
 -3.39900000E-01  1.94463500E+00 -2.71845078E-01  0.00000000E+00  1.14406235E+00  0.00000000E+00  6.34669537E-03  2.12190016E-02
 -3.39900000E-01  1.94487000E+00 -2.78185065E-01  0.00000000E+00  1.14284440E+00  0.00000000E+00  6.42735328E-03  2.22666977E-02
 -3.39900000E-01  1.94510500E+00 -2.84511224E-01  0.00000000E+00  1.14165270E+00  0.00000000E+00  6.50519776E-03  2.33396395E-02
 -3.39900000E-01  1.94534000E+00 -2.90823555E-01  0.00000000E+00  1.14048683E+00  0.00000000E+00  6.58055457E-03  2.44378270E-02
 -3.39900000E-01  1.94557500E+00 -2.97122059E-01  0.00000000E+00  1.13934666E+00  0.00000000E+00  6.65374383E-03  2.55612602E-02
 -3.39900000E-01  1.94581000E+00 -3.03406735E-01  0.00000000E+00  1.13823214E+00  0.00000000E+00  6.72505225E-03  2.67099390E-02
 -3.39900000E-01  1.94604500E+00 -3.09677583E-01  0.00000000E+00  1.13714300E+00  0.00000000E+00  6.79469865E-03  2.78838635E-02
 -3.39900000E-01  1.94628000E+00 -3.15934604E-01  0.00000000E+00  1.13607842E+00  0.00000000E+00  6.86279209E-03  2.90830338E-02
 -3.39900000E-01  1.94651500E+00 -3.22177797E-01  0.00000000E+00  1.13503664E+00  0.00000000E+00  6.92928226E-03  3.03074497E-02
 -3.39900000E-01  1.94675000E+00 -3.28407162E-01  0.00000000E+00  1.13401452E+00  0.00000000E+00  6.99390141E-03  3.15571113E-02
 -3.39900000E-01  1.94698500E+00 -3.34622700E-01  0.00000000E+00  1.13300702E+00  0.00000000E+00  7.05609741E-03  3.28320186E-02
 -3.39900000E-01  1.94722000E+00 -3.40824410E-01  0.00000000E+00  1.13200666E+00  0.00000000E+00  7.11495736E-03  3.41321716E-02
 -3.39900000E-01  1.94745500E+00 -3.47012292E-01  0.00000000E+00  1.13100284E+00  0.00000000E+00  7.16912116E-03  3.54575703E-02
 -3.39900000E-01  1.94769000E+00 -3.53186347E-01  0.00000000E+00  1.13008508E+00  0.00000000E+00  7.22254820E-03  3.68082146E-02
