0.005905863258267419, 0.09677419354838657
0.0059023128423615345, 0.15322580645161343
0.005647697301684018, 0.2016129032258065
0.006144755528504742, 0.2983870967741935
0.006389734226009358, 0.4032258064516152
0.006509433962264166, 0.5000000000000044
0.008390139987827228, 0.596774193548387
0.012912355447352475, 0.693548387096774
0.017559849868127364, 0.7983870967741931
0.019188983566646334, 0.8951612903225805
0.015157232704402612, 1
0.00760397646581451, 1.0967741935483857
0.006216778251166566, 1.1532258064516112
0.004704301075268813, 1.2016129032258065
0.003943497666869578, 1.298387096774193
0.0034337593832419744, 1.4032258064516125
0.0030503144654087655, 1.5
0.0024087035909919896, 1.701612903225806
0.0017604990870358495, 2.008064516129032
0.0007293568675187379, 2.403225806451613
0.00032663826333934054, 2.806451612903225
