               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  4.00002500E+02
  0.00000000E+00  3.60000000E-03  1.08695183E+00 -7.84233835E-10 -8.08005352E-08  0.00000000E+00  1.38701475E-03  3.07378583E-01
  0.00000000E+00  3.70000000E-03  1.08695214E+00 -8.05769892E-10 -8.08077135E-08  0.00000000E+00  1.38702000E-03  3.07379856E-01
  0.00000000E+00  3.80000000E-03  1.08695244E+00 -8.27292680E-10 -8.08148956E-08  0.00000000E+00  1.38702540E-03  3.07381157E-01
  0.00000000E+00  3.90000000E-03  1.08695274E+00 -8.48802209E-10 -8.08220814E-08  0.00000000E+00  1.38703094E-03  3.07382486E-01
  0.00000000E+00  4.00000000E-03  1.08695303E+00 -8.70298490E-10 -8.08292711E-08  0.00000000E+00  1.38703662E-03  3.07383844E-01
  0.00000000E+00  4.10000000E-03  1.08695332E+00 -8.91781534E-10 -8.08364646E-08  0.00000000E+00  1.38704245E-03  3.07385230E-01
  0.00000000E+00  4.20000000E-03  1.08695361E+00 -9.13251352E-10 -8.08436620E-08  0.00000000E+00  1.38704842E-03  3.07386644E-01
  0.00000000E+00  4.30000000E-03  1.08695389E+00 -9.34707956E-10 -8.08508633E-08  0.00000000E+00  1.38705453E-03  3.07388086E-01
  0.00000000E+00  4.40000000E-03  1.08695417E+00 -9.56151355E-10 -8.08580684E-08  0.00000000E+00  1.38706078E-03  3.07389557E-01
  0.00000000E+00  4.50000000E-03  1.08695445E+00 -9.77581561E-10 -8.08652775E-08  0.00000000E+00  1.38706718E-03  3.07391056E-01
  0.00000000E+00  4.60000000E-03  1.08695472E+00 -9.98998585E-10 -8.08724906E-08  0.00000000E+00  1.38707372E-03  3.07392584E-01
  0.00000000E+00  4.70000000E-03  1.08695499E+00 -1.02040244E-09 -8.08797076E-08  0.00000000E+00  1.38708040E-03  3.07394140E-01
  0.00000000E+00  4.80000000E-03  1.08695525E+00 -1.04179313E-09 -8.08869286E-08  0.00000000E+00  1.38708723E-03  3.07395724E-01
  0.00000000E+00  4.90000000E-03  1.08695551E+00 -1.06317067E-09 -8.08941537E-08  0.00000000E+00  1.38709420E-03  3.07397336E-01
  0.00000000E+00  5.00000000E-03  1.08695576E+00 -1.08453507E-09 -8.09013827E-08  0.00000000E+00  1.38710131E-03  3.07398977E-01
  0.00000000E+00  5.10000000E-03  1.08695602E+00 -1.10588634E-09 -8.09086159E-08  0.00000000E+00  1.38710856E-03  3.07400647E-01
  0.00000000E+00  5.20000000E-03  1.08695626E+00 -1.12722449E-09 -8.09158531E-08  0.00000000E+00  1.38711596E-03  3.07402344E-01
  0.00000000E+00  5.30000000E-03  1.08695651E+00 -1.14854954E-09 -8.09230945E-08  0.00000000E+00  1.38712350E-03  3.07404070E-01
  0.00000000E+00  5.40000000E-03  1.08695675E+00 -1.16986148E-09 -8.09303400E-08  0.00000000E+00  1.38713118E-03  3.07405825E-01
  0.00000000E+00  5.50000000E-03  1.08695698E+00 -1.19116034E-09 -8.09375896E-08  0.00000000E+00  1.38713901E-03  3.07407608E-01
  0.00000000E+00  5.60000000E-03  1.08695722E+00 -1.21244613E-09 -8.09448434E-08  0.00000000E+00  1.38714698E-03  3.07409419E-01
  0.00000000E+00  5.70000000E-03  1.08695745E+00 -1.23371884E-09 -8.09521015E-08  0.00000000E+00  1.38715509E-03  3.07411259E-01
  0.00000000E+00  5.80000000E-03  1.08695767E+00 -1.25497850E-09 -8.09593637E-08  0.00000000E+00  1.38716335E-03  3.07413127E-01
  0.00000000E+00  5.90000000E-03  1.08695789E+00 -1.27622511E-09 -8.09666302E-08  0.00000000E+00  1.38717174E-03  3.07415023E-01
  0.00000000E+00  6.00000000E-03  1.08695811E+00 -1.29745869E-09 -8.09739010E-08  0.00000000E+00  1.38718029E-03  3.07416948E-01
  0.00000000E+00  6.10000000E-03  1.08695832E+00 -1.31867924E-09 -8.09811760E-08  0.00000000E+00  1.38718897E-03  3.07418902E-01
  0.00000000E+00  6.20000000E-03  1.08695853E+00 -1.33988677E-09 -8.09884554E-08  0.00000000E+00  1.38719780E-03  3.07420884E-01
  0.00000000E+00  6.30000000E-03  1.08695874E+00 -1.36108130E-09 -8.09957391E-08  0.00000000E+00  1.38720677E-03  3.07422894E-01
  0.00000000E+00  6.40000000E-03  1.08695894E+00 -1.38226283E-09 -8.10030271E-08  0.00000000E+00  1.38721588E-03  3.07424933E-01
  0.00000000E+00  6.50000000E-03  1.08695914E+00 -1.40343137E-09 -8.10103195E-08  0.00000000E+00  1.38722514E-03  3.07427000E-01
  0.00000000E+00  6.60000000E-03  1.08695933E+00 -1.42458694E-09 -8.10176164E-08  0.00000000E+00  1.38723454E-03  3.07429096E-01
  0.00000000E+00  6.70000000E-03  1.08695952E+00 -1.44572954E-09 -8.10249176E-08  0.00000000E+00  1.38724408E-03  3.07431221E-01
  0.00000000E+00  6.80000000E-03  1.08695971E+00 -1.46685918E-09 -8.10322233E-08  0.00000000E+00  1.38725376E-03  3.07433373E-01
  0.00000000E+00  6.90000000E-03  1.08695989E+00 -1.48797588E-09 -8.10395334E-08  0.00000000E+00  1.38726359E-03  3.07435555E-01
  0.00000000E+00  7.00000000E-03  1.08696007E+00 -1.50907964E-09 -8.10468481E-08  0.00000000E+00  1.38727357E-03  3.07437764E-01
  0.00000000E+00  7.10000000E-03  1.08696024E+00 -1.53017047E-09 -8.10541672E-08  0.00000000E+00  1.38728368E-03  3.07440003E-01
  0.00000000E+00  7.20000000E-03  1.08696041E+00 -1.55124838E-09 -8.10614909E-08  0.00000000E+00  1.38729394E-03  3.07442270E-01
  0.00000000E+00  7.30000000E-03  1.08696058E+00 -1.57231338E-09 -8.10688191E-08  0.00000000E+00  1.38730434E-03  3.07444565E-01
  0.00000000E+00  7.40000000E-03  1.08696074E+00 -1.59336548E-09 -8.10761519E-08  0.00000000E+00  1.38731488E-03  3.07446889E-01
  0.00000000E+00  7.50000000E-03  1.08696090E+00 -1.61440470E-09 -8.10834893E-08  0.00000000E+00  1.38732557E-03  3.07449242E-01
  0.00000000E+00  7.60000000E-03  1.08696106E+00 -1.63543103E-09 -8.10908312E-08  0.00000000E+00  1.38733640E-03  3.07451623E-01
  0.00000000E+00  7.70000000E-03  1.08696121E+00 -1.65644449E-09 -8.10981779E-08  0.00000000E+00  1.38734738E-03  3.07454032E-01
  0.00000000E+00  7.80000000E-03  1.08696136E+00 -1.67744509E-09 -8.11055291E-08  0.00000000E+00  1.38735849E-03  3.07456471E-01
  0.00000000E+00  7.90000000E-03  1.08696150E+00 -1.69843283E-09 -8.11128851E-08  0.00000000E+00  1.38736975E-03  3.07458937E-01
  0.00000000E+00  8.00000000E-03  1.08696164E+00 -1.71940773E-09 -8.11202457E-08  0.00000000E+00  1.38738115E-03  3.07461433E-01
