               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  4.16000000E+03
  8.00000000E+00 -1.00000000E+00  1.76478445E-01  4.14221472E-17  1.18421949E-02  0.00000000E+00  4.71875656E-03  8.04358686E-02
  8.00000000E+00 -9.97000000E-01  1.78395276E-01 -2.43489727E-04  1.17755544E-02  0.00000000E+00  5.10839880E-03  9.26827448E-02
  8.00000000E+00 -9.94000000E-01  1.80279906E-01 -4.87191177E-04  1.17117004E-02  0.00000000E+00  5.49165604E-03  1.04747363E-01
  8.00000000E+00 -9.91000000E-01  1.82133023E-01 -7.31093191E-04  1.16505471E-02  0.00000000E+00  5.86861581E-03  1.16629856E-01
  8.00000000E+00 -9.88000000E-01  1.83955316E-01 -9.75184612E-04  1.15920088E-02  0.00000000E+00  6.23936564E-03  1.28330358E-01
  8.00000000E+00 -9.85000000E-01  1.85747475E-01 -1.21945428E-03  1.15359998E-02  0.00000000E+00  6.60399308E-03  1.39849004E-01
  8.00000000E+00 -9.82000000E-01  1.87510187E-01 -1.46389104E-03  1.14824344E-02  0.00000000E+00  6.96258565E-03  1.51185927E-01
  8.00000000E+00 -9.79000000E-01  1.89244143E-01 -1.70848372E-03  1.14312269E-02  0.00000000E+00  7.31523090E-03  1.62341261E-01
  8.00000000E+00 -9.76000000E-01  1.90950030E-01 -1.95322118E-03  1.13822916E-02  0.00000000E+00  7.66201635E-03  1.73315141E-01
  8.00000000E+00 -9.73000000E-01  1.92628538E-01 -2.19809225E-03  1.13355427E-02  0.00000000E+00  8.00302955E-03  1.84107699E-01
  8.00000000E+00 -9.70000000E-01  1.94280355E-01 -2.44308577E-03  1.12908946E-02  0.00000000E+00  8.33835802E-03  1.94719070E-01
  8.00000000E+00 -9.67000000E-01  1.95906171E-01 -2.68819058E-03  1.12482616E-02  0.00000000E+00  8.66808931E-03  2.05149389E-01
  8.00000000E+00 -9.64000000E-01  1.97506674E-01 -2.93339553E-03  1.12075579E-02  0.00000000E+00  8.99231095E-03  2.15398788E-01
  8.00000000E+00 -9.61000000E-01  1.99082553E-01 -3.17868946E-03  1.11686979E-02  0.00000000E+00  9.31111048E-03  2.25467401E-01
  8.00000000E+00 -9.58000000E-01  2.00634498E-01 -3.42406121E-03  1.11315957E-02  0.00000000E+00  9.62457543E-03  2.35355364E-01
  8.00000000E+00 -9.55000000E-01  2.02163196E-01 -3.66949962E-03  1.10961658E-02  0.00000000E+00  9.93279333E-03  2.45062809E-01
  8.00000000E+00 -9.52000000E-01  2.03669337E-01 -3.91499352E-03  1.10623225E-02  0.00000000E+00  1.02358517E-02  2.54589871E-01
  8.00000000E+00 -9.49000000E-01  2.05153610E-01 -4.16053177E-03  1.10299799E-02  0.00000000E+00  1.05338381E-02  2.63936683E-01
  8.00000000E+00 -9.46000000E-01  2.06616703E-01 -4.40610320E-03  1.09990524E-02  0.00000000E+00  1.08268401E-02  2.73103379E-01
  8.00000000E+00 -9.43000000E-01  2.08059306E-01 -4.65169666E-03  1.09694543E-02  0.00000000E+00  1.11149452E-02  2.82090094E-01
  8.00000000E+00 -9.40000000E-01  2.09482107E-01 -4.89730098E-03  1.09410999E-02  0.00000000E+00  1.13982409E-02  2.90896961E-01
  8.00000000E+00 -9.37000000E-01  2.10885795E-01 -5.14290500E-03  1.09139035E-02  0.00000000E+00  1.16768148E-02  2.99524114E-01
  8.00000000E+00 -9.34000000E-01  2.12271059E-01 -5.38849758E-03  1.08877793E-02  0.00000000E+00  1.19507544E-02  3.07971687E-01
  8.00000000E+00 -9.31000000E-01  2.13638589E-01 -5.63406754E-03  1.08626417E-02  0.00000000E+00  1.22201472E-02  3.16239814E-01
  8.00000000E+00 -9.28000000E-01  2.14989072E-01 -5.87960374E-03  1.08384049E-02  0.00000000E+00  1.24850808E-02  3.24328629E-01
  8.00000000E+00 -9.25000000E-01  2.16323197E-01 -6.12509500E-03  1.08149833E-02  0.00000000E+00  1.27456427E-02  3.32238266E-01
  8.00000000E+00 -9.22000000E-01  2.17641655E-01 -6.37053018E-03  1.07922911E-02  0.00000000E+00  1.30019204E-02  3.39968859E-01
  8.00000000E+00 -9.19000000E-01  2.18945133E-01 -6.61589811E-03  1.07702427E-02  0.00000000E+00  1.32540016E-02  3.47520541E-01
  8.00000000E+00 -9.16000000E-01  2.20234320E-01 -6.86118764E-03  1.07487522E-02  0.00000000E+00  1.35019736E-02  3.54893447E-01
  8.00000000E+00 -9.13000000E-01  2.21509905E-01 -7.10638761E-03  1.07277341E-02  0.00000000E+00  1.37459241E-02  3.62087711E-01
  8.00000000E+00 -9.10000000E-01  2.22772577E-01 -7.35148685E-03  1.07071026E-02  0.00000000E+00  1.39859405E-02  3.69103465E-01
  8.00000000E+00 -9.07000000E-01  2.24023025E-01 -7.59647421E-03  1.06867719E-02  0.00000000E+00  1.42221105E-02  3.75940845E-01
  8.00000000E+00 -9.04000000E-01  2.25261938E-01 -7.84133853E-03  1.06666565E-02  0.00000000E+00  1.44545216E-02  3.82599985E-01
  8.00000000E+00 -9.01000000E-01  2.26490005E-01 -8.08606865E-03  1.06466705E-02  0.00000000E+00  1.46832612E-02  3.89081017E-01
  8.00000000E+00 -8.98000000E-01  2.27707915E-01 -8.33065341E-03  1.06267283E-02  0.00000000E+00  1.49084169E-02  3.95384077E-01
  8.00000000E+00 -8.95000000E-01  2.28916355E-01 -8.57508166E-03  1.06067441E-02  0.00000000E+00  1.51300764E-02  4.01509297E-01
  8.00000000E+00 -8.92000000E-01  2.30116017E-01 -8.81934223E-03  1.05866323E-02  0.00000000E+00  1.53483270E-02  4.07456813E-01
  8.00000000E+00 -8.89000000E-01  2.31307587E-01 -9.06342397E-03  1.05663071E-02  0.00000000E+00  1.55632563E-02  4.13226757E-01
  8.00000000E+00 -8.86000000E-01  2.32491755E-01 -9.30731572E-03  1.05456829E-02  0.00000000E+00  1.57749519E-02  4.18819264E-01
  8.00000000E+00 -8.83000000E-01  2.33669211E-01 -9.55100631E-03  1.05246739E-02  0.00000000E+00  1.59835013E-02  4.24234467E-01
  8.00000000E+00 -8.80000000E-01  2.34840642E-01 -9.79448460E-03  1.05031944E-02  0.00000000E+00  1.61889920E-02  4.29472501E-01
  8.00000000E+00 -8.77000000E-01  2.36006738E-01 -1.00377394E-02  1.04811588E-02  0.00000000E+00  1.63915116E-02  4.34533500E-01
  8.00000000E+00 -8.74000000E-01  2.37168187E-01 -1.02807596E-02  1.04584812E-02  0.00000000E+00  1.65911476E-02  4.39417597E-01
  8.00000000E+00 -8.71000000E-01  2.38325679E-01 -1.05235340E-02  1.04350760E-02  0.00000000E+00  1.67879875E-02  4.44124926E-01
  8.00000000E+00 -8.68000000E-01  2.39479902E-01 -1.07660515E-02  1.04108575E-02  0.00000000E+00  1.69821190E-02  4.48655621E-01
  8.00000000E+00 -8.65000000E-01  2.40631546E-01 -1.10083008E-02  1.03857400E-02  0.00000000E+00  1.71736294E-02  4.53009816E-01
  8.00000000E+00 -8.62000000E-01  2.41781298E-01 -1.12502709E-02  1.03596378E-02  0.00000000E+00  1.73626063E-02  4.57187645E-01
  8.00000000E+00 -8.59000000E-01  2.42929848E-01 -1.14919506E-02  1.03324651E-02  0.00000000E+00  1.75491374E-02  4.61189241E-01
  8.00000000E+00 -8.56000000E-01  2.44077886E-01 -1.17333286E-02  1.03041362E-02  0.00000000E+00  1.77333100E-02  4.65014740E-01
  8.00000000E+00 -8.53000000E-01  2.45226099E-01 -1.19743940E-02  1.02745655E-02  0.00000000E+00  1.79152119E-02  4.68664274E-01
  8.00000000E+00 -8.50000000E-01  2.46375176E-01 -1.22151354E-02  1.02436673E-02  0.00000000E+00  1.80949303E-02  4.72137978E-01
  8.00000000E+00 -8.47000000E-01  2.47525808E-01 -1.24555418E-02  1.02113558E-02  0.00000000E+00  1.82725530E-02  4.75435985E-01
  8.00000000E+00 -8.44000000E-01  2.48678681E-01 -1.26956020E-02  1.01775452E-02  0.00000000E+00  1.84481675E-02  4.78558429E-01
