               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  4.16000000E+03
  2.50000000E+00 -1.00000000E+00 -1.84438818E-01  3.19362334E-17 -1.30866803E-01  0.00000000E+00  2.17893895E-03  1.04098641E-01
  2.50000000E+00 -9.97000000E-01 -1.85442213E-01  7.76967078E-05 -1.30811221E-01  0.00000000E+00  2.38432072E-03  1.19907092E-01
  2.50000000E+00 -9.94000000E-01 -1.86367212E-01  1.55090513E-04 -1.30759547E-01  0.00000000E+00  2.58770824E-03  1.35396937E-01
  2.50000000E+00 -9.91000000E-01 -1.87215372E-01  2.32170308E-04 -1.30711661E-01  0.00000000E+00  2.78910788E-03  1.50571372E-01
  2.50000000E+00 -9.88000000E-01 -1.87988252E-01  3.08924987E-04 -1.30667446E-01  0.00000000E+00  2.98852607E-03  1.65433595E-01
  2.50000000E+00 -9.85000000E-01 -1.88687408E-01  3.85343444E-04 -1.30626784E-01  0.00000000E+00  3.18596919E-03  1.79986802E-01
  2.50000000E+00 -9.82000000E-01 -1.89314398E-01  4.61414571E-04 -1.30589558E-01  0.00000000E+00  3.38144366E-03  1.94234189E-01
  2.50000000E+00 -9.79000000E-01 -1.89870779E-01  5.37127262E-04 -1.30555649E-01  0.00000000E+00  3.57495587E-03  2.08178954E-01
  2.50000000E+00 -9.76000000E-01 -1.90358109E-01  6.12470411E-04 -1.30524940E-01  0.00000000E+00  3.76651223E-03  2.21824293E-01
  2.50000000E+00 -9.73000000E-01 -1.90777945E-01  6.87432910E-04 -1.30497313E-01  0.00000000E+00  3.95611914E-03  2.35173403E-01
  2.50000000E+00 -9.70000000E-01 -1.91131845E-01  7.62003654E-04 -1.30472650E-01  0.00000000E+00  4.14378300E-03  2.48229480E-01
  2.50000000E+00 -9.67000000E-01 -1.91421365E-01  8.36171535E-04 -1.30450834E-01  0.00000000E+00  4.32951021E-03  2.60995722E-01
  2.50000000E+00 -9.64000000E-01 -1.91648064E-01  9.09925447E-04 -1.30431746E-01  0.00000000E+00  4.51330718E-03  2.73475325E-01
  2.50000000E+00 -9.61000000E-01 -1.91813498E-01  9.83254283E-04 -1.30415269E-01  0.00000000E+00  4.69518031E-03  2.85671486E-01
  2.50000000E+00 -9.58000000E-01 -1.91919226E-01  1.05614694E-03 -1.30401284E-01  0.00000000E+00  4.87513599E-03  2.97587402E-01
  2.50000000E+00 -9.55000000E-01 -1.91966804E-01  1.12859230E-03 -1.30389675E-01  0.00000000E+00  5.05318064E-03  3.09226269E-01
  2.50000000E+00 -9.52000000E-01 -1.91957790E-01  1.20057927E-03 -1.30380324E-01  0.00000000E+00  5.22932066E-03  3.20591283E-01
  2.50000000E+00 -9.49000000E-01 -1.91893742E-01  1.27209674E-03 -1.30373112E-01  0.00000000E+00  5.40356245E-03  3.31685643E-01
  2.50000000E+00 -9.46000000E-01 -1.91776217E-01  1.34313360E-03 -1.30367921E-01  0.00000000E+00  5.57591240E-03  3.42512544E-01
  2.50000000E+00 -9.43000000E-01 -1.91606772E-01  1.41367874E-03 -1.30364635E-01  0.00000000E+00  5.74637692E-03  3.53075183E-01
  2.50000000E+00 -9.40000000E-01 -1.91386964E-01  1.48372106E-03 -1.30363135E-01  0.00000000E+00  5.91496242E-03  3.63376758E-01
  2.50000000E+00 -9.37000000E-01 -1.91118352E-01  1.55324945E-03 -1.30363303E-01  0.00000000E+00  6.08167530E-03  3.73420463E-01
  2.50000000E+00 -9.34000000E-01 -1.90802492E-01  1.62225281E-03 -1.30365021E-01  0.00000000E+00  6.24652195E-03  3.83209498E-01
  2.50000000E+00 -9.31000000E-01 -1.90440942E-01  1.69072002E-03 -1.30368173E-01  0.00000000E+00  6.40950879E-03  3.92747057E-01
  2.50000000E+00 -9.28000000E-01 -1.90035259E-01  1.75863999E-03 -1.30372639E-01  0.00000000E+00  6.57064221E-03  4.02036338E-01
  2.50000000E+00 -9.25000000E-01 -1.89587001E-01  1.82600159E-03 -1.30378302E-01  0.00000000E+00  6.72992861E-03  4.11080537E-01
  2.50000000E+00 -9.22000000E-01 -1.89097726E-01  1.89279374E-03 -1.30385045E-01  0.00000000E+00  6.88737440E-03  4.19882852E-01
  2.50000000E+00 -9.19000000E-01 -1.88568990E-01  1.95900532E-03 -1.30392749E-01  0.00000000E+00  7.04298598E-03  4.28446479E-01
  2.50000000E+00 -9.16000000E-01 -1.88002350E-01  2.02462522E-03 -1.30401298E-01  0.00000000E+00  7.19676975E-03  4.36774614E-01
  2.50000000E+00 -9.13000000E-01 -1.87399366E-01  2.08964235E-03 -1.30410571E-01  0.00000000E+00  7.34873212E-03  4.44870455E-01
  2.50000000E+00 -9.10000000E-01 -1.86761593E-01  2.15404558E-03 -1.30420454E-01  0.00000000E+00  7.49887948E-03  4.52737197E-01
  2.50000000E+00 -9.07000000E-01 -1.86090589E-01  2.21782382E-03 -1.30430826E-01  0.00000000E+00  7.64721824E-03  4.60378039E-01
  2.50000000E+00 -9.04000000E-01 -1.85387912E-01  2.28096595E-03 -1.30441571E-01  0.00000000E+00  7.79375479E-03  4.67796176E-01
  2.50000000E+00 -9.01000000E-01 -1.84655120E-01  2.34346088E-03 -1.30452571E-01  0.00000000E+00  7.93849555E-03  4.74994805E-01
  2.50000000E+00 -8.98000000E-01 -1.83893768E-01  2.40529749E-03 -1.30463707E-01  0.00000000E+00  8.08144692E-03  4.81977123E-01
  2.50000000E+00 -8.95000000E-01 -1.83105416E-01  2.46646468E-03 -1.30474863E-01  0.00000000E+00  8.22261529E-03  4.88746326E-01
  2.50000000E+00 -8.92000000E-01 -1.82291619E-01  2.52695133E-03 -1.30485920E-01  0.00000000E+00  8.36200707E-03  4.95305612E-01
  2.50000000E+00 -8.89000000E-01 -1.81453937E-01  2.58674636E-03 -1.30496760E-01  0.00000000E+00  8.49962866E-03  5.01658177E-01
  2.50000000E+00 -8.86000000E-01 -1.80593926E-01  2.64583864E-03 -1.30507267E-01  0.00000000E+00  8.63548646E-03  5.07807218E-01
  2.50000000E+00 -8.83000000E-01 -1.79713143E-01  2.70421707E-03 -1.30517321E-01  0.00000000E+00  8.76958688E-03  5.13755931E-01
  2.50000000E+00 -8.80000000E-01 -1.78813146E-01  2.76187055E-03 -1.30526805E-01  0.00000000E+00  8.90193631E-03  5.19507513E-01
  2.50000000E+00 -8.77000000E-01 -1.77895493E-01  2.81878796E-03 -1.30535602E-01  0.00000000E+00  9.03254116E-03  5.25065161E-01
  2.50000000E+00 -8.74000000E-01 -1.76961741E-01  2.87495821E-03 -1.30543593E-01  0.00000000E+00  9.16140783E-03  5.30432071E-01
  2.50000000E+00 -8.71000000E-01 -1.76013446E-01  2.93037017E-03 -1.30550660E-01  0.00000000E+00  9.28854273E-03  5.35611441E-01
  2.50000000E+00 -8.68000000E-01 -1.75052168E-01  2.98501276E-03 -1.30556687E-01  0.00000000E+00  9.41395225E-03  5.40606466E-01
  2.50000000E+00 -8.65000000E-01 -1.74079462E-01  3.03887486E-03 -1.30561555E-01  0.00000000E+00  9.53764279E-03  5.45420345E-01
  2.50000000E+00 -8.62000000E-01 -1.73096887E-01  3.09194536E-03 -1.30565146E-01  0.00000000E+00  9.65962077E-03  5.50056272E-01
  2.50000000E+00 -8.59000000E-01 -1.72106000E-01  3.14421315E-03 -1.30567342E-01  0.00000000E+00  9.77989257E-03  5.54517446E-01
  2.50000000E+00 -8.56000000E-01 -1.71108358E-01  3.19566714E-03 -1.30568026E-01  0.00000000E+00  9.89846461E-03  5.58807062E-01
  2.50000000E+00 -8.53000000E-01 -1.70105519E-01  3.24629621E-03 -1.30567080E-01  0.00000000E+00  1.00153433E-02  5.62928318E-01
  2.50000000E+00 -8.50000000E-01 -1.69099040E-01  3.29608926E-03 -1.30564386E-01  0.00000000E+00  1.01305350E-02  5.66884409E-01
  2.50000000E+00 -8.47000000E-01 -1.68090478E-01  3.34503518E-03 -1.30559827E-01  0.00000000E+00  1.02440461E-02  5.70678534E-01
  2.50000000E+00 -8.44000000E-01 -1.67081392E-01  3.39312286E-03 -1.30553284E-01  0.00000000E+00  1.03558831E-02  5.74313888E-01
  2.50000000E+00 -8.41000000E-01 -1.66073338E-01  3.44034119E-03 -1.30544639E-01  0.00000000E+00  1.04660524E-02  5.77793669E-01
  2.50000000E+00 -8.38000000E-01 -1.65067873E-01  3.48667908E-03 -1.30533776E-01  0.00000000E+00  1.05745602E-02  5.81121072E-01
  2.50000000E+00 -8.35000000E-01 -1.64066556E-01  3.53212541E-03 -1.30520575E-01  0.00000000E+00  1.06814132E-02  5.84299295E-01
  2.50000000E+00 -8.32000000E-01 -1.63070944E-01  3.57666907E-03 -1.30504920E-01  0.00000000E+00  1.07866175E-02  5.87331535E-01
  2.50000000E+00 -8.29000000E-01 -1.62082594E-01  3.62029896E-03 -1.30486692E-01  0.00000000E+00  1.08901798E-02  5.90220987E-01
  2.50000000E+00 -8.26000000E-01 -1.61103063E-01  3.66300398E-03 -1.30465774E-01  0.00000000E+00  1.09921062E-02  5.92970849E-01
  2.50000000E+00 -8.23000000E-01 -1.60133909E-01  3.70477301E-03 -1.30442048E-01  0.00000000E+00  1.10924034E-02  5.95584318E-01
  2.50000000E+00 -8.20000000E-01 -1.59176690E-01  3.74559495E-03 -1.30415395E-01  0.00000000E+00  1.11910775E-02  5.98064589E-01
  2.50000000E+00 -8.17000000E-01 -1.58232962E-01  3.78545869E-03 -1.30385699E-01  0.00000000E+00  1.12881352E-02  6.00414861E-01
  2.50000000E+00 -8.14000000E-01 -1.57304284E-01  3.82435312E-03 -1.30352842E-01  0.00000000E+00  1.13835827E-02  6.02638329E-01
  2.50000000E+00 -8.11000000E-01 -1.56392212E-01  3.86226714E-03 -1.30316705E-01  0.00000000E+00  1.14774264E-02  6.04738190E-01
