               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  1.50000000E+01
  5.00000000E-01  1.94487000E+00 -2.53148729E-01 -1.72704997E-02  4.85823663E-01  0.00000000E+00  5.98751748E-02  1.44200363E-02
  5.00000000E-01  1.94510500E+00 -2.55646208E-01 -1.77533424E-02  4.86444719E-01  0.00000000E+00  6.08831840E-02  1.47252090E-02
  5.00000000E-01  1.94534000E+00 -2.58244321E-01 -1.82371492E-02  4.86765435E-01  0.00000000E+00  6.18701043E-02  1.50231899E-02
  5.00000000E-01  1.94557500E+00 -2.60933848E-01 -1.87277421E-02  4.86890171E-01  0.00000000E+00  6.28383588E-02  1.53142745E-02
  5.00000000E-01  1.94581000E+00 -2.63677601E-01 -1.92307389E-02  4.86983433E-01  0.00000000E+00  6.37906243E-02  1.55988830E-02
  5.00000000E-01  1.94604500E+00 -2.66412386E-01 -1.97503686E-02  4.87252905E-01  0.00000000E+00  6.47295564E-02  1.58775254E-02
  5.00000000E-01  1.94628000E+00 -2.69057902E-01 -2.02879003E-02  4.87914022E-01  0.00000000E+00  6.56574139E-02  1.61507338E-02
  5.00000000E-01  1.94651500E+00 -2.71535097E-01 -2.08396360E-02  4.89130572E-01  0.00000000E+00  6.65755832E-02  1.64189483E-02
  5.00000000E-01  1.94675000E+00 -2.73796865E-01 -2.13944185E-02  4.90925017E-01  0.00000000E+00  6.74840051E-02  1.66823501E-02
  5.00000000E-01  1.94698500E+00 -2.75874421E-01 -2.19306060E-02  4.93051453E-01  0.00000000E+00  6.83805110E-02  1.69406270E-02
  5.00000000E-01  1.94722000E+00 -2.77943107E-01 -2.24124604E-02  4.94823222E-01  0.00000000E+00  6.92600793E-02  1.71926596E-02
  5.00000000E-01  1.94745500E+00 -2.80411848E-01 -2.27859022E-02  4.94886327E-01  0.00000000E+00  7.01140289E-02  1.74361142E-02
  5.00000000E-01  1.94769000E+00 -2.82882042E-01 -2.32185604E-02  4.94638909E-01  0.00000000E+00  7.09605131E-02  1.76746636E-02
  5.00000000E-01  1.94792500E+00 -2.85210319E-01 -2.37003049E-02  4.94322368E-01  0.00000000E+00  7.17994530E-02  1.79087772E-02
  5.00000000E-01  1.94816000E+00 -2.87523229E-01 -2.41915754E-02  4.93744430E-01  0.00000000E+00  7.26271551E-02  1.81375948E-02
  5.00000000E-01  1.94839500E+00 -2.89823270E-01 -2.46888329E-02  4.93076548E-01  0.00000000E+00  7.34441224E-02  1.83612037E-02
  5.00000000E-01  1.94863000E+00 -2.92112328E-01 -2.51893320E-02  4.92425173E-01  0.00000000E+00  7.42507982E-02  1.85796944E-02
  5.00000000E-01  1.94886500E+00 -2.94391830E-01 -2.56910014E-02  4.91849301E-01  0.00000000E+00  7.50475770E-02  1.87931593E-02
  5.00000000E-01  1.94910000E+00 -2.96662858E-01 -2.61923345E-02  4.91374573E-01  0.00000000E+00  7.58348128E-02  1.90016919E-02
  5.00000000E-01  1.94933500E+00 -2.98926246E-01 -2.66922892E-02  4.91004413E-01  0.00000000E+00  7.66128264E-02  1.92053857E-02
  5.00000000E-01  1.94957000E+00 -3.01182649E-01 -2.71901985E-02  4.90728615E-01  0.00000000E+00  7.73819117E-02  1.94043341E-02
  5.00000000E-01  1.94980500E+00 -3.03432609E-01 -2.76856905E-02  4.90529798E-01  0.00000000E+00  7.81423398E-02  1.95986294E-02
  5.00000000E-01  1.95004000E+00 -3.05676592E-01 -2.81786178E-02  4.90388065E-01  0.00000000E+00  7.88943632E-02  1.97883629E-02
  5.00000000E-01  1.95027500E+00 -3.07915020E-01 -2.86689969E-02  4.90284199E-01  0.00000000E+00  7.96382191E-02  1.99736243E-02
  5.00000000E-01  1.95051000E+00 -3.10148294E-01 -2.91569559E-02  4.90201670E-01  0.00000000E+00  8.03741310E-02  2.01545021E-02
  5.00000000E-01  1.95074500E+00 -3.12376808E-01 -2.96426913E-02  4.90127708E-01  0.00000000E+00  8.11023111E-02  2.03310828E-02
  5.00000000E-01  1.95098000E+00 -3.14600954E-01 -3.01264329E-02  4.90053674E-01  0.00000000E+00  8.18229611E-02  2.05034515E-02
  5.00000000E-01  1.95121500E+00 -3.16821129E-01 -3.06084153E-02  4.89974896E-01  0.00000000E+00  8.25362736E-02  2.06716916E-02
  5.00000000E-01  1.95145000E+00 -3.19037731E-01 -3.10888575E-02  4.89890162E-01  0.00000000E+00  8.32424325E-02  2.08358849E-02
  5.00000000E-01  1.95168500E+00 -3.21251157E-01 -3.15679478E-02  4.89800983E-01  0.00000000E+00  8.39416137E-02  2.09961116E-02
  5.00000000E-01  1.95192000E+00 -3.23461803E-01 -3.20458345E-02  4.89710758E-01  0.00000000E+00  8.46339850E-02  2.11524505E-02
  5.00000000E-01  1.95215500E+00 -3.25670054E-01 -3.25226214E-02  4.89623927E-01  0.00000000E+00  8.53197066E-02  2.13049790E-02
  5.00000000E-01  1.95239000E+00 -3.27876285E-01 -3.29983673E-02  4.89545175E-01  0.00000000E+00  8.59989316E-02  2.14537732E-02
  5.00000000E-01  1.95262500E+00 -3.30080852E-01 -3.34730893E-02  4.89478757E-01  0.00000000E+00  8.66718054E-02  2.15989078E-02
  5.00000000E-01  1.95286000E+00 -3.32284092E-01 -3.39467676E-02  4.89427958E-01  0.00000000E+00  8.73384665E-02  2.17404565E-02
  5.00000000E-01  1.95309500E+00 -3.34486323E-01 -3.44193536E-02  4.89394731E-01  0.00000000E+00  8.79990464E-02  2.18784917E-02
  5.00000000E-01  1.95333000E+00 -3.36687836E-01 -3.48907784E-02  4.89379499E-01  0.00000000E+00  8.86536697E-02  2.20130848E-02
  5.00000000E-01  1.95356500E+00 -3.38888902E-01 -3.53609621E-02  4.89381132E-01  0.00000000E+00  8.93024546E-02  2.21443062E-02
  5.00000000E-01  1.95380000E+00 -3.41089770E-01 -3.58298226E-02  4.89397075E-01  0.00000000E+00  8.99455130E-02  2.22722251E-02
  5.00000000E-01  1.95403500E+00 -3.43290668E-01 -3.62972853E-02  4.89423608E-01  0.00000000E+00  9.05829511E-02  2.23969097E-02
  5.00000000E-01  1.95427000E+00 -3.45491810E-01 -3.67632896E-02  4.89456204E-01  0.00000000E+00  9.12148693E-02  2.25184271E-02
  5.00000000E-01  1.95450500E+00 -3.47693393E-01 -3.72277958E-02  4.89489966E-01  0.00000000E+00  9.18413629E-02  2.26368435E-02
  5.00000000E-01  1.95474000E+00 -3.49895605E-01 -3.76907890E-02  4.89520075E-01  0.00000000E+00  9.24625225E-02  2.27522240E-02
  5.00000000E-01  1.95497500E+00 -3.52098627E-01 -3.81522814E-02  4.89542254E-01  0.00000000E+00  9.30784342E-02  2.28646325E-02
  5.00000000E-01  1.95521000E+00 -3.54302639E-01 -3.86123120E-02  4.89553168E-01  0.00000000E+00  9.36891801E-02  2.29741321E-02
  5.00000000E-01  1.95544500E+00 -3.56507815E-01 -3.90709445E-02  4.89550754E-01  0.00000000E+00  9.42948385E-02  2.30807845E-02
  5.00000000E-01  1.95568000E+00 -3.58714334E-01 -3.95282624E-02  4.89534443E-01  0.00000000E+00  9.48954846E-02  2.31846505E-02
  5.00000000E-01  1.95591500E+00 -3.60922376E-01 -3.99843621E-02  4.89505237E-01  0.00000000E+00  9.54911903E-02  2.32857898E-02
  5.00000000E-01  1.95615000E+00 -3.63132123E-01 -4.04393445E-02  4.89465643E-01  0.00000000E+00  9.60820244E-02  2.33842610E-02
  5.00000000E-01  1.95638500E+00 -3.65343759E-01 -4.08933050E-02  4.89419444E-01  0.00000000E+00  9.66680533E-02  2.34801217E-02
  5.00000000E-01  1.95662000E+00 -3.67557465E-01 -4.13463231E-02  4.89371314E-01  0.00000000E+00  9.72493403E-02  2.35734284E-02
  5.00000000E-01  1.95685500E+00 -3.69773421E-01 -4.17984517E-02  4.89326287E-01  0.00000000E+00  9.78259461E-02  2.36642367E-02
  5.00000000E-01  1.95709000E+00 -3.71991798E-01 -4.22497074E-02  4.89289128E-01  0.00000000E+00  9.83979288E-02  2.37526011E-02
  5.00000000E-01  1.95732500E+00 -3.74212755E-01 -4.27000635E-02  4.89263638E-01  0.00000000E+00  9.89653432E-02  2.38385753E-02
  5.00000000E-01  1.95756000E+00 -3.76436435E-01 -4.31494456E-02  4.89251957E-01  0.00000000E+00  9.95282415E-02  2.39222122E-02
  5.00000000E-01  1.95779500E+00 -3.78662962E-01 -4.35977326E-02  4.89253973E-01  0.00000000E+00  1.00086673E-01  2.40035638E-02
  5.00000000E-01  1.95803000E+00 -3.80892439E-01 -4.40447643E-02  4.89266914E-01  0.00000000E+00  1.00640682E-01  2.40826816E-02
  5.00000000E-01  1.95826500E+00 -3.83124946E-01 -4.44903574E-02  4.89285283E-01  0.00000000E+00  1.01190313E-01  2.41596160E-02
  5.00000000E-01  1.95850000E+00 -3.85360548E-01 -4.49343325E-02  4.89301271E-01  0.00000000E+00  1.01735605E-01  2.42344169E-02
  5.00000000E-01  1.95873500E+00 -3.87599300E-01 -4.53765533E-02  4.89305846E-01  0.00000000E+00  1.02276595E-01  2.43071335E-02
  5.00000000E-01  1.95897000E+00 -3.89841262E-01 -4.58169829E-02  4.89290723E-01  0.00000000E+00  1.02813318E-01  2.43778141E-02
  5.00000000E-01  1.95920500E+00 -3.92086525E-01 -4.62557575E-02  4.89251461E-01  0.00000000E+00  1.03345807E-01  2.44465062E-02
