distance,x,y,z,U_x,U_y,U_z,k,omega
4.44131e-16,3,-0.25,6.07153e-18,0,0,0,0,13147.6
0.00075,3,-0.24925,1.73472e-18,0.0764186,-7.13158e-06,-2.32404e-19,4.93046e-05,1772.25
0.0015,3,-0.2485,1.30104e-18,0.14774,-2.74653e-05,4.26455e-20,0.000403542,395.624
0.00225,3,-0.24775,6.07153e-18,0.199972,-6.07591e-05,-2.01714e-19,0.0010348,206.863
0.003,3,-0.247,1.38778e-17,0.234348,-0.0001031,6.25052e-20,0.00156069,133.007
0.00375,3,-0.24625,1.56125e-17,0.256801,-0.000152634,1.11544e-19,0.00196793,94.0017
0.0045,3,-0.2455,1.60462e-17,0.272545,-0.000209356,-8.05074e-19,0.00231617,70.3242
0.00525,3,-0.24475,1.21431e-17,0.283663,-0.000270516,-1.95505e-19,0.00261757,55.6989
0.006,3,-0.244,1.04083e-17,0.292334,-0.000336643,1.79704e-19,0.00289653,45.6043
0.00675,3,-0.24325,1.04083e-17,0.299117,-0.000404665,3.9804e-19,0.00314883,38.5704
0.0075,3,-0.2425,1.9082e-17,0.304855,-0.00047645,4.03596e-19,0.00338917,33.2303
0.00825,3,-0.24175,1.61546e-17,0.309711,-0.000548338,4.04451e-21,0.00361194,29.1247
0.009,3,-0.241,1.73472e-17,0.313666,-0.000623292,0,0.00381785,26.2348
0.00975,3,-0.24025,2.08167e-17,0.317329,-0.00070043,0,0.00401867,23.7225
0.0105,3,-0.2395,1.99493e-17,0.320623,-0.000776975,0,0.00420836,21.6321
0.01125,3,-0.23875,2.25514e-17,0.323429,-0.00085478,0,0.00438397,20.0661
0.012,3,-0.238,2.21177e-17,0.326186,-0.000934555,0,0.00455988,18.5826
0.01275,3,-0.23725,2.25514e-17,0.328605,-0.00101468,0,0.00472365,17.4353
0.0135,3,-0.2365,2.54991e-17,0.330913,-0.00109384,7.81352e-21,0.00488221,16.3678
0.01425,3,-0.23575,3.1225e-17,0.33301,-0.00117472,8.79315e-20,0.00503322,15.5155
0.015,3,-0.235,3.07913e-17,0.335098,-0.00125689,1.43253e-19,0.00518486,14.6785
0.01575,3,-0.23425,3.1225e-17,0.336983,-0.00133941,1.28472e-20,0.00532719,14.0149
0.0165,3,-0.2335,3.20924e-17,0.338844,-0.00142085,-1.18114e-19,0.00546768,13.3598
0.01725,3,-0.23275,3.1225e-17,0.340525,-0.00150264,-8.73839e-20,0.00559919,12.8399
0.018,3,-0.232,3.29597e-17,0.342201,-0.00158521,-2.99445e-20,0.0057306,12.337
0.01875,3,-0.23125,3.38271e-17,0.343853,-0.0016703,0,0.00586207,11.8649
0.0195,3,-0.2305,3.1225e-17,0.345384,-0.00175345,0,0.00598541,11.4691
0.02025,3,-0.22975,3.27429e-17,0.346914,-0.0018366,0,0.00610875,11.0732
0.021,3,-0.229,3.29597e-17,0.348324,-0.00191889,-3.26465e-20,0.00622447,10.7451
0.02175,3,-0.22825,3.1225e-17,0.349726,-0.00200253,-7.3105e-20,0.00633979,10.4377
0.0225,3,-0.2275,2.87585e-17,0.351129,-0.00208619,-1.13847e-19,0.00645512,10.1303
0.02325,3,-0.22675,3.20924e-17,0.352492,-0.00217283,-9.56776e-20,0.00656857,9.86314
0.024,3,-0.226,2.77556e-17,0.353798,-0.0022568,-5.85292e-20,0.00667718,9.61816
0.02475,3,-0.22525,3.25261e-17,0.355104,-0.00234078,-2.13809e-20,0.00678579,9.37319
0.0255,3,-0.2245,3.20924e-17,0.35633,-0.00242346,2.08549e-20,0.00688836,9.16331
0.02625,3,-0.22375,3.38271e-17,0.357551,-0.00250766,4.96278e-20,0.00699025,8.97102
0.027,3,-0.223,3.46945e-17,0.358772,-0.00259187,7.84008e-20,0.00709214,8.77873
