distance,x,y,z,U_x,U_y,U_z,k,omega
8.89918e-16,5,-0.25,-3.46945e-18,0,0,0,0,13147.6
0.00075,5,-0.24925,6.93889e-18,0.0937907,-3.23233e-06,0,6.74631e-05,1785.05
0.0015,5,-0.2485,1.04083e-17,0.180577,-1.23598e-05,0,0.00052726,422.765
0.00225,5,-0.24775,3.46945e-18,0.243688,-2.56062e-05,1.09468e-19,0.00121925,235.613
0.003,5,-0.247,6.07153e-18,0.287169,-4.04682e-05,-5.31584e-20,0.0017011,159.503
0.00375,5,-0.24625,5.20417e-18,0.317833,-5.62558e-05,-5.64394e-20,0.0020119,117.256
0.0045,5,-0.2455,6.07153e-18,0.341076,-7.32436e-05,0,0.00223498,90.1251
0.00525,5,-0.24475,7.80626e-18,0.358656,-9.0924e-05,0,0.00240218,72.3994
0.006,5,-0.244,0,0.373038,-0.00010974,0,0.00254441,59.6362
0.00675,5,-0.24325,-3.46945e-18,0.384679,-0.000129026,0,0.00266732,50.4294
0.0075,5,-0.2425,3.46945e-18,0.394741,-0.000149399,0,0.00278208,43.2508
0.00825,5,-0.24175,4.11997e-18,0.403359,-0.00016995,0,0.00288846,37.6201
0.009,5,-0.241,8.67362e-19,0.410423,-0.000191626,0,0.00298829,33.5653
0.00975,5,-0.24025,3.46945e-18,0.416953,-0.000214036,0,0.00308693,30.016
0.0105,5,-0.2395,8.67362e-19,0.422794,-0.00023656,0,0.00318181,27.0409
0.01125,5,-0.23875,3.46945e-18,0.427706,-0.000259696,-6.28638e-20,0.00327209,24.7917
0.012,5,-0.238,4.33681e-19,0.432505,-0.000283508,-1.15933e-19,0.00336326,22.6576
0.01275,5,-0.23725,1.73472e-18,0.436616,-0.000307882,-2.27316e-20,0.0034508,21.0053
0.0135,5,-0.2365,3.25261e-19,0.440527,-0.000331905,5.33819e-20,0.0035359,19.464
0.01425,5,-0.23575,5.20417e-18,0.443971,-0.000356996,5.32182e-20,0.00361932,18.2369
0.015,5,-0.235,3.03577e-18,0.447395,-0.000382367,5.36476e-20,0.00370311,17.0301
0.01575,5,-0.23425,-1.73472e-18,0.450381,-0.000408311,2.91746e-20,0.00378375,16.0782
0.0165,5,-0.2335,2.60209e-18,0.453332,-0.000433962,5.34402e-21,0.00386345,15.1376
0.01725,5,-0.23275,-3.46945e-18,0.455907,-0.000459889,0,0.00393929,14.3936
0.018,5,-0.232,-1.73472e-18,0.458446,-0.000486346,0,0.00401564,13.6764
0.01875,5,-0.23125,-2.60209e-18,0.460918,-0.000513463,0,0.00409216,13.0034
0.0195,5,-0.2305,8.67362e-19,0.463139,-0.000540487,0,0.00416514,12.4429
0.02025,5,-0.22975,1.73472e-18,0.46536,-0.000567512,0,0.00423811,11.8823
0.021,5,-0.229,8.67362e-19,0.467348,-0.000594221,0,0.00430697,11.4179
0.02175,5,-0.22825,-4.33681e-18,0.469284,-0.000621799,0,0.00437622,10.9858
0.0225,5,-0.2275,-1.02728e-17,0.471221,-0.000649375,0,0.00444548,10.5538
0.02325,5,-0.22675,-1.21431e-17,0.473042,-0.000677826,1.41755e-21,0.00451372,10.1791
0.024,5,-0.226,-1.12757e-17,0.474763,-0.00070585,1.41755e-21,0.0045796,9.83697
0.02475,5,-0.22525,-1.12757e-17,0.476484,-0.000733874,1.41755e-21,0.00464548,9.49488
0.0255,5,-0.2245,-1.21431e-17,0.478058,-0.000761269,2.82293e-21,0.00470764,9.20126
0.02625,5,-0.22375,-1.38778e-17,0.479584,-0.00078971,2.82293e-21,0.00476989,8.93419
0.027,5,-0.223,-1.30104e-17,0.48111,-0.000818152,2.82293e-21,0.00483213,8.66712
0.02775,5,-0.22225,-1.0842e-17,0.482635,-0.000846715,1.55598e-21,0.00489448,8.40226
0.0285,5,-0.2215,-1.38778e-17,0.484043,-0.00087602,-7.56936e-21,0.00495473,8.18358
0.02925,5,-0.22075,-1.73472e-17,0.48542,-0.00090478,-1.46096e-20,0.00501375,7.96978
0.03,5,-0.22,-1.56125e-17,0.486797,-0.000933541,-2.16499e-20,0.00507276,7.75598
0.03075,5,-0.21925,-1.6263e-17,0.488095,-0.000961352,-2.52445e-20,0.00512895,7.56106
0.0315,5,-0.2185,-1.73472e-17,0.489336,-0.000990359,-1.22841e-20,0.00518451,7.39227
0.03225,5,-0.21775,-1.9082e-17,0.490577,-0.00101939,6.85352e-22,0.00524009,7.22352
0.033,5,-0.217,-1.82146e-17,0.491818,-0.00104843,1.36548e-20,0.00529567,7.05478
0.03375,5,-0.21625,-1.69136e-17,0.493059,-0.00107782,2.35904e-20,0.00535149,6.88937
0.0345,5,-0.2155,-1.56125e-17,0.494215,-0.00110747,1.81514e-20,0.00540489,6.75058
0.03525,5,-0.21475,-1.04083e-17,0.495351,-0.00113668,1.22211e-20,0.00545743,6.61425
0.036,5,-0.214,-1.38778e-17,0.496486,-0.0011659,6.29071e-21,0.00550997,6.47791
0.03675,5,-0.21325,-1.30104e-17,0.497609,-0.00119475,8.17601e-22,0.0055619,6.34302
0.0375,5,-0.2125,-1.38778e-17,0.498651,-0.00122312,0,0.00561084,6.22897
0.03825,5,-0.21175,-1.38778e-17,0.49969,-0.00125245,0,0.00566016,6.12039
0.039,5,-0.211,-9.54098e-18,0.500729,-0.00128179,0,0.00570949,6.0118
0.03975,5,-0.21025,-7.80626e-18,0.501768,-0.00131112,0,0.00575881,5.90321
0.0405,5,-0.2095,-6.93889e-18,0.502806,-0.00134037,0,0.00580809,5.7945
0.04125,5,-0.20875,-6.93889e-18,0.503822,-0.00137068,2.24958e-21,0.00585681,5.69897
0.042,5,-0.208,-6.93889e-18,0.504785,-0.00140004,5.77587e-21,0.0059033,5.61057
0.04275,5,-0.20725,-3.46945e-18,0.505749,-0.0014294,9.30217e-21,0.00594978,5.52216
0.0435,5,-0.2065,-6.93889e-18,0.506712,-0.00145876,1.28285e-20,0.00599626,5.43376
0.04425,5,-0.20575,-6.07153e-18,0.507672,-0.00148799,1.62638e-20,0.00604255,5.34567
0.045,5,-0.205,-5.95634e-18,0.508563,-0.00151589,1.61719e-20,0.00608559,5.26937
0.04575,5,-0.20425,-6.93889e-18,0.509457,-0.00154518,1.29019e-20,0.00612906,5.19844
0.0465,5,-0.2035,-1.04083e-17,0.510351,-0.00157448,9.63198e-21,0.00617254,5.1275
0.04725,5,-0.20275,-1.04083e-17,0.511244,-0.00160377,6.36202e-21,0.00621602,5.05656
0.048,5,-0.202,-9.54098e-18,0.512138,-0.00163306,3.09206e-21,0.0062595,4.98562
0.04875,5,-0.20125,-8.23994e-18,0.513031,-0.00166227,2.90384e-22,0.00630293,4.91459
0.0495,5,-0.2005,-7.80626e-18,0.513923,-0.00169254,-9.65385e-23,0.00634621,4.85042
0.05025,5,-0.19975,-6.93889e-18,0.514762,-0.00172168,-9.64273e-23,0.00638702,4.7923
0.051,5,-0.199,-6.93889e-18,0.515601,-0.00175082,-9.6316e-23,0.00642784,4.73418
0.05175,5,-0.19825,-6.93889e-18,0.51644,-0.00177996,-9.62048e-23,0.00646865,4.67607
0.0525,5,-0.1975,-8.67362e-18,0.517279,-0.0018091,-9.60935e-23,0.00650947,4.61795
0.05325,5,-0.19675,-9.97466e-18,0.518112,-0.00183801,-9.59988e-23,0.00654998,4.56023
0.054,5,-0.196,-9.1073e-18,0.518891,-0.00186547,-6.32879e-22,0.00658764,4.50954
0.05475,5,-0.19525,-9.54098e-18,0.519679,-0.00189427,-2.741e-21,0.0066256,4.46259
0.0555,5,-0.1945,-1.04083e-17,0.520467,-0.00192313,-5.01901e-21,0.00666359,4.41569
