distance,x,y,z,U_x,U_y,U_z,k,omega
0,0.75,-0.25,0,0,0,0,0,13147.6
0.00075,0.75,-0.24925,3.46945e-18,-0.059101,2.68466e-05,7.07463e-19,2.95992e-05,1759.57
0.0015,0.75,-0.2485,8.23994e-18,-0.110438,9.24023e-05,-5.27496e-19,0.000254811,364.684
0.00225,0.75,-0.24775,1.04083e-17,-0.145006,0.00017142,6.46824e-18,0.000775883,172.786
0.003,0.75,-0.247,1.56125e-17,-0.163928,0.000239077,-1.02376e-18,0.0013482,104.107
0.00375,0.75,-0.24625,1.9082e-17,-0.173417,0.000292054,-1.40174e-18,0.0018774,71.5935
0.0045,0.75,-0.2455,1.73472e-17,-0.17841,0.000336369,0,0.00236492,53.3414
0.00525,0.75,-0.24475,1.38778e-17,-0.180995,0.000373651,-3.06522e-18,0.002792,42.5543
0.006,0.75,-0.244,1.64799e-17,-0.182447,0.000407562,1.02593e-18,0.00318358,35.2272
0.00675,0.75,-0.24325,1.38778e-17,-0.183192,0.00043781,1.63648e-18,0.00353156,30.162
0.0075,0.75,-0.2425,1.73472e-17,-0.183528,0.000466453,0,0.00385858,26.3166
0.00825,0.75,-0.24175,1.24683e-17,-0.1836,0.000493277,0,0.00415736,23.3619
0.009,0.75,-0.241,1.38778e-17,-0.183387,0.000517786,0,0.00442917,21.2725
0.00975,0.75,-0.24025,1.38778e-17,-0.183072,0.000541271,0,0.00469267,19.4497
0.0105,0.75,-0.2395,1.43115e-17,-0.182676,0.000564059,0,0.00493953,17.9332
0.01125,0.75,-0.23875,1.73472e-17,-0.18216,0.000584294,0,0.00516624,16.7901
0.012,0.75,-0.238,1.73472e-17,-0.181605,0.000604516,2.06722e-19,0.00539285,15.7059
0.01275,0.75,-0.23725,1.82146e-17,-0.180976,0.000623663,1.32644e-18,0.00560304,14.8638
0.0135,0.75,-0.2365,1.82146e-17,-0.180344,0.00064122,2.1825e-18,0.00580576,14.0809
0.01425,0.75,-0.23575,1.56125e-17,-0.179644,0.000658542,2.16739e-18,0.00599861,13.4537
0.015,0.75,-0.235,1.51788e-17,-0.17893,0.000675081,1.71764e-18,0.00619212,12.8368
0.01575,0.75,-0.23425,1.30104e-17,-0.178172,0.000690565,-7.8846e-19,0.00637392,12.3461
0.0165,0.75,-0.2335,1.86483e-17,-0.177426,0.000705972,-3.24264e-18,0.0065528,11.863
0.01725,0.75,-0.23275,1.38778e-17,-0.176646,0.0007188,-4.17004e-18,0.00672062,11.4779
0.018,0.75,-0.232,1.04083e-17,-0.175852,0.000732583,-4.86784e-18,0.00688839,11.1057
0.01875,0.75,-0.23125,8.67362e-18,-0.175024,0.000744672,-4.47714e-18,0.00705662,10.7552
0.0195,0.75,-0.2305,1.04083e-17,-0.174196,0.000756674,-2.53985e-18,0.00721449,10.462
0.02025,0.75,-0.22975,1.04083e-17,-0.173368,0.000768676,-6.02564e-19,0.00737235,10.1687
0.021,0.75,-0.229,1.12757e-17,-0.172537,0.00077762,5.9697e-19,0.00752065,9.92574
0.02175,0.75,-0.22825,1.38778e-17,-0.171679,0.000787593,1.60791e-18,0.00766896,9.6981
0.0225,0.75,-0.2275,1.40946e-17,-0.170821,0.000797494,2.60989e-18,0.00781728,9.47045
0.02325,0.75,-0.22675,1.21431e-17,-0.169918,0.000804755,2.17254e-18,0.00796408,9.27218
0.024,0.75,-0.226,1.47451e-17,-0.169036,0.000812758,1.24706e-18,0.00810456,9.09112
0.02475,0.75,-0.22525,1.04083e-17,-0.168153,0.000820761,3.21577e-19,0.00824504,8.91005
0.0255,0.75,-0.2245,1.34441e-17,-0.16728,0.000825627,-1.3364e-19,0.00837799,8.75538
0.02625,0.75,-0.22375,1.38778e-17,-0.166373,0.000831332,-4.9643e-19,0.00851082,8.61394
0.027,0.75,-0.223,1.64799e-17,-0.165466,0.000837038,-8.5922e-19,0.00864365,8.47249
0.02775,0.75,-0.22225,1.38778e-17,-0.16455,0.000841663,-1.06899e-18,0.00877712,8.3324
0.0285,0.75,-0.2215,1.21431e-17,-0.163598,0.0008443,-1.97208e-19,0.00890709,8.21686
0.02925,0.75,-0.22075,7.80626e-18,-0.16267,0.000847725,7.00956e-19,0.0090336,8.10415
0.03,0.75,-0.22,1.04083e-17,-0.161742,0.000851151,1.59912e-18,0.0091601,7.99144
0.03075,0.75,-0.21925,9.1073e-18,-0.160836,0.00085209,1.98966e-18,0.00928111,7.88961
0.0315,0.75,-0.2185,6.93889e-18,-0.159885,0.000852441,1.46792e-18,0.00940148,7.80183
0.03225,0.75,-0.21775,7.80626e-18,-0.158935,0.000853152,9.46019e-19,0.00952174,7.71405
0.033,0.75,-0.217,7.80626e-18,-0.157985,0.000853864,4.24117e-19,0.00964199,7.62626
0.03375,0.75,-0.21625,6.93889e-18,-0.157012,0.000852659,0,0.00976361,7.54069
0.0345,0.75,-0.2155,6.93889e-18,-0.156019,0.000849856,0,0.00988132,7.46987
0.03525,0.75,-0.21475,7.80626e-18,-0.155048,0.000847821,0,0.00999637,7.4005
0.036,0.75,-0.214,3.46945e-18,-0.154077,0.000845786,0,0.0101114,7.33113
0.03675,0.75,-0.21325,2.1684e-18,-0.153119,0.000843449,0,0.0102248,7.2628
0.0375,0.75,-0.2125,3.90313e-18,-0.152151,0.0008372,0,0.0103341,7.20648
0.03825,0.75,-0.21175,6.93889e-18,-0.151156,0.000831836,0,0.0104439,7.15336
0.039,0.75,-0.211,6.93889e-18,-0.150161,0.000826472,0,0.0105538,7.10024
0.03975,0.75,-0.21025,6.93889e-18,-0.149166,0.000821108,0,0.0106637,7.04712
0.0405,0.75,-0.2095,4.33681e-18,-0.14817,0.000815141,0,0.0107737,6.994
0.04125,0.75,-0.20875,1.73472e-18,-0.147106,0.000804674,3.90691e-20,0.0108852,6.94933
0.042,0.75,-0.208,-3.46945e-18,-0.146088,0.000795878,3.90691e-20,0.0109907,6.90843
