distance,x,y,z,U_x,U_y,U_z,k,omega
0,-0.5,0,0,0,0,0,0,13262.9
0.0005,-0.5,0.0005,-2.60209e-18,0.0981315,-1.08149e-06,0,4.85879e-05,5126.07
0.001,-0.5,0.001,-4.33681e-19,0.193289,-3.70404e-06,0,0.000417633,947.89
0.0015,-0.5,0.0015,-2.1684e-18,0.272076,-7.6008e-06,0,0.00129633,477.361
0.002,-0.5,0.002,-5.20417e-18,0.329366,-1.22395e-05,0,0.00208521,319.174
0.0025,-0.5,0.0025,-9.54098e-18,0.37154,-1.77562e-05,0,0.00260439,236.067
0.003,-0.5,0.003,-6.93889e-18,0.403705,-2.40835e-05,0,0.00294912,184.731
0.0035,-0.5,0.0035,-6.93889e-18,0.429249,-3.12194e-05,0,0.00318361,150.153
0.004,-0.5,0.004,-1.21431e-17,0.45012,-3.9286e-05,0,0.00335192,125.8
0.0045,-0.5,0.0045,-9.97466e-18,0.467401,-4.79356e-05,0,0.00347805,107.866
0.005,-0.5,0.005,-1.38778e-17,0.482923,-5.75755e-05,0,0.00358335,93.3238
0.0055,-0.5,0.0055,-8.67362e-18,0.495887,-6.74014e-05,1.47929e-20,0.00366623,82.2633
0.006,-0.5,0.006,-1.04083e-17,0.507685,-7.82385e-05,5.02991e-20,0.00373752,73.1224
0.0065,-0.5,0.0065,-1.38778e-17,0.518138,-9.03109e-05,2.08933e-20,0.00379807,65.9042
0.007,-0.5,0.007,-1.34441e-17,0.527286,-0.000102362,-2.01075e-20,0.00385034,59.9914
0.0075,-0.5,0.0075,-1.92988e-17,0.535996,-0.000115248,-4.67673e-20,0.00389905,54.7223
0.008,-0.5,0.008,-1.73472e-17,0.543845,-0.000129425,-2.0265e-20,0.00394251,50.4807
0.0085,-0.5,0.0085,-1.56125e-17,0.55086,-0.000143164,0,0.00398154,46.854
0.009,-0.5,0.009,-1.73472e-17,0.557556,-0.000157825,0,0.00401853,43.6282
0.0095,-0.5,0.0095,-1.73472e-17,0.56392,-0.00017359,0,0.00405411,40.7864
0.01,-0.5,0.01,-1.24683e-17,0.569661,-0.000188414,0,0.00408614,38.297
