distance,x,y,z,U_x,U_y,U_z,k,omega
3.46945e-18,0.625,-0.25,-3.46945e-18,0,0,0,0,13147.6
0.00075,0.625,-0.24925,-6.93889e-18,-0.048238,4.08304e-05,3.77904e-20,1.78064e-05,1768.91
0.0015,0.625,-0.2485,-1.53957e-17,-0.0926952,0.000147795,2.21902e-17,0.000159957,361.866
0.00225,0.625,-0.24775,-1.04083e-17,-0.126181,0.000297346,2.33508e-18,0.000528258,173.513
0.003,0.625,-0.247,-1.36067e-17,-0.146834,0.000448185,2.40669e-18,0.000965743,106.06
0.00375,0.625,-0.24625,-1.9082e-17,-0.158284,0.000587483,-4.22501e-18,0.00139102,72.4819
0.0045,0.625,-0.2455,-2.54245e-17,-0.164575,0.000716623,2.8018e-18,0.00178622,53.5384
0.00525,0.625,-0.24475,-2.42861e-17,-0.168083,0.000838017,4.51663e-18,0.0021429,42.1563
0.006,0.625,-0.244,-2.94903e-17,-0.170165,0.000954702,-1.00171e-18,0.00246678,34.6421
0.00675,0.625,-0.24325,-3.0954e-17,-0.171409,0.00106755,-1.94433e-18,0.00276099,29.4007
0.0075,0.625,-0.2425,-3.1225e-17,-0.172139,0.00117793,-1.81222e-20,0.00303268,25.5364
0.00825,0.625,-0.24175,-3.48571e-17,-0.172547,0.00128613,-1.76661e-20,0.00328651,22.5341
0.009,0.625,-0.241,-3.1225e-17,-0.172604,0.00139135,2.08557e-18,0.00351491,20.4535
0.00975,0.625,-0.24025,-3.46945e-17,-0.172545,0.00149556,1.34184e-18,0.00373353,18.6634
0.0105,0.625,-0.2395,-3.95734e-17,-0.172376,0.00159835,-2.20706e-18,0.00394197,17.1578
0.01125,0.625,-0.23875,-4.47775e-17,-0.17206,0.00169884,1.27194e-18,0.00413379,16.0216
0.012,0.625,-0.238,-5.07407e-17,-0.171709,0.00179906,4.50638e-18,0.00432217,14.9649
0.01275,0.625,-0.23725,-5.06865e-17,-0.171261,0.00189707,-1.67791e-18,0.00449738,14.1458
0.0135,0.625,-0.2365,-6.0119e-17,-0.170796,0.00199454,-6.43602e-18,0.00466959,13.3686
0.01425,0.625,-0.23575,-5.55112e-17,-0.170258,0.00209014,-5.3565e-18,0.00483097,12.7572
0.015,0.625,-0.235,-6.245e-17,-0.169713,0.00218575,-4.1068e-18,0.00499137,12.1603
0.01575,0.625,-0.23425,-5.62159e-17,-0.169112,0.00227913,-1.34945e-18,0.00514168,11.6874
0.0165,0.625,-0.2335,-5.17164e-17,-0.168512,0.0023725,1.4079e-18,0.00529198,11.2146
0.01725,0.625,-0.23275,-5.24212e-17,-0.167869,0.00246372,2.48841e-18,0.00543313,10.8353
0.018,0.625,-0.232,-5.0307e-17,-0.167215,0.0025546,3.23824e-18,0.00557282,10.4738
0.01875,0.625,-0.23125,-4.94396e-17,-0.166547,0.00264492,3.86398e-18,0.00570962,10.1396
0.0195,0.625,-0.2305,-5.27464e-17,-0.165854,0.00273345,4.24456e-18,0.00584067,9.85477
0.02025,0.625,-0.22975,-5.31801e-17,-0.165162,0.00282197,4.62513e-18,0.00597172,9.56997
0.021,0.625,-0.229,-5.29091e-17,-0.164448,0.00290862,4.02224e-18,0.00609685,9.32804
0.02175,0.625,-0.22825,-5.20417e-17,-0.163721,0.00299444,2.93717e-18,0.0062195,9.10669
0.0225,0.625,-0.2275,-5.63785e-17,-0.162993,0.00308027,1.8521e-18,0.00634215,8.88535
0.02325,0.625,-0.22675,-5.72459e-17,-0.162244,0.0031645,8.97871e-19,0.00645994,8.69675
0.024,0.625,-0.226,-5.74085e-17,-0.16149,0.00324771,-1.57454e-20,0.00657566,8.52028
0.02475,0.625,-0.22525,-6.15827e-17,-0.160735,0.00333093,-9.29362e-19,0.00669138,8.34382
0.0255,0.625,-0.2245,-6.05527e-17,-0.159968,0.0034124,-1.75547e-18,0.00680304,8.18849
0.02625,0.625,-0.22375,-5.8818e-17,-0.159188,0.00349257,-2.52647e-18,0.00691193,8.05003
0.027,0.625,-0.223,-6.41848e-17,-0.158407,0.00357274,-3.29746e-18,0.00702081,7.91157
0.02775,0.625,-0.22225,-6.72205e-17,-0.157623,0.00365306,-3.92919e-18,0.00712953,7.77491
0.0285,0.625,-0.2215,-6.245e-17,-0.156821,0.00373023,-2.86867e-18,0.00723271,7.66391
0.02925,0.625,-0.22075,-6.04443e-17,-0.156018,0.0038074,-1.80814e-18,0.0073359,7.55291
0.03,0.625,-0.22,-6.41848e-17,-0.155216,0.00388458,-7.47614e-19,0.00743908,7.44191
0.03075,0.625,-0.21925,-6.5269e-17,-0.15441,0.00396063,0,0.00754023,7.33819
0.0315,0.625,-0.2185,-6.28295e-17,-0.153586,0.00403426,0,0.00763772,7.25091
0.03225,0.625,-0.21775,-5.89806e-17,-0.152762,0.00410789,0,0.00773521,7.16362
0.033,0.625,-0.217,-6.07153e-17,-0.151938,0.00418152,0,0.0078327,7.07633
0.03375,0.625,-0.21625,-6.02816e-17,-0.151107,0.00425491,0,0.00792958,6.99205
0.0345,0.625,-0.2155,-6.07153e-17,-0.150263,0.00432499,0,0.00802227,6.9222
0.03525,0.625,-0.21475,-6.10406e-17,-0.149419,0.00439508,0,0.00811495,6.85236
0.036,0.625,-0.214,-5.87638e-17,-0.148576,0.00446516,0,0.00820763,6.78252
0.03675,0.625,-0.21325,-5.83301e-17,-0.147732,0.00453525,0,0.00830031,6.71268
0.0375,0.625,-0.2125,-6.01732e-17,-0.146876,0.00460227,0,0.00838919,6.65383
0.03825,0.625,-0.21175,-6.22332e-17,-0.146012,0.00466811,0,0.00847702,6.5993
0.039,0.625,-0.211,-6.59195e-17,-0.145147,0.00473395,0,0.00856485,6.54476
0.03975,0.625,-0.21025,-6.41848e-17,-0.144282,0.00479979,0,0.00865267,6.49023
0.0405,0.625,-0.2095,-6.35342e-17,-0.143417,0.00486563,0,0.0087405,6.43569
0.04125,0.625,-0.20875,-6.41848e-17,-0.142531,0.00492831,1.29913e-19,0.00882516,6.39055
0.042,0.625,-0.208,-6.59195e-17,-0.141647,0.00498983,2.84146e-19,0.00890884,6.34745
