distance,x,y,z,U_x,U_y,U_z,k,omega
3.46945e-18,1.25,-0.25,3.46945e-18,0,0,0,0,13147.6
0.00075,1.25,-0.24925,-6.93889e-18,-0.0469194,-3.83542e-05,-1.46592e-18,5.32344e-05,1738.31
0.0015,1.25,-0.2485,-6.50521e-18,-0.081226,-0.000143985,8.42132e-19,0.000444307,343.968
0.00225,1.25,-0.24775,0,-0.0978254,-0.000314508,-2.80649e-19,0.00129518,154.115
0.003,1.25,-0.247,0,-0.104058,-0.000514178,-4.60046e-20,0.00217597,92.5588
0.00375,1.25,-0.24625,4.11997e-18,-0.106128,-0.000720333,2.34646e-19,0.00292206,65.6955
0.0045,1.25,-0.2455,3.46945e-18,-0.10663,-0.00093991,0,0.00358157,50.4995
0.00525,1.25,-0.24475,-1.51788e-18,-0.1064,-0.00115873,0,0.00413589,41.4119
0.006,1.25,-0.244,-3.46945e-18,-0.105823,-0.00138806,0,0.00464448,34.9626
0.00675,1.25,-0.24325,-1.73472e-18,-0.105088,-0.00161091,0,0.0050846,30.4852
0.0075,1.25,-0.2425,0,-0.10421,-0.00184513,0,0.00550544,26.9403
0.00825,1.25,-0.24175,1.73472e-18,-0.103315,-0.00207063,0,0.00588142,24.2267
0.009,1.25,-0.241,8.67362e-19,-0.102323,-0.0023027,0,0.00622733,22.2449
0.00975,1.25,-0.24025,3.46945e-18,-0.101293,-0.00254149,0,0.00656694,20.4838
0.0105,1.25,-0.2395,5.20417e-18,-0.100294,-0.00277109,0,0.00687762,19.0419
0.01125,1.25,-0.23875,6.93889e-18,-0.0992546,-0.00300335,-3.20145e-19,0.00716717,17.9277
0.012,1.25,-0.238,0,-0.0981996,-0.00324053,-6.73661e-19,0.00745684,16.8679
0.01275,1.25,-0.23725,1.73472e-18,-0.097108,-0.00348159,-3.11011e-19,0.00773083,16.0248
0.0135,1.25,-0.2365,3.46945e-18,-0.0960817,-0.00370948,-1.47981e-19,0.00798658,15.2652
0.01425,1.25,-0.23575,0,-0.095001,-0.00394647,2.4452e-19,0.00823524,14.6426
0.015,1.25,-0.235,0,-0.0939193,-0.00418526,5.22503e-19,0.00848453,14.03
