distance,x,y,z,U_x,U_y,U_z,k,omega
3.46945e-18,1.75,-0.25,3.46945e-18,2.3053e-16,-9.92134e-20,0,4.21538e-20,13147.6
0.00075,1.75,-0.24925,6.93889e-18,0.0117188,-4.15702e-05,0,4.55869e-05,1716.12
0.0015,1.75,-0.2485,4.77049e-18,0.0257547,-0.000151697,-7.4418e-20,0.000381899,337.843
0.00225,1.75,-0.24775,-3.46945e-18,0.0376738,-0.000328504,-1.41678e-20,0.00116845,152.166
0.003,1.75,-0.247,-7.58942e-19,0.045434,-0.00053731,3.72794e-20,0.0020096,92.0306
0.00375,1.75,-0.24625,0,0.0504098,-0.00074937,1.68887e-20,0.00270602,65.896
0.0045,1.75,-0.2455,0,0.054226,-0.000977785,0,0.00332404,50.7302
0.00525,1.75,-0.24475,-3.46945e-18,0.0571646,-0.00120581,8.98969e-20,0.00384102,41.6137
0.006,1.75,-0.244,-3.46945e-18,0.05977,-0.00144783,-3.72673e-20,0.00431885,35.0737
0.00675,1.75,-0.24325,0,0.0619295,-0.001678,-4.85902e-20,0.00472206,30.6403
0.0075,1.75,-0.2425,-3.46945e-18,0.0640143,-0.00192527,0,0.00511533,27.0548
0.00825,1.75,-0.24175,-3.46945e-18,0.0658307,-0.00215879,0,0.0054599,24.3602
0.009,1.75,-0.241,0,0.0675294,-0.00240167,0,0.00577976,22.3727
0.00975,1.75,-0.24025,0,0.0692418,-0.00265586,0,0.00609835,20.58
0.0105,1.75,-0.2395,0,0.0707606,-0.0028921,0,0.00638039,19.1585
0.01125,1.75,-0.23875,6.93889e-18,0.0722308,-0.00313543,0,0.00664753,18.0387
0.012,1.75,-0.238,6.93889e-18,0.0737096,-0.00338405,0,0.00691474,16.9732
0.01275,1.75,-0.23725,3.03577e-18,0.0751649,-0.00364158,0,0.00717242,16.1068
0.0135,1.75,-0.2365,5.20417e-18,0.0764781,-0.00387545,-8.27535e-22,0.0074029,15.3581
0.01425,1.75,-0.23575,6.93889e-18,0.0778123,-0.00412357,-1.2883e-20,0.00763182,14.7288
0.015,1.75,-0.235,3.46945e-18,0.0791561,-0.00437391,-1.9008e-20,0.00786114,14.1095
0.01575,1.75,-0.23425,5.20417e-18,0.0805134,-0.00463564,-3.44059e-22,0.00808659,13.5924
0.0165,1.75,-0.2335,6.93889e-18,0.0817396,-0.00487206,1.5855e-20,0.00829024,13.1252
0.01725,1.75,-0.23275,6.93889e-18,0.0829827,-0.0051176,1.69861e-20,0.00848991,12.7343
0.018,1.75,-0.232,8.67362e-18,0.084234,-0.00536752,1.77191e-20,0.00869047,12.3565
0.01875,1.75,-0.23125,1.04083e-17,0.0855194,-0.00562488,1.56611e-20,0.00889282,11.9971
0.0195,1.75,-0.2305,1.12757e-17,0.0867958,-0.00588501,-9.21234e-22,0.00908963,11.6866
0.02025,1.75,-0.22975,6.93889e-18,0.087964,-0.00612289,-1.35353e-20,0.00926967,11.4025
0.021,1.75,-0.229,1.21431e-17,0.0891466,-0.00636595,-1.36704e-20,0.00944639,11.1563
0.02175,1.75,-0.22825,1.38778e-17,0.0903537,-0.00661655,-5.4082e-21,0.00962478,10.9252
0.0225,1.75,-0.2275,1.12757e-17,0.0915613,-0.00686663,-5.73022e-22,0.00980295,10.694
0.02325,1.75,-0.22675,1.04083e-17,0.0928426,-0.00713352,0,0.00998594,10.4859
0.024,1.75,-0.226,1.04083e-17,0.0940619,-0.00738929,0,0.0101587,10.2997
0.02475,1.75,-0.22525,1.38778e-17,0.0951961,-0.00762661,0,0.0103192,10.1264
0.0255,1.75,-0.2245,1.04083e-17,0.0963472,-0.00786767,0,0.0104777,9.97272
0.02625,1.75,-0.22375,1.04083e-17,0.0975383,-0.0081182,0,0.0106383,9.83173
0.027,1.75,-0.223,8.67362e-18,0.0987294,-0.00836922,0,0.0107992,9.69085
0.02775,1.75,-0.22225,1.04083e-17,0.0999292,-0.00862099,0,0.0109601,9.55133
0.0285,1.75,-0.2215,1.38778e-17,0.101231,-0.00889398,0,0.0111275,9.43077
0.02925,1.75,-0.22075,1.21431e-17,0.102429,-0.00914624,0,0.0112819,9.32019
0.03,1.75,-0.22,1.38778e-17,0.103563,-0.00938452,0,0.0114279,9.21528
0.03075,1.75,-0.21925,1.12757e-17,0.104692,-0.00962061,3.34576e-21,0.0115706,9.11888
0.0315,1.75,-0.2185,1.38778e-17,0.105891,-0.00987031,1.48038e-20,0.0117168,9.03551
0.03225,1.75,-0.21775,1.04083e-17,0.107092,-0.0101213,2.84602e-20,0.0118634,8.9524
0.033,1.75,-0.217,1.04083e-17,0.108292,-0.0103716,4.10212e-20,0.0120098,8.86916
0.03375,1.75,-0.21625,1.04083e-17,0.109515,-0.0106255,4.6957e-20,0.0121572,8.78846
0.0345,1.75,-0.2155,6.93889e-18,0.110839,-0.0108979,2.87727e-20,0.0123102,8.71945
0.03525,1.75,-0.21475,5.20417e-18,0.112068,-0.0111517,1.09641e-20,0.0124527,8.65563
0.036,1.75,-0.214,6.93889e-18,0.113255,-0.0113965,-6.11155e-21,0.0125901,8.594
0.03675,1.75,-0.21325,6.93889e-18,0.114373,-0.0116265,-2.14649e-20,0.0127194,8.53573
0.0375,1.75,-0.2125,6.93889e-18,0.115572,-0.0118696,-2.83179e-20,0.012852,8.48662
0.03825,1.75,-0.21175,6.93889e-18,0.116804,-0.0121184,-3.18628e-20,0.0129862,8.44144
0.039,1.75,-0.211,1.04083e-17,0.118039,-0.0123685,-3.7586e-20,0.0131208,8.39647
0.03975,1.75,-0.21025,6.93889e-18,0.119272,-0.012618,-4.22752e-20,0.0132551,8.3514
0.0405,1.75,-0.2095,6.28837e-18,0.120505,-0.0128667,-4.55131e-20,0.0133892,8.30619
0.04125,1.75,-0.20875,1.04083e-17,0.121856,-0.0131339,-4.4119e-20,0.0135289,8.26993
0.042,1.75,-0.208,1.04083e-17,0.1232,-0.0133991,-4.22164e-20,0.0136667,8.23621
0.04275,1.75,-0.20725,1.21431e-17,0.124459,-0.0136484,-4.14169e-20,0.013796,8.20483
0.0435,1.75,-0.2065,1.04083e-17,0.125679,-0.0138895,-4.01698e-20,0.0139213,8.17433
0.04425,1.75,-0.20575,1.04083e-17,0.126839,-0.0141182,-3.82362e-20,0.0140401,8.14517
0.045,1.75,-0.205,1.04083e-17,0.128068,-0.0143563,-3.30538e-20,0.0141613,8.12113
0.04575,1.75,-0.20425,1.04083e-17,0.12936,-0.0146031,-2.4936e-20,0.0142847,8.10174
0.0465,1.75,-0.2035,1.38778e-17,0.130653,-0.0148508,-1.7089e-20,0.0144085,8.0825
0.04725,1.75,-0.20275,1.04083e-17,0.131947,-0.0150989,-9.38425e-21,0.0145324,8.06334
0.048,1.75,-0.202,1.04083e-17,0.13324,-0.0153462,-1.4179e-21,0.014656,8.04403
0.04875,1.75,-0.20125,6.50521e-18,0.134531,-0.015593,6.69998e-21,0.0147793,8.02463
0.0495,1.75,-0.2005,3.46945e-18,0.135946,-0.015856,6.50013e-21,0.0149073,8.01186
0.05025,1.75,-0.19975,6.93889e-18,0.137398,-0.0161241,3.72773e-21,0.0150367,8.00114
0.051,1.75,-0.199,6.93889e-18,0.138744,-0.0163731,3.45911e-21,0.0151568,7.99145
0.05175,1.75,-0.19825,7.80626e-18,0.140077,-0.0166199,3.48614e-21,0.0152758,7.98189
0.0525,1.75,-0.1975,3.46945e-18,0.141337,-0.0168528,1.89117e-21,0.0153881,7.97267
0.05325,1.75,-0.19675,6.93889e-18,0.142563,-0.0170791,-4.50022e-22,0.0154974,7.96362
0.054,1.75,-0.196,4.77049e-18,0.143862,-0.0173136,1.09386e-21,0.0156084,7.95805
0.05475,1.75,-0.19525,1.73472e-18,0.145241,-0.0175572,7.01177e-21,0.0157214,7.9564
0.0555,1.75,-0.1945,0,0.146621,-0.0178012,1.38518e-20,0.0158346,7.95482
0.05625,1.75,-0.19375,0,0.148004,-0.0180461,2.33731e-20,0.0159481,7.95341
0.057,1.75,-0.193,0,0.149387,-0.0182911,3.28943e-20,0.0160617,7.952
0.05775,1.75,-0.19225,3.46945e-18,0.150767,-0.0185349,3.93178e-20,0.0161748,7.95039
0.0585,1.75,-0.1915,3.46945e-18,0.152146,-0.0187785,4.52357e-20,0.0162878,7.94875
0.05925,1.75,-0.19075,6.93889e-18,0.153644,-0.0190351,4.36539e-20,0.0164038,7.95144
0.06,1.75,-0.19,3.46945e-18,0.155208,-0.0192988,3.7948e-20,0.0165215,7.95653
0.06075,1.75,-0.18925,0,0.156717,-0.0195535,3.107e-20,0.0166351,7.96154
