distance,x,y,z,U_x,U_y,U_z,k,omega
3.46945e-18,2,-0.25,3.46945e-18,0,0,0,0,13147.6
0.00075,2,-0.24925,3.46945e-18,0.0351856,-3.04841e-05,-8.8652e-23,4.31422e-05,1723.49
0.0015,2,-0.2485,5.20417e-18,0.0688658,-0.00011221,-1.44268e-18,0.000359577,349.12
0.00225,2,-0.24775,5.63785e-18,0.0935727,-0.000245668,0,0.00107673,161.788
0.003,2,-0.247,8.67362e-18,0.108449,-0.000408524,0,0.00183299,98.2411
0.00375,2,-0.24625,1.12757e-17,0.11724,-0.000578023,2.68892e-19,0.00246503,69.7775
0.0045,2,-0.2455,1.04083e-17,0.123468,-0.000762575,-1.84402e-19,0.00302983,53.2178
0.00525,2,-0.24475,3.46945e-18,0.127943,-0.000948342,-6.48617e-20,0.00350495,43.327
0.006,2,-0.244,-1.73472e-18,0.131699,-0.00114646,0,0.00394537,36.288
0.00675,2,-0.24325,-1.21431e-17,0.134671,-0.00133561,1.14458e-19,0.00431801,31.5415
0.0075,2,-0.2425,-8.67362e-18,0.137434,-0.0015393,1.10562e-19,0.00468178,27.7274
0.00825,2,-0.24175,-6.34258e-18,0.139761,-0.00173234,-1.94661e-19,0.00500091,24.875
0.009,2,-0.241,-6.93889e-18,0.141881,-0.0019334,-6.74769e-20,0.00529709,22.7813
0.00975,2,-0.24025,-1.04083e-17,0.143961,-0.00214335,0,0.00559154,20.8974
0.0105,2,-0.2395,-7.80626e-18,0.145772,-0.00234004,0,0.00585358,19.4012
0.01125,2,-0.23875,-6.93889e-18,0.147498,-0.00254201,0,0.00610085,18.2272
0.012,2,-0.238,-3.90313e-18,0.149196,-0.00274869,4.48774e-21,0.00634835,17.1106
0.01275,2,-0.23725,-3.46945e-18,0.15085,-0.00296235,6.09887e-20,0.00658604,16.2064
0.0135,2,-0.2365,0,0.152321,-0.00315749,8.70906e-20,0.00679994,15.4201
0.01425,2,-0.23575,0,0.153805,-0.00336413,3.63412e-20,0.00701141,14.7618
