distance,x,y,z,U_x,U_y,U_z,k,omega
0,0.75,-0.25,0,0,0,0,0,3286.9
0.00075,0.75,-0.24925,6.93889e-18,-0.0609958,3.10764e-05,-2.41239e-18,6.2017e-05,2132.99
0.0015,0.75,-0.2485,5.20417e-18,-0.110184,9.56343e-05,-8.60727e-18,0.000317619,451.268
0.00225,0.75,-0.24775,1.73472e-18,-0.145155,0.000172964,7.98373e-18,0.000860956,194.693
0.003,0.75,-0.247,3.46945e-18,-0.160433,0.000233444,4.50016e-18,0.00149563,115.574
0.00375,0.75,-0.24625,7.80626e-18,-0.170441,0.000282846,-5.97774e-19,0.00206544,70.0936
0.0045,0.75,-0.2455,1.73472e-18,-0.174426,0.000323173,-2.86856e-18,0.00255213,52.9898
0.00525,0.75,-0.24475,0,-0.177299,0.000357528,-3.20767e-18,0.00298254,40.1246
0.006,0.75,-0.244,0,-0.178464,0.000394256,3.27287e-19,0.00335869,33.8127
0.00675,0.75,-0.24325,3.46945e-18,-0.179515,0.000426388,3.55127e-18,0.00370324,28.0477
0.0075,0.75,-0.2425,0,-0.179644,0.000449307,1.77033e-18,0.0040166,25.0861
0.00825,0.75,-0.24175,-6.07153e-18,-0.179758,0.000474559,3.97712e-19,0.00430368,22.3908
0.009,0.75,-0.241,-6.93889e-18,-0.179735,0.000494487,-7.72571e-19,0.00457187,20.1235
0.00975,0.75,-0.24025,-3.46945e-18,-0.179372,0.000518228,-4.50881e-19,0.00482739,18.6582
0.0105,0.75,-0.2395,-1.73472e-18,-0.179038,0.000543387,-4.27108e-19,0.00506578,17.2818
0.01125,0.75,-0.23875,-1.73472e-18,-0.178717,0.000563358,-1.08428e-21,0.00528822,16.0065
0.012,0.75,-0.238,-1.73472e-18,-0.178089,0.000581362,6.03586e-19,0.00551276,15.1689
0.01275,0.75,-0.23725,-3.46945e-18,-0.177519,0.000603086,6.40433e-19,0.00571737,14.3991
0.0135,0.75,-0.2365,-2.60209e-18,-0.176967,0.000622609,8.43929e-19,0.00591486,13.6576
0.01425,0.75,-0.23575,1.51788e-18,-0.176398,0.000638289,9.93495e-19,0.00610476,12.9837
0.015,0.75,-0.235,3.46945e-18,-0.175626,0.000652458,-8.08091e-19,0.00629975,12.4924
0.01575,0.75,-0.23425,1.73472e-18,-0.174919,0.000670328,-1.70925e-18,0.00647812,12.0387
