distance,x,y,z,U_x,U_y,U_z,k,omega
2.22072e-16,1.75,-0.25,-3.46945e-18,0,0,0,0,3286.9
0.00075,1.75,-0.24925,-3.46945e-18,0.012067,-4.03412e-05,-2.04428e-20,8.70067e-05,2171.99
0.0015,1.75,-0.2485,-5.20417e-18,0.0255396,-0.000152411,-7.49694e-20,0.000436188,430.599
0.00225,1.75,-0.24775,-5.63785e-18,0.0378115,-0.000335764,-1.38379e-20,0.00119943,174.081
0.003,1.75,-0.247,-3.46945e-18,0.0444696,-0.000555442,3.04956e-20,0.0020198,105.095
0.00375,1.75,-0.24625,-5.20417e-18,0.0498774,-0.00077929,7.49748e-20,0.00278333,65.2836
0.0045,1.75,-0.2455,0,0.0533095,-0.00100452,9.95316e-20,0.00337311,51.4149
0.00525,1.75,-0.24475,3.46945e-18,0.0563749,-0.00123381,8.38161e-20,0.0039188,40.1633
0.006,1.75,-0.244,3.46945e-18,0.0587272,-0.00146723,-4.55179e-21,0.00435955,34.7347
0.00675,1.75,-0.24325,2.6563e-18,0.0610213,-0.00169743,-9.32438e-20,0.00479379,29.3952
0.0075,1.75,-0.2425,-1.73472e-18,0.0629056,-0.00194215,-5.55093e-20,0.00515203,26.7169
0.00825,1.75,-0.24175,-1.73472e-18,0.0647486,-0.00218183,-2.15407e-20,0.00550179,24.1301
0.009,1.75,-0.241,-8.67362e-19,0.0665059,-0.00242428,1.22461e-21,0.00583705,21.8598
0.00975,1.75,-0.24025,0,0.0680719,-0.00266844,6.80407e-22,0.0061269,20.4733
0.0105,1.75,-0.2395,0,0.0696351,-0.00291216,6.80407e-22,0.00641626,19.089
0.01125,1.75,-0.23875,-3.64563e-18,0.0711457,-0.00315077,-7.28174e-21,0.00669917,17.7386
0.012,1.75,-0.238,-1.73472e-18,0.0725858,-0.00340485,-6.91854e-21,0.00695303,16.9201
0.01275,1.75,-0.23725,-3.46945e-18,0.0739813,-0.00365122,-6.91854e-21,0.00719944,16.1249
0.0135,1.75,-0.2365,-4.33681e-18,0.0753768,-0.00389759,-6.91854e-21,0.00744586,15.3297
0.01425,1.75,-0.23575,-5.20417e-18,0.0767237,-0.00414193,-2.86332e-21,0.00768402,14.5997
0.015,1.75,-0.235,-7.80626e-18,0.0780444,-0.00439551,2.38113e-21,0.00790282,14.1136
0.01575,1.75,-0.23425,-1.38778e-17,0.0793361,-0.0046437,2.38113e-21,0.00811719,13.6366
0.0165,1.75,-0.2335,-1.04083e-17,0.0806279,-0.0048919,2.38113e-21,0.00833155,13.1597
0.01725,1.75,-0.23275,-1.21431e-17,0.0819155,-0.00513956,3.03627e-21,0.00854543,12.6839
0.018,1.75,-0.232,-1.21431e-17,0.0831746,-0.00539266,5.76681e-21,0.00874676,12.3211
0.01875,1.75,-0.23125,-1.12757e-17,0.0844044,-0.00564207,5.76681e-21,0.00893638,12.0283
0.0195,1.75,-0.2305,-1.04083e-17,0.0856341,-0.00589149,5.76681e-21,0.009126,11.7355
0.02025,1.75,-0.22975,-8.67362e-18,0.0868638,-0.0061409,5.76681e-21,0.00931561,11.4428
0.021,1.75,-0.229,-8.23994e-18,0.0880936,-0.00639031,5.76681e-21,0.00950523,11.15
0.02175,1.75,-0.22825,-8.67362e-18,0.0892822,-0.00663627,-6.79833e-22,0.00968722,10.8888
0.0225,1.75,-0.2275,-8.67362e-18,0.0905204,-0.00689429,-2.05812e-21,0.00986239,10.7031
0.02325,1.75,-0.22675,-1.04083e-17,0.0917192,-0.00714439,-2.05812e-21,0.0100324,10.5225
0.024,1.75,-0.226,-1.38778e-17,0.0929179,-0.00739449,-2.05812e-21,0.0102024,10.3419
0.02475,1.75,-0.22525,-8.67362e-18,0.0941167,-0.00764459,-2.05812e-21,0.0103724,10.1613
0.0255,1.75,-0.2245,-8.67362e-18,0.0953154,-0.0078947,-2.05812e-21,0.0105424,9.98062
0.02625,1.75,-0.22375,-8.23994e-18,0.096468,-0.00813765,-3.65074e-21,0.0107073,9.80613
0.027,1.75,-0.223,-6.93889e-18,0.0977184,-0.00840012,3.43578e-21,0.0108713,9.68008
0.02775,1.75,-0.22225,-7.80626e-18,0.0989122,-0.00865035,1.01441e-20,0.0110254,9.57049
0.0285,1.75,-0.2215,-7.80626e-18,0.100106,-0.00890059,1.68524e-20,0.0111796,9.46091
0.02925,1.75,-0.22075,-6.93889e-18,0.1013,-0.00915082,2.35606e-20,0.0113337,9.35133
0.03,1.75,-0.22,-6.93889e-18,0.102494,-0.00940106,3.02689e-20,0.0114878,9.24174
0.03075,1.75,-0.21925,-8.67362e-18,0.103687,-0.00965129,3.69772e-20,0.0116419,9.13216
0.0315,1.75,-0.2185,-8.0231e-18,0.104881,-0.00990152,4.36855e-20,0.011796,9.02257
0.03225,1.75,-0.21775,-6.93889e-18,0.106034,-0.0101454,4.74206e-20,0.0119424,8.92939
0.033,1.75,-0.217,-6.93889e-18,0.107308,-0.0104073,3.47109e-20,0.01209,8.86383
0.03375,1.75,-0.21625,-5.20417e-18,0.108521,-0.010657,2.16275e-20,0.0122309,8.80081
0.0345,1.75,-0.2155,-4.33681e-18,0.109735,-0.0109066,8.54418e-21,0.0123718,8.73778
0.03525,1.75,-0.21475,-3.46945e-18,0.110948,-0.0111563,-4.53915e-21,0.0125127,8.67475
0.036,1.75,-0.214,-3.46945e-18,0.112161,-0.0114059,-1.76225e-20,0.0126536,8.61172
0.03675,1.75,-0.21325,0,0.113374,-0.0116556,-3.07058e-20,0.0127945,8.54869
0.0375,1.75,-0.2125,0,0.114587,-0.0119052,-4.37892e-20,0.0129354,8.48566
0.03825,1.75,-0.21175,-4.33681e-19,0.115788,-0.0121528,-5.6538e-20,0.0130751,8.4233
0.039,1.75,-0.211,0,0.116973,-0.0123965,-6.39902e-20,0.0132092,8.37227
0.03975,1.75,-0.21025,0,0.118308,-0.0126596,-6.20237e-20,0.0133462,8.33995
0.0405,1.75,-0.2095,1.73472e-18,0.119566,-0.0129079,-5.79436e-20,0.0134757,8.30894
0.04125,1.75,-0.20875,1.73472e-18,0.120824,-0.0131562,-5.38634e-20,0.0136052,8.27794
0.042,1.75,-0.208,2.60209e-18,0.122083,-0.0134044,-4.97833e-20,0.0137347,8.24693
0.04275,1.75,-0.20725,0,0.123341,-0.0136527,-4.57031e-20,0.0138642,8.21593
0.0435,1.75,-0.2065,0,0.124599,-0.013901,-4.1623e-20,0.0139937,8.18492
0.04425,1.75,-0.20575,3.46945e-18,0.125857,-0.0141493,-3.75428e-20,0.0141233,8.15392
0.045,1.75,-0.205,2.60209e-18,0.127115,-0.0143975,-3.34627e-20,0.0142528,8.12291
0.04575,1.75,-0.20425,6.50521e-19,0.128374,-0.0146458,-2.93826e-20,0.0143823,8.0919
0.0465,1.75,-0.2035,1.51788e-18,0.129564,-0.0148831,-2.77345e-20,0.0145059,8.06286
0.04725,1.75,-0.20275,0,0.130921,-0.0151402,-2.21442e-20,0.0146331,8.04652
0.048,1.75,-0.202,8.67362e-19,0.132303,-0.0153953,-1.60318e-20,0.0147564,8.03687
0.04875,1.75,-0.20125,-8.67362e-19,0.133634,-0.0156413,-1.12843e-20,0.0148754,8.02736
0.0495,1.75,-0.2005,-1.73472e-18,0.134965,-0.0158873,-6.53669e-21,0.0149945,8.01784
0.05025,1.75,-0.19975,-8.67362e-19,0.136296,-0.0161332,-1.78913e-21,0.0151135,8.00833
0.051,1.75,-0.199,0,0.137627,-0.0163792,2.95844e-21,0.0152325,7.99882
0.05175,1.75,-0.19825,0,0.138958,-0.0166252,7.70601e-21,0.0153515,7.98931
0.0525,1.75,-0.1975,0,0.140289,-0.0168711,1.24536e-20,0.0154705,7.9798
0.05325,1.75,-0.19675,1.73472e-18,0.14162,-0.0171171,1.72011e-20,0.0155895,7.97029
0.054,1.75,-0.196,1.73472e-18,0.142951,-0.017363,2.19487e-20,0.0157085,7.96078
0.05475,1.75,-0.19525,1.73472e-18,0.144282,-0.017609,2.66963e-20,0.0158275,7.95127
0.0555,1.75,-0.1945,1.73472e-18,0.145586,-0.0178508,3.20565e-20,0.0159444,7.94207
0.05625,1.75,-0.19375,2.60209e-18,0.146833,-0.0180825,3.85766e-20,0.0160558,7.93459
0.057,1.75,-0.193,3.46945e-18,0.148413,-0.0183492,3.49618e-20,0.0161747,7.94023
0.05775,1.75,-0.19225,2.60209e-18,0.149867,-0.0185947,3.23471e-20,0.0162843,7.94502
0.0585,1.75,-0.1915,-8.67362e-19,0.151301,-0.0188368,2.98957e-20,0.0163923,7.94968
0.05925,1.75,-0.19075,-8.67362e-19,0.152735,-0.0190788,2.74443e-20,0.0165004,7.95433
0.06,1.75,-0.19,-2.60209e-18,0.154168,-0.0193208,2.49928e-20,0.0166085,7.95899
0.06075,1.75,-0.18925,-2.60209e-18,0.155602,-0.0195629,2.25414e-20,0.0167165,7.96364
0.0615,1.75,-0.1885,3.46945e-18,0.157035,-0.0198049,2.009e-20,0.0168246,7.9683
0.06225,1.75,-0.18775,3.46945e-18,0.158469,-0.0200469,1.76385e-20,0.0169327,7.97295
0.063,1.75,-0.187,5.20417e-18,0.159902,-0.020289,1.51871e-20,0.0170407,7.97761
0.06375,1.75,-0.18625,8.67362e-18,0.161336,-0.020531,1.27357e-20,0.0171488,7.98226
0.0645,1.75,-0.1855,9.54098e-18,0.16277,-0.020773,1.02842e-20,0.0172569,7.98692
0.06525,1.75,-0.18475,1.04083e-17,0.164203,-0.0210151,7.83279e-21,0.0173649,7.99157
0.066,1.75,-0.184,9.97466e-18,0.165637,-0.0212571,5.38136e-21,0.017473,7.99623
0.06675,1.75,-0.18325,1.04083e-17,0.167008,-0.0214901,2.59462e-21,0.017577,8.001
0.0675,1.75,-0.1825,1.04083e-17,0.168392,-0.0217212,0,0.0176783,8.0076
0.06825,1.75,-0.18175,1.04083e-17,0.170121,-0.0219815,0,0.017783,8.02435
0.069,1.75,-0.181,1.04083e-17,0.171733,-0.0222242,0,0.0178806,8.0397
0.06975,1.75,-0.18025,9.54098e-18,0.173302,-0.0224603,0,0.0179755,8.05452
0.0705,1.75,-0.1795,1.04083e-17,0.17487,-0.0226963,0,0.0180705,8.06934
0.07125,1.75,-0.17875,1.04083e-17,0.176439,-0.0229324,0,0.0181655,8.08416
0.072,1.75,-0.178,1.30104e-17,0.178008,-0.0231685,0,0.0182605,8.09898
0.07275,1.75,-0.17725,1.38778e-17,0.179577,-0.0234046,0,0.0183555,8.11381
0.0735,1.75,-0.1765,1.38778e-17,0.181146,-0.0236407,0,0.0184504,8.12863
0.07425,1.75,-0.17575,1.38778e-17,0.182714,-0.0238768,0,0.0185454,8.14345
0.075,1.75,-0.175,1.73472e-17,0.184283,-0.0241128,0,0.0186404,8.15827
0.07575,1.75,-0.17425,1.73472e-17,0.185852,-0.0243489,0,0.0187354,8.17309
0.0765,1.75,-0.1735,1.73472e-17,0.187421,-0.024585,0,0.0188304,8.18791
0.07725,1.75,-0.17275,1.9082e-17,0.18899,-0.0248211,0,0.0189253,8.20273
0.078,1.75,-0.172,1.82146e-17,0.190558,-0.0250572,0,0.0190203,8.21755
0.07875,1.75,-0.17125,1.99493e-17,0.192127,-0.0252933,0,0.0191153,8.23237
0.0795,1.75,-0.1705,1.9082e-17,0.193677,-0.0255268,0,0.0192093,8.2471
0.08025,1.75,-0.16975,1.88651e-17,0.195129,-0.0257476,0,0.019298,8.26137
0.081,1.75,-0.169,1.9082e-17,0.196806,-0.0259829,0,0.0193853,8.27997
0.08175,1.75,-0.16825,1.82146e-17,0.198721,-0.0262335,0,0.0194708,8.30319
0.0825,1.75,-0.1675,1.82146e-17,0.200494,-0.0264654,0,0.0195499,8.32443
0.08325,1.75,-0.16675,1.9082e-17,0.202232,-0.0266925,0,0.0196275,8.3452
0.084,1.75,-0.166,1.9082e-17,0.203971,-0.0269197,0,0.019705,8.36596
0.08475,1.75,-0.16525,1.99493e-17,0.205709,-0.0271469,0,0.0197826,8.38672
0.0855,1.75,-0.1645,1.82146e-17,0.207448,-0.0273741,0,0.0198601,8.40748
0.08625,1.75,-0.16375,1.64799e-17,0.209187,-0.0276013,0,0.0199377,8.42824
0.087,1.75,-0.163,1.30104e-17,0.210925,-0.0278285,0,0.0200152,8.449
0.08775,1.75,-0.16225,1.04083e-17,0.212664,-0.0280556,0,0.0200928,8.46976
0.0885,1.75,-0.1615,6.93889e-18,0.214402,-0.0282828,0,0.0201703,8.49052
0.08925,1.75,-0.16075,1.04083e-17,0.216141,-0.02851,0,0.0202479,8.51128
0.09,1.75,-0.16,6.93889e-18,0.217879,-0.0287372,0,0.0203254,8.53205
0.09075,1.75,-0.15925,5.20417e-18,0.219618,-0.0289644,0,0.020403,8.55281
0.0915,1.75,-0.1585,6.93889e-18,0.221356,-0.0291915,0,0.0204805,8.57357
0.09225,1.75,-0.15775,6.07153e-18,0.223095,-0.0294187,0,0.0205581,8.59433
0.093,1.75,-0.157,5.20417e-18,0.224833,-0.0296459,0,0.0206356,8.61509
0.09375,1.75,-0.15625,3.46945e-18,0.226572,-0.0298731,0,0.0207132,8.63585
0.0945,1.75,-0.1555,3.68629e-18,0.228311,-0.0301003,0,0.0207907,8.65661
0.09525,1.75,-0.15475,2.60209e-18,0.22998,-0.0303196,0,0.0208656,8.67682
0.096,1.75,-0.154,2.27682e-18,0.231594,-0.0305324,0,0.0209383,8.69659
0.09675,1.75,-0.15325,2.60209e-18,0.233501,-0.0307576,-1.20123e-22,0.0210002,8.71904
0.0975,1.75,-0.1525,3.46945e-18,0.235639,-0.0309924,-3.34426e-22,0.0210535,8.74359
0.09825,1.75,-0.15175,3.46945e-18,0.237666,-0.0312145,-4.26824e-22,0.0211039,8.76672
0.099,1.75,-0.151,3.46945e-18,0.239608,-0.031427,-4.26824e-22,0.0211519,8.78877
0.09975,1.75,-0.15025,4.33681e-18,0.24155,-0.0316395,-4.26824e-22,0.0212,8.81082
