distance,x,y,z,U_x,U_y,U_z,k,omega
8.89939e-16,8,-0.25,-6.93889e-18,0,0,0,0,3286.9
0.00075,8,-0.24925,-3.46945e-18,0.10568,-6.19399e-07,-2.21519e-20,0.000121231,2127.97
0.0015,8,-0.2485,-1.73472e-17,0.194938,-2.17024e-06,6.10138e-20,0.000532363,513.628
0.00225,8,-0.24775,-1.38778e-17,0.265239,-4.37775e-06,5.07215e-21,0.00134786,269.603
0.003,8,-0.247,-2.29851e-17,0.31029,-7.22866e-06,-1.65068e-20,0.00186346,180.872
0.00375,8,-0.24625,-2.08167e-17,0.344351,-9.95652e-06,-2.0864e-20,0.00223001,126.593
0.0045,8,-0.2455,-2.08167e-17,0.368423,-1.3042e-05,7.13396e-21,0.00241995,99.5854
0.00525,8,-0.24475,-1.73472e-17,0.388401,-1.60667e-05,2.01415e-20,0.00256686,78.7905
0.006,8,-0.244,-6.93889e-18,0.404129,-1.95831e-05,8.95967e-21,0.00265613,66.4156
0.00675,8,-0.24325,-6.93889e-18,0.417916,-2.26674e-05,1.49522e-22,0.00273435,55.5676
0.0075,8,-0.2425,-6.93889e-18,0.429155,-2.67498e-05,1.13416e-20,0.00279047,48.9761
0.00825,8,-0.24175,-8.67362e-18,0.439075,-3.038e-05,2.16841e-20,0.0028399,43.1986
0.009,8,-0.241,-6.93889e-18,0.448159,-3.4123e-05,2.57752e-20,0.00288543,38.1643
0.00975,8,-0.24025,-1.04083e-17,0.456107,-3.87486e-05,1.22705e-20,0.00292627,34.5875
0.0105,8,-0.2395,-8.67362e-18,0.463113,-4.28263e-05,8.20726e-22,0.00296235,31.433
0.01125,8,-0.23875,-6.93889e-18,0.469821,-4.67298e-05,-1.05583e-20,0.00299682,28.4134
0.012,8,-0.238,-8.67362e-18,0.475593,-5.19768e-05,-1.64459e-20,0.00303168,26.3498
0.01275,8,-0.23725,-7.58942e-18,0.481146,-5.70356e-05,-2.32905e-20,0.00306536,24.3653
0.0135,8,-0.2365,-8.67362e-18,0.486015,-6.14669e-05,-2.82509e-20,0.00309479,22.6252
0.01425,8,-0.23575,-4.55365e-18,0.49079,-6.61315e-05,-3.1633e-20,0.00312471,20.9635
0.015,8,-0.235,-6.93889e-18,0.495043,-7.20922e-05,-2.62487e-20,0.00315733,19.7375
0.01575,8,-0.23425,-1.38778e-17,0.499232,-7.79727e-05,-2.0819e-20,0.0031896,18.5297
0.0165,8,-0.2335,-1.04083e-17,0.502837,-8.30299e-05,-1.62353e-20,0.00321732,17.4898
0.01725,8,-0.23275,-6.93889e-18,0.506427,-8.80613e-05,-1.17147e-20,0.00324487,16.4548
0.018,8,-0.232,-1.73472e-18,0.509769,-9.41053e-05,-4.23999e-21,0.00327495,15.5929
0.01875,8,-0.23125,3.46945e-18,0.512944,-0.00010083,5.22155e-21,0.00330675,14.8475
0.0195,8,-0.2305,6.93889e-18,0.516048,-0.000107427,1.53862e-20,0.00333805,14.1184
0.02025,8,-0.22975,1.21431e-17,0.518732,-0.000113114,2.34531e-20,0.00336496,13.4881
0.021,8,-0.229,1.04083e-17,0.521411,-0.000118791,3.14415e-20,0.00339181,12.8588
0.02175,8,-0.22825,1.10589e-17,0.524034,-0.000124839,3.6095e-20,0.00341954,12.2637
0.0225,8,-0.2275,1.38778e-17,0.526434,-0.000132344,2.76012e-20,0.00345072,11.8033
0.02325,8,-0.22675,1.73472e-17,0.528834,-0.00013985,1.91075e-20,0.00348189,11.343
0.024,8,-0.226,1.33357e-17,0.531127,-0.000147054,1.04272e-20,0.00351195,10.903
0.02475,8,-0.22525,1.56125e-17,0.533152,-0.000153391,3.26382e-21,0.00353829,10.5144
0.0255,8,-0.2245,1.38778e-17,0.535177,-0.000159728,-3.8996e-21,0.00356463,10.1257
0.02625,8,-0.22375,1.04083e-17,0.537203,-0.000166065,-1.1063e-20,0.00359096,9.73711
0.027,8,-0.223,1.04083e-17,0.539078,-0.000173958,-1.04176e-20,0.00362046,9.43072
0.02775,8,-0.22225,1.04083e-17,0.540918,-0.000182214,-7.94914e-21,0.0036507,9.14353
0.0285,8,-0.2215,1.04083e-17,0.542757,-0.000190471,-5.48067e-21,0.00368093,8.85635
0.02925,8,-0.22075,1.23599e-17,0.544495,-0.000198309,-3.3344e-21,0.00370978,8.5851
0.03,8,-0.22,7.80626e-18,0.546047,-0.000205281,-1.2542e-21,0.00373533,8.34265
0.03075,8,-0.21925,5.20417e-18,0.547599,-0.000212253,8.25998e-22,0.00376088,8.10019
0.0315,8,-0.2185,3.46945e-18,0.549152,-0.000219224,2.9062e-21,0.00378642,7.85774
0.03225,8,-0.21775,7.37257e-18,0.550676,-0.000226666,4.23511e-21,0.00381276,7.63013
0.033,8,-0.217,8.67362e-18,0.552111,-0.000235601,3.17378e-21,0.00384162,7.44976
0.03375,8,-0.21625,6.93889e-18,0.553545,-0.000244537,2.11246e-21,0.00387048,7.26938
0.0345,8,-0.2155,6.93889e-18,0.55498,-0.000253473,1.05113e-21,0.00389934,7.08901
0.03525,8,-0.21475,6.93889e-18,0.556371,-0.000262172,3.49581e-22,0.00392756,6.91415
0.036,8,-0.214,4.33681e-18,0.557592,-0.000269794,-4.48294e-22,0.00395224,6.76057
0.03675,8,-0.21325,6.93889e-18,0.558803,-0.00027734,-1.34483e-21,0.00397663,6.6083
0.0375,8,-0.2125,6.93889e-18,0.560013,-0.000284886,-2.24137e-21,0.00400102,6.45602
0.03825,8,-0.21175,6.93889e-18,0.561224,-0.000292432,-3.13791e-21,0.00402541,6.30375
0.039,8,-0.211,1.4962e-17,0.562415,-0.000300508,-3.88519e-21,0.00405054,6.16178
0.03975,8,-0.21025,1.30104e-17,0.563557,-0.000310017,-4.2285e-21,0.00407767,6.04774
0.0405,8,-0.2095,1.38778e-17,0.564699,-0.000319527,-4.5718e-21,0.00410481,5.93369
0.04125,8,-0.20875,1.38778e-17,0.56584,-0.000329036,-4.91511e-21,0.00413194,5.81964
0.042,8,-0.208,1.38778e-17,0.566982,-0.000338545,-5.25841e-21,0.00415907,5.7056
0.04275,8,-0.20725,2.19009e-17,0.568049,-0.000347471,-5.8084e-21,0.00418475,5.59919
0.0435,8,-0.2065,1.99493e-17,0.569012,-0.000355502,-6.09662e-21,0.00420768,5.50291
0.04425,8,-0.20575,1.9082e-17,0.569975,-0.000363534,-6.38484e-21,0.00423062,5.40664
0.045,8,-0.205,1.56125e-17,0.570938,-0.000371565,-6.67306e-21,0.00425355,5.31037
0.04575,8,-0.20425,1.38778e-17,0.571901,-0.000379596,-6.96128e-21,0.00427649,5.21409
0.0465,8,-0.2035,1.73472e-17,0.572865,-0.000387628,-7.24951e-21,0.00429942,5.11782
0.04725,8,-0.20275,1.21431e-17,0.573806,-0.000396896,-6.78324e-21,0.0043238,5.03675
0.048,8,-0.202,1.47451e-17,0.574735,-0.000406847,-5.90091e-21,0.00434898,4.96405
0.04875,8,-0.20125,1.56125e-17,0.575665,-0.000416798,-5.01857e-21,0.00437415,4.89136
0.0495,8,-0.2005,1.73472e-17,0.576594,-0.000426749,-4.13624e-21,0.00439932,4.81867
0.05025,8,-0.19975,1.38778e-17,0.577523,-0.0004367,-3.2539e-21,0.0044245,4.74598
0.051,8,-0.199,1.73472e-17,0.578438,-0.000446508,-2.41453e-21,0.00444938,4.67445
0.05175,8,-0.19825,1.47451e-17,0.579252,-0.000455239,-1.72218e-21,0.00447167,4.61099
0.0525,8,-0.1975,1.56125e-17,0.580036,-0.000463645,-9.78435e-22,0.00449296,4.54963
0.05325,8,-0.19675,1.56125e-17,0.58082,-0.00047205,-2.34692e-22,0.00451424,4.48827
0.054,8,-0.196,1.56125e-17,0.581604,-0.000480455,5.0905e-22,0.00453552,4.42691
0.05475,8,-0.19525,1.38778e-17,0.582388,-0.00048886,1.25279e-21,0.00455681,4.36556
0.0555,8,-0.1945,1.38778e-17,0.583172,-0.000497266,1.99654e-21,0.00457809,4.3042
0.05625,8,-0.19375,1.50975e-17,0.583955,-0.000505777,2.69727e-21,0.00459948,4.24369
0.057,8,-0.193,1.82146e-17,0.58473,-0.00051602,2.6969e-21,0.00462256,4.19704
0.05775,8,-0.19225,1.73472e-17,0.585505,-0.000526263,2.69653e-21,0.00464564,4.15039
0.0585,8,-0.1915,1.73472e-17,0.58628,-0.000536507,2.69616e-21,0.00466872,4.10374
0.05925,8,-0.19075,1.73472e-17,0.587055,-0.00054675,2.69579e-21,0.0046918,4.05709
0.06,8,-0.19,1.73472e-17,0.58783,-0.000556993,2.69542e-21,0.00471488,4.01044
0.06075,8,-0.18925,1.38778e-17,0.588606,-0.000567236,2.69505e-21,0.00473796,3.96379
0.0615,8,-0.1885,2.08167e-17,0.589342,-0.000576968,2.90912e-21,0.00476015,3.91966
0.06225,8,-0.18775,2.0383e-17,0.590005,-0.000585741,2.97308e-21,0.00478002,3.87979
0.063,8,-0.187,1.9082e-17,0.590659,-0.000594394,2.97276e-21,0.00479954,3.84042
0.06375,8,-0.18625,2.25514e-17,0.591313,-0.000603048,2.97245e-21,0.00481906,3.80105
0.0645,8,-0.1855,2.08167e-17,0.591967,-0.000611701,2.97213e-21,0.00483857,3.76168
0.06525,8,-0.18475,2.25514e-17,0.592621,-0.000620354,2.97182e-21,0.00485809,3.7223
0.066,8,-0.184,2.08167e-17,0.593275,-0.000629007,2.9715e-21,0.00487761,3.68293
0.06675,8,-0.18325,2.08167e-17,0.593929,-0.00063766,2.97119e-21,0.00489713,3.64356
0.0675,8,-0.1825,2.21177e-17,0.594584,-0.000646567,2.98435e-21,0.00491686,3.60557
0.06825,8,-0.18175,2.29851e-17,0.595247,-0.000656941,3.07545e-21,0.00493777,3.57554
0.069,8,-0.181,2.42861e-17,0.59591,-0.000667316,3.16655e-21,0.00495869,3.54551
0.06975,8,-0.18025,2.42861e-17,0.596573,-0.000677691,3.25764e-21,0.00497961,3.51549
0.0705,8,-0.1795,2.25514e-17,0.597236,-0.000688065,3.34874e-21,0.00500052,3.48546
0.07125,8,-0.17875,2.42861e-17,0.597899,-0.00069844,3.43984e-21,0.00502144,3.45544
0.072,8,-0.178,2.42861e-17,0.598562,-0.000708814,3.53094e-21,0.00504236,3.42541
0.07275,8,-0.17725,2.08167e-17,0.599225,-0.000719189,3.62204e-21,0.00506327,3.39539
0.0735,8,-0.1765,2.42861e-17,0.599862,-0.000729127,3.64584e-21,0.00508353,3.36671
0.07425,8,-0.17575,2.25514e-17,0.600441,-0.000738174,3.66909e-21,0.00510199,3.34062
0.075,8,-0.175,2.34188e-17,0.601,-0.000746939,3.74699e-21,0.00511968,3.31528
0.07575,8,-0.17425,2.25514e-17,0.60156,-0.000755705,3.82488e-21,0.00513738,3.28994
