distance,x,y,z,U_x,U_y,U_z,k,omega
0,1.375,-0.25,0,0,0,0,0,3286.9
0.00075,1.375,-0.24925,3.46945e-18,-0.0330298,-4.46068e-05,-3.59163e-18,0.000102226,2136.66
0.0015,1.375,-0.2485,-1.73472e-18,-0.0547167,-0.000167121,3.60595e-18,0.000499693,428.041
0.00225,1.375,-0.24775,-1.73472e-18,-0.0650005,-0.000361866,6.70925e-18,0.00132108,173.877
0.003,1.375,-0.247,-3.46945e-18,-0.0671649,-0.000598457,1.26806e-18,0.00221793,103.503
0.00375,1.375,-0.24625,-5.20417e-18,-0.0679317,-0.000830703,-2.59694e-18,0.00302043,64.5196
0.0045,1.375,-0.2455,-1.73472e-18,-0.0673619,-0.00107001,-1.62618e-18,0.00366511,50.4778
0.00525,1.375,-0.24475,-5.20417e-18,-0.0666419,-0.00130576,-9.37045e-19,0.00423888,39.5863
0.006,1.375,-0.244,-3.46945e-18,-0.0656387,-0.00155333,-4.05629e-19,0.00472184,34.1089
0.00675,1.375,-0.24325,-1.73472e-18,-0.0647136,-0.00178541,-4.60302e-21,0.00517345,28.9887
0.0075,1.375,-0.2425,-3.46945e-18,-0.0635404,-0.00204827,-1.04787e-19,0.00557078,26.2621
0.00825,1.375,-0.24175,-5.20417e-18,-0.0624638,-0.00229634,-1.04787e-19,0.00594633,23.717
0.009,1.375,-0.241,-4.33681e-18,-0.0614075,-0.00253874,-1.42993e-19,0.00629177,21.5756
0.00975,1.375,-0.24025,-3.46945e-18,-0.0602294,-0.00280262,-1.64934e-20,0.00661609,20.1622
0.0105,1.375,-0.2395,-6.93889e-18,-0.0591226,-0.00305442,-1.64934e-20,0.00692696,18.808
0.01125,1.375,-0.23875,-8.67362e-18,-0.0580983,-0.00329091,1.74395e-19,0.00721705,17.5437
0.012,1.375,-0.238,-8.67362e-18,-0.0568656,-0.00356699,2.38778e-19,0.00750294,16.7082
0.01275,1.375,-0.23725,-6.93889e-18,-0.0557517,-0.00382129,2.38778e-19,0.00776823,15.9346
0.0135,1.375,-0.2365,-1.19262e-17,-0.0546538,-0.00407265,2.48286e-19,0.00803016,15.1708
0.01425,1.375,-0.23575,-7.15573e-18,-0.0536031,-0.00431572,2.4583e-19,0.00827583,14.4893
0.015,1.375,-0.235,-6.93889e-18,-0.0523718,-0.00459394,-6.63032e-20,0.00852547,13.9918
0.01575,1.375,-0.23425,-6.93889e-18,-0.0512538,-0.00485007,-1.9484e-19,0.00875712,13.5307
0.0165,1.375,-0.2335,-3.46945e-18,-0.0501358,-0.00510619,-3.23377e-19,0.00898876,13.0697
0.01725,1.375,-0.23275,-3.46945e-18,-0.0490968,-0.00534775,-5.80761e-19,0.00920594,12.6369
0.018,1.375,-0.232,-8.67362e-19,-0.0479372,-0.00561282,-5.1435e-19,0.00942605,12.2825
0.01875,1.375,-0.23125,-3.46945e-18,-0.046734,-0.00588583,-2.50333e-19,0.00964318,11.9862
0.0195,1.375,-0.2305,-5.20417e-18,-0.0456068,-0.00614337,-4.97802e-20,0.00984917,11.7055
0.02025,1.375,-0.22975,-8.67362e-18,-0.0444796,-0.00640091,1.50772e-19,0.0100552,11.4248
0.021,1.375,-0.229,-8.67362e-18,-0.0434139,-0.00664701,3.8755e-19,0.0102511,11.1574
0.02175,1.375,-0.22825,-6.28837e-18,-0.0423371,-0.00689527,5.56919e-19,0.0104435,10.9129
0.0225,1.375,-0.2275,-5.20417e-18,-0.0410665,-0.00717988,3.7239e-19,0.0106463,10.7259
0.02325,1.375,-0.22675,-6.93889e-18,-0.0398938,-0.00744407,2.7187e-19,0.0108358,10.5514
0.024,1.375,-0.226,-8.67362e-18,-0.0387477,-0.00770271,1.94168e-19,0.0110218,10.3803
0.02475,1.375,-0.22525,-1.04083e-17,-0.0376017,-0.00796135,1.16466e-19,0.0112078,10.2092
0.0255,1.375,-0.2245,-8.23994e-18,-0.0365043,-0.00821091,8.69246e-22,0.0113866,10.0445
0.02625,1.375,-0.22375,-6.93889e-18,-0.0354581,-0.00845095,-1.54475e-19,0.0115579,9.88656
0.027,1.375,-0.223,-8.67362e-18,-0.0342045,-0.0087278,-1.39869e-19,0.0117406,9.7666
0.02775,1.375,-0.22225,-1.04083e-17,-0.0329189,-0.00900978,-9.28269e-20,0.011924,9.65676
0.0285,1.375,-0.2215,-1.04083e-17,-0.0317407,-0.00926925,-9.28269e-20,0.0120941,9.5551
0.02925,1.375,-0.22075,-6.93889e-18,-0.0305624,-0.00952872,-9.28269e-20,0.0122642,9.45343
0.03,1.375,-0.22,-1.04083e-17,-0.0293841,-0.00978819,-9.28269e-20,0.0124343,9.35177
0.03075,1.375,-0.21925,-1.25767e-17,-0.0282288,-0.0100434,-8.22623e-20,0.0126014,9.25187
0.0315,1.375,-0.2185,-1.30104e-17,-0.0271517,-0.0102842,-3.5545e-20,0.0127581,9.158
0.03225,1.375,-0.21775,-9.97466e-18,-0.0260086,-0.0105358,8.64636e-21,0.0129182,9.07205
0.033,1.375,-0.217,-9.54098e-18,-0.0246556,-0.0108217,4.48012e-20,0.0130896,9.01128
0.03375,1.375,-0.21625,-1.04083e-17,-0.0233342,-0.0111011,8.05936e-20,0.0132575,8.9518
0.0345,1.375,-0.2155,-1.04083e-17,-0.0221066,-0.0113612,1.15311e-19,0.0134148,8.89618
0.03525,1.375,-0.21475,-6.93889e-18,-0.020879,-0.0116212,1.50028e-19,0.0135721,8.84055
0.036,1.375,-0.214,-6.93889e-18,-0.0196513,-0.0118812,1.84745e-19,0.0137294,8.78493
0.03675,1.375,-0.21325,-1.04083e-17,-0.0184237,-0.0121413,2.19463e-19,0.0138868,8.7293
0.0375,1.375,-0.2125,-6.93889e-18,-0.0172608,-0.0123896,2.51593e-19,0.0140363,8.67633
0.03825,1.375,-0.21175,-6.93889e-18,-0.016137,-0.0126308,2.82163e-19,0.0141812,8.62496
0.039,1.375,-0.211,-6.07153e-18,-0.0149309,-0.0128843,2.82218e-19,0.0143301,8.5805
0.03975,1.375,-0.21025,-7.80626e-18,-0.013502,-0.0131708,1.99677e-19,0.0144899,8.5547
0.0405,1.375,-0.2095,-5.20417e-18,-0.0120731,-0.0134572,1.17136e-19,0.0146497,8.52891
0.04125,1.375,-0.20875,-6.93889e-18,-0.010763,-0.0137201,3.76187e-20,0.0147976,8.5051
0.042,1.375,-0.208,-3.46945e-18,-0.00946376,-0.0139808,-4.16217e-20,0.0149444,8.48148
0.04275,1.375,-0.20725,-6.93889e-18,-0.00816451,-0.0142414,-1.20862e-19,0.0150912,8.45785
0.0435,1.375,-0.2065,-6.93889e-18,-0.00686526,-0.0145021,-2.00102e-19,0.015238,8.43423
0.04425,1.375,-0.20575,-6.93889e-18,-0.00556601,-0.0147628,-2.79343e-19,0.0153848,8.4106
0.045,1.375,-0.205,-5.85469e-18,-0.00431355,-0.0150153,-3.5448e-19,0.0155266,8.38776
0.04575,1.375,-0.20425,-6.07153e-18,-0.00312238,-0.015257,-4.24243e-19,0.0156617,8.36594
0.0465,1.375,-0.2035,-5.20417e-18,-0.00193121,-0.0154988,-4.94006e-19,0.0157968,8.34412
0.04725,1.375,-0.20275,-1.73472e-18,-0.000519265,-0.0157696,-5.02697e-19,0.0159413,8.33406
