distance,x,y,z,U_x,U_y,U_z,k,omega
0,3,-0.25,0,0,0,0,0,3286.9
0.00075,3,-0.24925,1.04083e-17,0.0798218,-6.87897e-06,5.99781e-19,8.35183e-05,2166.11
0.0015,3,-0.2485,8.67362e-18,0.150553,-2.63363e-05,3.58434e-19,0.000407533,479.68
0.00225,3,-0.24775,1.12757e-17,0.205327,-5.79141e-05,-4.3469e-19,0.00107858,229.677
0.003,3,-0.247,1.21431e-17,0.236239,-0.000106643,-6.75479e-20,0.00164658,146.001
0.00375,3,-0.24625,9.54098e-18,0.259977,-0.000158403,2.08591e-19,0.00213233,93.5352
0.0045,3,-0.2455,8.67362e-18,0.273647,-0.000220171,-3.38918e-19,0.00248142,71.5462
0.00525,3,-0.24475,6.93889e-18,0.285249,-0.00028225,-4.63024e-19,0.00279647,54.0894
0.006,3,-0.244,6.93889e-18,0.292872,-0.000352137,8.63225e-20,0.00306532,45.3603
0.00675,3,-0.24325,6.93889e-18,0.300142,-0.000417892,5.37868e-19,0.0033196,37.04
0.0075,3,-0.2425,6.93889e-18,0.305143,-0.000494877,3.46689e-19,0.00354879,32.8412
0.00825,3,-0.24175,3.46945e-18,0.309835,-0.000569819,1.25343e-19,0.00376889,28.9187
0.009,3,-0.241,2.60209e-18,0.314065,-0.000642187,0,0.0039727,25.5769
0.00975,3,-0.24025,6.93889e-18,0.317413,-0.000722773,0,0.004165,23.511
0.0105,3,-0.2395,5.20417e-18,0.320632,-0.000801643,0,0.004352,21.5187
0.01125,3,-0.23875,3.46945e-18,0.32369,-0.000874761,0,0.0045273,19.6241
0.012,3,-0.238,3.46945e-18,0.326253,-0.000959922,4.89441e-20,0.00469763,18.4471
0.01275,3,-0.23725,1.73472e-18,0.328629,-0.00104155,9.55499e-20,0.0048588,17.3515
0.0135,3,-0.2365,1.73472e-18,0.331006,-0.00112317,1.42156e-19,0.00501996,16.256
0.01425,3,-0.23575,1.0842e-18,0.333186,-0.00119886,1.66078e-19,0.00516778,15.2853
0.015,3,-0.235,1.73472e-18,0.335185,-0.00128596,8.97843e-20,0.00531586,14.6035
0.01575,3,-0.23425,1.73472e-18,0.337045,-0.00136949,1.72119e-20,0.00545619,13.966
0.0165,3,-0.2335,1.73472e-18,0.338906,-0.00145302,-5.53605e-20,0.00559652,13.3286
0.01725,3,-0.23275,4.33681e-18,0.340681,-0.00153148,-1.23856e-19,0.00572955,12.7183
0.018,3,-0.232,5.20417e-18,0.342382,-0.00161551,-1.39988e-19,0.00586061,12.2266
0.01875,3,-0.23125,3.46945e-18,0.343975,-0.00170243,-1.30262e-19,0.00598779,11.8252
0.0195,3,-0.2305,-1.73472e-18,0.345504,-0.00178722,-1.25684e-19,0.00611099,11.4393
0.02025,3,-0.22975,0,0.347033,-0.00187202,-1.21107e-19,0.00623419,11.0535
0.021,3,-0.229,1.30104e-18,0.348514,-0.00195348,-1.12681e-19,0.00635323,10.6785
0.02175,3,-0.22825,2.1684e-18,0.349929,-0.0020327,-9.53234e-20,0.00646681,10.3395
0.0225,3,-0.2275,1.73472e-18,0.351368,-0.00212346,-6.62676e-20,0.00658424,10.0762
0.02325,3,-0.22675,6.93889e-18,0.352677,-0.00220898,-2.96844e-20,0.00669315,9.83631
0.024,3,-0.226,3.46945e-18,0.353985,-0.0022945,6.89873e-21,0.00680206,9.59642
0.02475,3,-0.22525,0,0.355294,-0.00238003,4.34819e-20,0.00691098,9.35652
0.0255,3,-0.2245,-1.73472e-18,0.356579,-0.00246368,7.73796e-20,0.00701783,9.12043
0.02625,3,-0.22375,-1.73472e-18,0.357781,-0.00254065,1.01698e-19,0.00711735,8.8979
0.027,3,-0.223,-1.73472e-18,0.359042,-0.00262907,8.3906e-20,0.00722087,8.72078
0.02775,3,-0.22225,-1.73472e-18,0.36027,-0.00271802,6.17041e-20,0.00732225,8.56026
0.0285,3,-0.2215,0,0.36143,-0.0028038,4.75495e-20,0.00741907,8.40865
0.02925,3,-0.22075,0,0.36259,-0.00288958,3.33949e-20,0.00751588,8.25704
0.03,3,-0.22,-1.73472e-18,0.36375,-0.00297536,1.92403e-20,0.0076127,8.10543
0.03075,3,-0.21925,-3.46945e-18,0.364909,-0.00306113,5.08568e-21,0.00770952,7.95381
0.0315,3,-0.2185,-1.73472e-18,0.365982,-0.00313914,-1.72482e-20,0.00779876,7.81223
0.03225,3,-0.21775,-2.1684e-19,0.36707,-0.00321962,-3.13339e-20,0.00788834,7.67997
0.033,3,-0.217,-3.46945e-18,0.368232,-0.00331047,-1.65212e-20,0.00798152,7.57408
0.03375,3,-0.21625,-1.73472e-18,0.369336,-0.0033983,-1.01658e-20,0.00807082,7.4736
0.0345,3,-0.2155,-3.46945e-18,0.370397,-0.00348385,-1.01658e-20,0.00815723,7.37717
0.03525,3,-0.21475,-5.20417e-18,0.371458,-0.00356941,-1.01658e-20,0.00824363,7.28074
0.036,3,-0.214,-5.20417e-18,0.372519,-0.00365497,-1.01658e-20,0.00833003,7.18431
0.03675,3,-0.21325,-3.46945e-18,0.37358,-0.00374052,-1.01658e-20,0.00841643,7.08788
0.0375,3,-0.2125,-3.90313e-18,0.374619,-0.00382398,-7.07026e-21,0.008501,6.99318
0.03825,3,-0.21175,-3.46945e-18,0.37559,-0.00390102,5.51635e-21,0.00857993,6.90382
0.039,3,-0.211,-4.98733e-18,0.376594,-0.00398156,1.1965e-20,0.00866002,6.82048
0.03975,3,-0.21025,-6.93889e-18,0.377684,-0.00407161,1.79947e-21,0.00874325,6.75344
0.0405,3,-0.2095,-6.93889e-18,0.378747,-0.00416012,-8.85318e-21,0.00882472,6.68816
0.04125,3,-0.20875,-6.93889e-18,0.379745,-0.00424495,-2.06777e-20,0.00890193,6.62709
0.042,3,-0.208,-6.93889e-18,0.380743,-0.00432977,-3.25022e-20,0.00897914,6.56603
0.04275,3,-0.20725,-8.67362e-18,0.381741,-0.00441459,-4.43268e-20,0.00905636,6.50497
0.0435,3,-0.2065,-1.04083e-17,0.382739,-0.00449941,-5.61513e-20,0.00913357,6.4439
0.04425,3,-0.20575,-1.04083e-17,0.383737,-0.00458423,-6.79759e-20,0.00921078,6.38284
0.045,3,-0.205,-1.21431e-17,0.384735,-0.00466905,-7.98004e-20,0.00928799,6.32178
0.04575,3,-0.20425,-1.21431e-17,0.385648,-0.00474556,-8.85596e-20,0.00935863,6.26515
0.0465,3,-0.2035,-1.21431e-17,0.386561,-0.00482194,-9.72738e-20,0.00942916,6.20858
0.04725,3,-0.20275,-1.30104e-17,0.387562,-0.0049062,-9.81794e-20,0.00950203,6.16158
0.048,3,-0.202,-1.30104e-17,0.388612,-0.00499481,-9.47788e-20,0.00957619,6.11987
0.04875,3,-0.20125,-1.38778e-17,0.389635,-0.00508187,-8.93498e-20,0.00964873,6.07929
0.0495,3,-0.2005,-1.38778e-17,0.390598,-0.00516536,-7.92672e-20,0.00971755,6.04129
0.05025,3,-0.19975,-1.38778e-17,0.391561,-0.00524886,-6.91846e-20,0.00978636,6.0033
0.051,3,-0.199,-1.73472e-17,0.392524,-0.00533235,-5.9102e-20,0.00985518,5.9653
0.05175,3,-0.19825,-1.56125e-17,0.393487,-0.00541584,-4.90194e-20,0.009924,5.92731
0.0525,3,-0.1975,-1.73472e-17,0.39445,-0.00549934,-3.89368e-20,0.00999281,5.88931
0.05325,3,-0.19675,-1.38778e-17,0.395413,-0.00558283,-2.88542e-20,0.0100616,5.85132
0.054,3,-0.196,-1.21431e-17,0.396376,-0.00566633,-1.87716e-20,0.0101304,5.81332
0.05475,3,-0.19525,-1.30104e-17,0.397269,-0.00574293,-1.4712e-20,0.0101943,5.77766
0.0555,3,-0.1945,-1.38778e-17,0.398149,-0.00581812,-1.18778e-20,0.0102572,5.74248
0.05625,3,-0.19375,-1.4447e-17,0.399038,-0.00589396,-8.91442e-21,0.0103202,5.70788
0.057,3,-0.193,-1.38778e-17,0.400072,-0.00598035,-3.84714e-21,0.0103857,5.68282
0.05775,3,-0.19225,-1.21431e-17,0.401107,-0.00606674,1.22014e-21,0.0104511,5.65777
0.0585,3,-0.1915,-1.21431e-17,0.402117,-0.00615173,6.51992e-21,0.0105152,5.63335
0.05925,3,-0.19075,-1.21431e-17,0.403068,-0.00623317,1.24041e-20,0.010576,5.61053
0.06,3,-0.19,-1.73472e-17,0.404019,-0.00631462,1.82882e-20,0.0106367,5.5877
0.06075,3,-0.18925,-1.73472e-17,0.40497,-0.00639607,2.41723e-20,0.0106974,5.56488
0.0615,3,-0.1885,-1.73472e-17,0.405921,-0.00647752,3.00564e-20,0.0107582,5.54206
0.06225,3,-0.18775,-1.73472e-17,0.406873,-0.00655897,3.59406e-20,0.0108189,5.51923
0.063,3,-0.187,-1.73472e-17,0.407824,-0.00664041,4.18247e-20,0.0108797,5.49641
0.06375,3,-0.18625,-1.56125e-17,0.408775,-0.00672186,4.77088e-20,0.0109404,5.47359
0.0645,3,-0.1855,-1.9082e-17,0.409726,-0.00680331,5.35929e-20,0.0110011,5.45076
0.06525,3,-0.18475,-1.88651e-17,0.410641,-0.00688126,5.88126e-20,0.0110596,5.42868
0.066,3,-0.184,-1.9082e-17,0.41151,-0.00695462,6.31604e-20,0.0111152,5.40755
0.06675,3,-0.18325,-1.9082e-17,0.412378,-0.00702797,6.75083e-20,0.0111707,5.38643
0.0675,3,-0.1825,-1.68051e-17,0.413272,-0.00710279,7.09638e-20,0.0112263,5.36633
0.06825,3,-0.18175,-1.9082e-17,0.414313,-0.00718604,6.92574e-20,0.0112828,5.35219
0.069,3,-0.181,-1.82146e-17,0.415354,-0.00726929,6.7551e-20,0.0113393,5.33805
0.06975,3,-0.18025,-1.9082e-17,0.416395,-0.00735253,6.58447e-20,0.0113958,5.32391
0.0705,3,-0.1795,-1.73472e-17,0.417365,-0.00743173,6.12647e-20,0.0114488,5.31085
0.07125,3,-0.17875,-1.38778e-17,0.418324,-0.00751027,5.62257e-20,0.0115012,5.29797
0.072,3,-0.178,-1.73472e-17,0.419283,-0.00758882,5.11867e-20,0.0115536,5.28509
0.07275,3,-0.17725,-1.38778e-17,0.420242,-0.00766736,4.61477e-20,0.011606,5.2722
0.0735,3,-0.1765,-1.04083e-17,0.421202,-0.0077459,4.11087e-20,0.0116584,5.25932
0.07425,3,-0.17575,-1.04083e-17,0.422161,-0.00782445,3.60698e-20,0.0117108,5.24644
0.075,3,-0.175,-8.67362e-18,0.42312,-0.00790299,3.10308e-20,0.0117633,5.23356
0.07575,3,-0.17425,-8.67362e-18,0.424079,-0.00798154,2.59918e-20,0.0118157,5.22068
0.0765,3,-0.1735,-6.93889e-18,0.425038,-0.00806008,2.09528e-20,0.0118681,5.2078
0.07725,3,-0.17275,-6.93889e-18,0.425997,-0.00813863,1.59138e-20,0.0119205,5.19491
0.078,3,-0.172,-5.63785e-18,0.426925,-0.00821424,1.22341e-20,0.0119712,5.1824
0.07875,3,-0.17125,-6.07153e-18,0.427801,-0.00828499,1.08108e-20,0.0120192,5.17048
0.0795,3,-0.1705,-6.07153e-18,0.428676,-0.00835573,9.38739e-21,0.0120672,5.15857
0.08025,3,-0.16975,-6.93889e-18,0.429552,-0.00842648,7.96403e-21,0.0121151,5.14665
0.081,3,-0.169,-6.07153e-18,0.430521,-0.00850131,6.39839e-21,0.0121624,5.1371
0.08175,3,-0.16825,-4.77049e-18,0.431588,-0.00858048,4.68129e-21,0.0122089,5.13007
0.0825,3,-0.1675,-6.07153e-18,0.432655,-0.00865964,2.96418e-21,0.0122554,5.12303
0.08325,3,-0.16675,-3.46945e-18,0.433722,-0.00873881,1.24708e-21,0.012302,5.11599
0.084,3,-0.166,-3.46945e-18,0.43474,-0.00881537,-3.15544e-22,0.0123465,5.10934
0.08475,3,-0.16525,-1.73472e-18,0.435726,-0.00889014,-1.77204e-21,0.0123896,5.10296
0.0855,3,-0.1645,-3.46945e-18,0.436711,-0.00896491,-3.22853e-21,0.0124327,5.09658
0.08625,3,-0.16375,-6.93889e-18,0.437696,-0.00903967,-4.68502e-21,0.0124758,5.09019
0.087,3,-0.163,-3.46945e-18,0.438682,-0.00911444,-6.14151e-21,0.012519,5.08381
0.08775,3,-0.16225,-3.46945e-18,0.439667,-0.00918921,-7.59801e-21,0.0125621,5.07743
0.0885,3,-0.1615,-3.46945e-18,0.440652,-0.00926398,-9.0545e-21,0.0126052,5.07105
0.08925,3,-0.16075,-3.46945e-18,0.441638,-0.00933874,-1.0511e-20,0.0126483,5.06466
0.09,3,-0.16,-3.46945e-18,0.442623,-0.00941351,-1.19675e-20,0.0126915,5.05828
0.09075,3,-0.15925,-5.20417e-18,0.443608,-0.00948828,-1.3424e-20,0.0127346,5.0519
0.0915,3,-0.1585,-8.67362e-18,0.444594,-0.00956305,-1.48805e-20,0.0127777,5.04552
0.09225,3,-0.15775,-1.04083e-17,0.445579,-0.00963781,-1.6337e-20,0.0128208,5.03913
0.093,3,-0.157,-9.26993e-18,0.44655,-0.00971132,-1.77967e-20,0.0128633,5.03283
0.09375,3,-0.15625,-9.97466e-18,0.447449,-0.00977867,-1.9272e-20,0.0129029,5.02692
0.0945,3,-0.1555,-1.12757e-17,0.448349,-0.00984602,-2.07474e-20,0.0129424,5.021
0.09525,3,-0.15475,-1.04083e-17,0.449248,-0.00991338,-2.22228e-20,0.012982,5.01509
0.096,3,-0.154,-1.21431e-17,0.450148,-0.00998073,-2.36981e-20,0.0130215,5.00917
0.09675,3,-0.15325,-1.12757e-17,0.451166,-0.0100518,-2.39593e-20,0.0130583,5.00513
0.0975,3,-0.1525,-1.21431e-17,0.452278,-0.0101258,-2.32686e-20,0.0130929,5.00255
0.09825,3,-0.15175,-1.12757e-17,0.45339,-0.0101998,-2.25779e-20,0.0131275,4.99997
0.099,3,-0.151,-1.04083e-17,0.454501,-0.0102737,-2.18871e-20,0.0131621,4.99739
0.09975,3,-0.15025,-8.67362e-18,0.455613,-0.0103477,-2.11964e-20,0.0131967,4.99481
0.1005,3,-0.1495,-8.67362e-18,0.456645,-0.0104177,-1.9978e-20,0.0132288,4.99254
0.10125,3,-0.14875,-8.67362e-18,0.457674,-0.0104875,-1.87322e-20,0.0132607,4.99029
0.102,3,-0.148,-1.04083e-17,0.458702,-0.0105574,-1.74864e-20,0.0132927,4.98804
