distance,x,y,z,U_x,U_y,U_z,k,omega
8.89911e-16,3.5,-0.25,0,0,0,0,0,3286.9
0.00075,3.5,-0.24925,6.93889e-18,0.0869642,-3.36141e-06,8.69228e-20,8.68181e-05,2161.89
0.0015,3.5,-0.2485,3.46945e-18,0.16387,-1.30466e-05,1.44886e-18,0.000417724,489.702
0.00225,3.5,-0.24775,3.46945e-18,0.224221,-2.78126e-05,-4.8694e-19,0.00109336,243.329
0.003,3.5,-0.247,3.46945e-18,0.25998,-5.22887e-05,-2.37803e-19,0.001621,157.845
0.00375,3.5,-0.24625,3.46945e-18,0.287552,-7.93249e-05,1.09373e-19,0.00205469,103.838
0.0045,3.5,-0.2455,2.60209e-18,0.304526,-0.000112315,3.48523e-19,0.00233817,79.4828
0.00525,3.5,-0.24475,5.20417e-18,0.318593,-0.000147551,3.54798e-19,0.00259272,60.4109
0.006,3.5,-0.244,1.73472e-18,0.328268,-0.000187586,-3.98607e-20,0.00280377,50.3181
0.00675,3.5,-0.24325,-4.33681e-19,0.337279,-0.000225656,-3.77887e-19,0.00300268,40.889
0.0075,3.5,-0.2425,0,0.343501,-0.000273155,-2.19732e-19,0.00318744,36.0059
0.00825,3.5,-0.24175,1.95156e-18,0.349397,-0.00031727,4.20039e-21,0.0033604,31.4242
0.009,3.5,-0.241,3.46945e-18,0.354508,-0.000362533,7.97377e-20,0.00352426,27.6277
0.00975,3.5,-0.24025,3.46945e-18,0.358593,-0.000413405,-2.28236e-20,0.00368203,25.2234
0.0105,3.5,-0.2395,4.33681e-19,0.362529,-0.000461395,-1.72685e-19,0.00383219,22.9075
0.01125,3.5,-0.23875,-1.05032e-18,0.366163,-0.000507605,-2.31353e-19,0.00397448,20.7594
0.012,3.5,-0.238,0,0.369166,-0.000563811,-1.8315e-19,0.00411788,19.414
0.01275,3.5,-0.23725,1.73472e-18,0.371969,-0.000614638,-1.03703e-19,0.00424943,18.1578
0.0135,3.5,-0.2365,0,0.374734,-0.000665115,-3.06469e-20,0.00437973,16.9176
0.01425,3.5,-0.23575,0,0.377244,-0.000715268,2.25411e-21,0.00450364,15.8257
0.015,3.5,-0.235,-1.73472e-18,0.379508,-0.000773689,1.68185e-20,0.00462964,15.0561
0.01575,3.5,-0.23425,-6.93889e-18,0.381618,-0.000826566,4.04798e-20,0.00474533,14.3372
0.0165,3.5,-0.2335,-4.77049e-18,0.383728,-0.000879442,6.41411e-20,0.00486103,13.6183
0.01725,3.5,-0.23275,-5.20417e-18,0.385692,-0.000930361,7.77381e-20,0.00497093,12.9469
0.018,3.5,-0.232,-8.67362e-18,0.38755,-0.00098708,5.8913e-20,0.00508189,12.4046
0.01875,3.5,-0.23125,-8.67362e-18,0.389303,-0.00104529,1.39776e-20,0.00519021,11.9551
0.0195,3.5,-0.2305,-1.56125e-17,0.390969,-0.00109962,-3.96495e-20,0.00529229,11.5268
0.02025,3.5,-0.22975,-1.51788e-17,0.392635,-0.00115394,-9.32765e-20,0.00539438,11.0985
0.021,3.5,-0.229,-1.56125e-17,0.394214,-0.00120668,-1.3434e-19,0.0054925,10.6918
0.02175,3.5,-0.22825,-1.38778e-17,0.395731,-0.00126045,-1.51636e-19,0.00558885,10.3211
0.0225,3.5,-0.2275,-1.38778e-17,0.39723,-0.00132247,-1.08209e-19,0.00568867,10.0358
0.02325,3.5,-0.22675,-2.08167e-17,0.398627,-0.00137908,-5.76279e-20,0.00578092,9.76857
0.024,3.5,-0.226,-1.9082e-17,0.399999,-0.00143437,-5.30622e-21,0.00587132,9.50577
0.02475,3.5,-0.22525,-2.34188e-17,0.401371,-0.00148966,4.70155e-20,0.00596172,9.24297
0.0255,3.5,-0.2245,-2.08167e-17,0.402689,-0.00154368,9.20355e-20,0.00604938,8.99038
0.02625,3.5,-0.22375,-1.84314e-17,0.403944,-0.00159624,1.28718e-19,0.0061339,8.74945
0.027,3.5,-0.223,-2.08167e-17,0.405223,-0.00165693,1.14401e-19,0.00622178,8.55885
0.02775,3.5,-0.22225,-2.60209e-17,0.40649,-0.00171848,8.77978e-20,0.00630916,8.38219
0.0285,3.5,-0.2215,-2.42861e-17,0.407664,-0.00177433,5.91117e-20,0.00638949,8.21757
0.02925,3.5,-0.22075,-2.25514e-17,0.408837,-0.00183019,3.04255e-20,0.00646981,8.05295
0.03,3.5,-0.22,-2.60209e-17,0.410011,-0.00188604,1.73941e-21,0.00655014,7.88833
0.03075,3.5,-0.21925,-2.25514e-17,0.411164,-0.00194133,-2.5644e-20,0.00662941,7.72645
0.0315,3.5,-0.2185,-2.51535e-17,0.41224,-0.00199438,-4.78502e-20,0.00670451,7.57544
0.03225,3.5,-0.21775,-2.42861e-17,0.413331,-0.00204975,-6.19988e-20,0.00678053,7.43344
0.033,3.5,-0.217,-2.60209e-17,0.414469,-0.0021125,-5.05121e-20,0.0068595,7.32007
0.03375,3.5,-0.21625,-2.60209e-17,0.415579,-0.00217339,-4.02187e-20,0.00693641,7.20921
0.0345,3.5,-0.2155,-2.42861e-17,0.416617,-0.00222943,-3.30357e-20,0.00700798,7.10491
0.03525,3.5,-0.21475,-2.25514e-17,0.417655,-0.00228547,-2.58527e-20,0.00707954,7.00062
0.036,3.5,-0.214,-2.34188e-17,0.418693,-0.00234151,-1.86697e-20,0.00715111,6.89632
0.03675,3.5,-0.21325,-2.21177e-17,0.41973,-0.00239755,-1.14867e-20,0.00722267,6.79203
0.0375,3.5,-0.2125,-2.08167e-17,0.420718,-0.0024519,-2.78629e-21,0.00729147,6.69283
0.03825,3.5,-0.21175,-2.1684e-17,0.421672,-0.00250509,6.9519e-21,0.00735838,6.59712
0.039,3.5,-0.211,-2.25514e-17,0.422649,-0.00256079,1.38834e-20,0.00742623,6.50781
0.03975,3.5,-0.21025,-2.08167e-17,0.423688,-0.00262327,1.32176e-20,0.00749664,6.43583
0.0405,3.5,-0.2095,-2.08167e-17,0.424728,-0.00268575,1.25518e-20,0.00756706,6.36386
0.04125,3.5,-0.20875,-2.08167e-17,0.42568,-0.00274197,1.65203e-20,0.00763125,6.29733
0.042,3.5,-0.208,-2.08167e-17,0.426626,-0.00279782,2.0755e-20,0.00769508,6.23111
0.04275,3.5,-0.20725,-2.25514e-17,0.427573,-0.00285367,2.49896e-20,0.00775892,6.16488
0.0435,3.5,-0.2065,-2.1684e-17,0.42852,-0.00290952,2.92242e-20,0.00782275,6.09866
0.04425,3.5,-0.20575,-1.77809e-17,0.429466,-0.00296537,3.34588e-20,0.00788658,6.03244
0.045,3.5,-0.205,-1.56125e-17,0.430383,-0.00302009,3.57883e-20,0.00794876,5.96839
0.04575,3.5,-0.20425,-1.56125e-17,0.431255,-0.00307307,3.52323e-20,0.00800844,5.90764
0.0465,3.5,-0.2035,-1.47451e-17,0.432127,-0.00312605,3.46762e-20,0.00806812,5.84688
0.04725,3.5,-0.20275,-1.38778e-17,0.433067,-0.00318469,3.32295e-20,0.00812973,5.79614
0.048,3.5,-0.202,-1.56125e-17,0.434043,-0.00324645,3.12917e-20,0.00819242,5.75092
0.04875,3.5,-0.20125,-1.56125e-17,0.43502,-0.00330821,2.93538e-20,0.0082551,5.70569
0.0495,3.5,-0.2005,-1.38778e-17,0.435918,-0.00336418,2.59248e-20,0.00831258,5.66364
0.05025,3.5,-0.19975,-1.38778e-17,0.436807,-0.00341944,2.23142e-20,0.00836942,5.62198
0.051,3.5,-0.199,-1.56125e-17,0.437695,-0.0034747,1.87036e-20,0.00842626,5.58031
0.05175,3.5,-0.19825,-1.56125e-17,0.438583,-0.00352996,1.50929e-20,0.00848311,5.53864
0.0525,3.5,-0.1975,-1.73472e-17,0.439472,-0.00358522,1.14823e-20,0.00853995,5.49698
0.05325,3.5,-0.19675,-1.34441e-17,0.44036,-0.00364048,7.87169e-21,0.00859679,5.45531
0.054,3.5,-0.196,-1.38778e-17,0.441227,-0.00369482,4.88369e-21,0.00865246,5.41476
0.05475,3.5,-0.19525,-1.38778e-17,0.442047,-0.00374721,3.22382e-21,0.0087056,5.37659
0.0555,3.5,-0.1945,-1.34441e-17,0.442867,-0.0037996,1.56394e-21,0.00875875,5.33843
0.05625,3.5,-0.19375,-1.38778e-17,0.443694,-0.00385246,-2.06974e-22,0.00881203,5.30087
0.057,3.5,-0.193,-1.38778e-17,0.444636,-0.00391295,-3.78793e-21,0.00886744,5.27322
0.05775,3.5,-0.19225,-1.04083e-17,0.445579,-0.00397344,-7.36889e-21,0.00892285,5.24556
0.0585,3.5,-0.1915,-1.04083e-17,0.446521,-0.00403393,-1.09498e-20,0.00897826,5.21791
0.05925,3.5,-0.19075,-8.67362e-18,0.447394,-0.00408941,-1.33625e-20,0.00902958,5.19192
0.06,3.5,-0.19,-8.67362e-18,0.44825,-0.0041436,-1.54766e-20,0.00907986,5.16635
0.06075,3.5,-0.18925,-8.67362e-18,0.449106,-0.00419779,-1.75906e-20,0.00913013,5.14078
0.0615,3.5,-0.1885,-1.21431e-17,0.449963,-0.00425198,-1.97047e-20,0.0091804,5.11521
0.06225,3.5,-0.18775,-1.21431e-17,0.450819,-0.00430617,-2.18187e-20,0.00923068,5.08963
0.063,3.5,-0.187,-1.47451e-17,0.451675,-0.00436036,-2.39328e-20,0.00928095,5.06406
0.06375,3.5,-0.18625,-1.64799e-17,0.452531,-0.00441455,-2.60469e-20,0.00933123,5.03849
0.0645,3.5,-0.1855,-1.56125e-17,0.453386,-0.00446871,-2.8171e-20,0.00938146,5.01294
0.06525,3.5,-0.18475,-1.56125e-17,0.454178,-0.00452005,-3.12125e-20,0.00942847,4.98961
0.066,3.5,-0.184,-1.56125e-17,0.45497,-0.00457139,-3.42541e-20,0.00947548,4.96628
0.06675,3.5,-0.18325,-1.69136e-17,0.455762,-0.00462273,-3.72956e-20,0.00952249,4.94295
0.0675,3.5,-0.1825,-1.73472e-17,0.456575,-0.00467512,-3.90644e-20,0.00956967,4.9207
0.06825,3.5,-0.18175,-1.73472e-17,0.457506,-0.00473364,-3.34707e-20,0.00961785,4.90472
0.069,3.5,-0.181,-1.73472e-17,0.458437,-0.00479215,-2.78769e-20,0.00966603,4.88873
0.06975,3.5,-0.18025,-1.9082e-17,0.459368,-0.00485067,-2.22832e-20,0.00971421,4.87274
0.0705,3.5,-0.1795,-2.08167e-17,0.460274,-0.00490748,-1.73422e-20,0.00976113,4.85707
0.07125,3.5,-0.17875,-1.73472e-17,0.461119,-0.00495998,-1.40475e-20,0.00980488,4.84216
0.072,3.5,-0.178,-2.08167e-17,0.461965,-0.00501247,-1.07529e-20,0.00984862,4.82726
0.07275,3.5,-0.17725,-1.56125e-17,0.46281,-0.00506497,-7.4582e-21,0.00989236,4.81235
0.0735,3.5,-0.1765,-1.9082e-17,0.463655,-0.00511747,-4.16353e-21,0.0099361,4.79745
