distance,x,y,z,U_x,U_y,U_z,k,omega
0,0.5,-0.25,0,0,0,0,0,3286.9
0.00075,0.5,-0.24925,0,-0.0357937,6.08088e-05,1.67686e-18,1.92795e-05,2105.48
0.0015,0.5,-0.2485,0,-0.0680067,0.000203352,-3.87073e-18,0.000109891,443.679
0.00225,0.5,-0.24775,0,-0.0968245,0.000415125,-2.72667e-19,0.000316039,191.705
0.003,0.5,-0.247,0,-0.11462,0.00067109,9.8965e-19,0.00066929,113.987
0.00375,0.5,-0.24625,-4.33681e-18,-0.127193,0.000901299,2.44115e-18,0.000993288,70.3726
0.0045,0.5,-0.2455,-2.1684e-18,-0.133511,0.00112809,6.29594e-18,0.00129466,52.4141
0.00525,0.5,-0.24475,-1.73472e-18,-0.1382,0.00133418,7.28426e-18,0.00156059,39.0442
0.006,0.5,-0.244,0,-0.140633,0.00154592,-7.78951e-20,0.00180439,32.3006
0.00675,0.5,-0.24325,3.46945e-18,-0.142736,0.00173043,-6.2278e-18,0.0020192,26.3854
0.0075,0.5,-0.2425,0,-0.143656,0.00193704,-3.34257e-18,0.0022248,23.3204
0.00825,0.5,-0.24175,3.46945e-18,-0.144452,0.00212313,5.53292e-20,0.00240509,20.645
0.009,0.5,-0.241,1.73472e-18,-0.145057,0.00230427,1.85826e-18,0.00257713,18.3588
0.00975,0.5,-0.24025,3.46945e-18,-0.14524,0.00250295,1.26696e-18,0.0027459,16.8883
0.0105,0.5,-0.2395,6.93889e-18,-0.145399,0.00268224,4.72222e-19,0.00289448,15.5795
0.01125,0.5,-0.23875,3.46945e-18,-0.145539,0.00285109,6.64032e-22,0.00303705,14.3327
0.012,0.5,-0.238,3.46945e-18,-0.145359,0.00304345,-9.51274e-22,0.00318028,13.5367
0.01275,0.5,-0.23725,3.46945e-18,-0.14519,0.00322877,-3.56664e-19,0.00331526,12.781
0.0135,0.5,-0.2365,5.20417e-18,-0.145026,0.00339477,-4.70182e-19,0.00343709,12.1001
0.01425,0.5,-0.23575,5.85469e-18,-0.144827,0.0035613,-5.8704e-19,0.00355788,11.4612
0.015,0.5,-0.235,6.93889e-18,-0.14444,0.00374688,-1.28864e-18,0.00368107,11.003
0.01575,0.5,-0.23425,3.46945e-18,-0.14407,0.00392689,-1.61855e-18,0.00379844,10.5633
0.0165,0.5,-0.2335,6.07153e-18,-0.143728,0.00409109,-1.93482e-18,0.00390501,10.1628
0.01725,0.5,-0.23275,6.93889e-18,-0.143392,0.00424845,-2.53268e-18,0.00400849,9.77568
0.018,0.5,-0.232,9.54098e-18,-0.142948,0.0044184,-2.11128e-18,0.00411429,9.45425
0.01875,0.5,-0.23125,1.04083e-17,-0.142433,0.00459681,-1.00434e-18,0.00422165,9.17703
0.0195,0.5,-0.2305,1.04083e-17,-0.141947,0.00476835,3.05885e-20,0.00432246,8.91426
0.02025,0.5,-0.22975,1.38778e-17,-0.141493,0.0049267,9.92843e-19,0.00441549,8.67143
0.021,0.5,-0.229,1.56125e-17,-0.14105,0.00507803,1.93376e-18,0.00450564,8.43716
0.02175,0.5,-0.22825,1.32273e-17,-0.140575,0.00523325,2.57231e-18,0.00459666,8.21525
0.0225,0.5,-0.2275,1.38778e-17,-0.139973,0.00540385,2.0189e-18,0.00469109,8.04205
0.02325,0.5,-0.22675,1.38778e-17,-0.139371,0.00557444,1.46549e-18,0.00478552,7.86885
0.024,0.5,-0.226,1.38778e-17,-0.138816,0.00573596,7.48608e-19,0.0048719,7.70817
0.02475,0.5,-0.22525,1.04083e-17,-0.138289,0.00588677,1.69808e-19,0.00495344,7.55694
0.0255,0.5,-0.2245,1.04083e-17,-0.137774,0.00603153,-2.97161e-19,0.00503271,7.41053
0.02625,0.5,-0.22375,6.93889e-18,-0.137259,0.00617628,-7.6413e-19,0.00511198,7.26411
0.027,0.5,-0.223,9.54098e-18,-0.136621,0.00633488,-6.28092e-19,0.00519471,7.14697
0.02775,0.5,-0.22225,6.93889e-18,-0.135955,0.00649671,-3.51276e-19,0.00527825,7.03667
0.0285,0.5,-0.2215,3.46945e-18,-0.13529,0.00665832,-7.29503e-20,0.0053616,6.92657
0.02925,0.5,-0.22075,6.93889e-18,-0.134686,0.00681008,2.72268e-19,0.00543667,6.82562
0.03,0.5,-0.22,3.90313e-18,-0.134101,0.00695404,5.56096e-19,0.00550905,6.72882
0.03075,0.5,-0.21925,5.20417e-18,-0.133533,0.00709141,7.88181e-19,0.00557917,6.63554
0.0315,0.5,-0.2185,1.73472e-18,-0.132966,0.00722879,1.02027e-18,0.00564928,6.54225
0.03225,0.5,-0.21775,6.50521e-19,-0.132362,0.00736961,1.14727e-18,0.00572035,6.45434
0.033,0.5,-0.217,2.60209e-18,-0.131644,0.00752138,9.39979e-19,0.00579445,6.38353
0.03375,0.5,-0.21625,1.73472e-18,-0.130927,0.00767315,7.32684e-19,0.00586855,6.31271
0.0345,0.5,-0.2155,0,-0.130209,0.00782492,5.25389e-19,0.00594265,6.2419
0.03525,0.5,-0.21475,3.46945e-18,-0.129553,0.00796796,3.87141e-19,0.00600967,6.17664
0.036,0.5,-0.214,5.52943e-18,-0.128909,0.00810792,2.4621e-19,0.0060754,6.11267
0.03675,0.5,-0.21325,3.46945e-18,-0.128298,0.00823683,7.21246e-20,0.00613759,6.05275
0.0375,0.5,-0.2125,3.46945e-18,-0.127688,0.00836573,-1.01961e-19,0.00619978,5.99283
0.03825,0.5,-0.21175,0,-0.127077,0.00849464,-2.76046e-19,0.00626197,5.9329
0.039,0.5,-0.211,-8.67362e-19,-0.126426,0.00862653,-4.01282e-19,0.00632511,5.87691
0.03975,0.5,-0.21025,1.73472e-18,-0.125662,0.00876649,-3.94294e-19,0.00639082,5.83155
0.0405,0.5,-0.2095,1.73472e-18,-0.124898,0.00890645,-3.87306e-19,0.00645653,5.78618
0.04125,0.5,-0.20875,0,-0.124135,0.00904641,-3.80318e-19,0.00652224,5.74082
0.042,0.5,-0.208,0,-0.123396,0.00918336,-4.04519e-19,0.00658552,5.69678
0.04275,0.5,-0.20725,0,-0.122703,0.00931487,-4.85036e-19,0.00664444,5.65514
0.0435,0.5,-0.2065,3.90313e-18,-0.122023,0.00944286,-5.41287e-19,0.0067023,5.6144
0.04425,0.5,-0.20575,2.60209e-18,-0.121374,0.00956182,-5.35246e-19,0.00675744,5.57598
0.045,0.5,-0.205,3.46945e-18,-0.120726,0.00968078,-5.29205e-19,0.00681259,5.53756
0.04575,0.5,-0.20425,1.73472e-18,-0.120077,0.00979974,-5.23164e-19,0.00686773,5.49915
0.0465,0.5,-0.2035,3.46945e-18,-0.119429,0.0099187,-5.17123e-19,0.00692287,5.46073
0.04725,0.5,-0.20275,3.90313e-18,-0.118677,0.0100421,-4.70367e-19,0.00697988,5.42859
0.048,0.5,-0.202,2.60209e-18,-0.11787,0.0101678,-4.01157e-19,0.00703791,5.39992
0.04875,0.5,-0.20125,3.46945e-18,-0.117062,0.0102936,-3.31948e-19,0.00709594,5.37124
0.0495,0.5,-0.2005,3.46945e-18,-0.116254,0.0104194,-2.62739e-19,0.00715397,5.34257
0.05025,0.5,-0.19975,0,-0.115447,0.0105451,-1.9354e-19,0.00721195,5.31391
0.051,0.5,-0.199,3.46945e-18,-0.114714,0.0106635,-1.25548e-19,0.0072639,5.28749
