               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  1.01000000E+02
  5.00000000E-01  1.94487000E+00 -8.11752877E-01 -6.91020878E-03  5.80880468E-01  0.00000000E+00  1.63784246E-02  1.66036966E-02
  5.00000000E-01  1.94510500E+00 -8.15309253E-01 -7.07399367E-03  5.80864615E-01  0.00000000E+00  1.65161594E-02  1.66470126E-02
  5.00000000E-01  1.94534000E+00 -8.18872041E-01 -7.23608906E-03  5.80851272E-01  0.00000000E+00  1.66481956E-02  1.66834911E-02
  5.00000000E-01  1.94557500E+00 -8.22442490E-01 -7.39633394E-03  5.80841344E-01  0.00000000E+00  1.67744840E-02  1.67136299E-02
  5.00000000E-01  1.94581000E+00 -8.26021750E-01 -7.55511834E-03  5.80830903E-01  0.00000000E+00  1.68949670E-02  1.67378975E-02
  5.00000000E-01  1.94604500E+00 -8.29610889E-01 -7.71251496E-03  5.80818898E-01  0.00000000E+00  1.70095780E-02  1.67567358E-02
  5.00000000E-01  1.94628000E+00 -8.33210897E-01 -7.86843206E-03  5.80805769E-01  0.00000000E+00  1.71182457E-02  1.67705644E-02
  5.00000000E-01  1.94651500E+00 -8.36822678E-01 -8.02272042E-03  5.80792478E-01  0.00000000E+00  1.72208960E-02  1.67797836E-02
  5.00000000E-01  1.94675000E+00 -8.40447059E-01 -8.17524102E-03  5.80779898E-01  0.00000000E+00  1.73174531E-02  1.67847756E-02
  5.00000000E-01  1.94698500E+00 -8.44084788E-01 -8.32590035E-03  5.80768491E-01  0.00000000E+00  1.74078396E-02  1.67859052E-02
  5.00000000E-01  1.94722000E+00 -8.47736543E-01 -8.47465998E-03  5.80758223E-01  0.00000000E+00  1.74919763E-02  1.67835203E-02
  5.00000000E-01  1.94745500E+00 -8.51402937E-01 -8.62152710E-03  5.80748651E-01  0.00000000E+00  1.75697814E-02  1.67779521E-02
  5.00000000E-01  1.94769000E+00 -8.55084525E-01 -8.76653277E-03  5.80739125E-01  0.00000000E+00  1.76411710E-02  1.67695158E-02
  5.00000000E-01  1.94792500E+00 -8.58781811E-01 -8.90970462E-03  5.80729031E-01  0.00000000E+00  1.77060581E-02  1.67585111E-02
  5.00000000E-01  1.94816000E+00 -8.62495250E-01 -9.05104047E-03  5.80718042E-01  0.00000000E+00  1.77643538E-02  1.67452229E-02
  5.00000000E-01  1.94839500E+00 -8.66225252E-01 -9.19048979E-03  5.80706277E-01  0.00000000E+00  1.78159675E-02  1.67299223E-02
  5.00000000E-01  1.94863000E+00 -8.69972185E-01 -9.32794925E-03  5.80694348E-01  0.00000000E+00  1.78608079E-02  1.67128675E-02
  5.00000000E-01  1.94886500E+00 -8.73736371E-01 -9.46327933E-03  5.80683203E-01  0.00000000E+00  1.78987840E-02  1.66943045E-02
  5.00000000E-01  1.94910000E+00 -8.77518094E-01 -9.59634836E-03  5.80673717E-01  0.00000000E+00  1.79298057E-02  1.66744683E-02
  5.00000000E-01  1.94933500E+00 -8.81317592E-01 -9.72711045E-03  5.80665977E-01  0.00000000E+00  1.79537839E-02  1.66535834E-02
  5.00000000E-01  1.94957000E+00 -8.85135064E-01 -9.85572375E-03  5.80658181E-01  0.00000000E+00  1.79706294E-02  1.66318647E-02
  5.00000000E-01  1.94980500E+00 -8.88970673E-01 -9.98271536E-03  5.80645114E-01  0.00000000E+00  1.79802496E-02  1.66095176E-02
  5.00000000E-01  1.95004000E+00 -8.92824602E-01 -1.01082894E-02  5.80624649E-01  0.00000000E+00  1.79825444E-02  1.65867399E-02
  5.00000000E-01  1.95027500E+00 -8.96697002E-01 -1.02290018E-02  5.80628677E-01  0.00000000E+00  1.79774303E-02  1.65637254E-02
  5.00000000E-01  1.95051000E+00 -9.00587699E-01 -1.03483125E-02  5.80624420E-01  0.00000000E+00  1.79648211E-02  1.65406540E-02
  5.00000000E-01  1.95074500E+00 -9.04496823E-01 -1.04658529E-02  5.80615098E-01  0.00000000E+00  1.79446277E-02  1.65177072E-02
  5.00000000E-01  1.95098000E+00 -9.08424446E-01 -1.05813433E-02  5.80603087E-01  0.00000000E+00  1.79167623E-02  1.64950611E-02
  5.00000000E-01  1.95121500E+00 -9.12370592E-01 -1.06945782E-02  5.80590073E-01  0.00000000E+00  1.78811386E-02  1.64728874E-02
  5.00000000E-01  1.95145000E+00 -9.16335237E-01 -1.08054122E-02  5.80577175E-01  0.00000000E+00  1.78376720E-02  1.64513533E-02
  5.00000000E-01  1.95168500E+00 -9.20318317E-01 -1.09137480E-02  5.80565069E-01  0.00000000E+00  1.77862800E-02  1.64306225E-02
  5.00000000E-01  1.95192000E+00 -9.24319735E-01 -1.10195256E-02  5.80554085E-01  0.00000000E+00  1.77268822E-02  1.64108555E-02
  5.00000000E-01  1.95215500E+00 -9.28339362E-01 -1.11227135E-02  5.80544298E-01  0.00000000E+00  1.76594009E-02  1.63922102E-02
  5.00000000E-01  1.95239000E+00 -9.32377039E-01 -1.12233002E-02  5.80535603E-01  0.00000000E+00  1.75837611E-02  1.63748423E-02
  5.00000000E-01  1.95262500E+00 -9.36432583E-01 -1.13212882E-02  5.80527778E-01  0.00000000E+00  1.74998907E-02  1.63589067E-02
  5.00000000E-01  1.95286000E+00 -9.40505786E-01 -1.14166877E-02  5.80520539E-01  0.00000000E+00  1.74077206E-02  1.63445575E-02
  5.00000000E-01  1.95309500E+00 -9.44596418E-01 -1.15095128E-02  5.80513583E-01  0.00000000E+00  1.73071851E-02  1.63319490E-02
  5.00000000E-01  1.95333000E+00 -9.48704227E-01 -1.15997776E-02  5.80506619E-01  0.00000000E+00  1.71982221E-02  1.63212370E-02
  5.00000000E-01  1.95356500E+00 -9.52828939E-01 -1.16874936E-02  5.80499394E-01  0.00000000E+00  1.70807734E-02  1.63125788E-02
