               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  4.00000000E+01
 -9.40000000E-01  5.00000000E-01 -7.49484373E-02  2.50982461E-01  1.12977009E+00  0.00000000E+00  8.29356252E-03  7.48877377E-03
 -9.38120000E-01  5.00000000E-01 -8.18530213E-02  2.83618702E-01  1.01152205E+00  0.00000000E+00  1.09033255E-02  1.01692838E-02
 -9.36240000E-01  5.00000000E-01 -8.73011816E-02  3.03925877E-01  9.39825938E-01  0.00000000E+00  1.26558643E-02  1.34170558E-02
 -9.34360000E-01  5.00000000E-01 -9.79648348E-02  3.19056008E-01  8.98689739E-01  0.00000000E+00  1.31222543E-02  1.72623548E-02
 -9.32480000E-01  5.00000000E-01 -1.00290631E-01  3.28752011E-01  8.61807069E-01  0.00000000E+00  1.30546367E-02  2.23093331E-02
 -9.30600000E-01  5.00000000E-01 -1.02533236E-01  3.35310145E-01  8.47410932E-01  0.00000000E+00  1.31985144E-02  2.81248984E-02
 -9.28720000E-01  5.00000000E-01 -1.03797288E-01  3.39354289E-01  8.38585878E-01  0.00000000E+00  1.35836296E-02  3.42982401E-02
 -9.26840000E-01  5.00000000E-01 -1.04401816E-01  3.41478798E-01  8.32049459E-01  0.00000000E+00  1.41391349E-02  4.05636980E-02
 -9.24960000E-01  5.00000000E-01 -1.04978640E-01  3.42234360E-01  8.30210571E-01  0.00000000E+00  1.47596234E-02  4.67786576E-02
 -9.23080000E-01  5.00000000E-01 -1.05570767E-01  3.42113855E-01  8.33227791E-01  0.00000000E+00  1.53711581E-02  5.29014452E-02
 -9.21200000E-01  5.00000000E-01 -1.05537708E-01  3.41396331E-01  8.35482545E-01  0.00000000E+00  1.59752309E-02  5.89401016E-02
 -9.19320000E-01  5.00000000E-01 -1.05654101E-01  3.40178315E-01  8.39333525E-01  0.00000000E+00  1.65421792E-02  6.48998225E-02
 -9.17440000E-01  5.00000000E-01 -1.05735950E-01  3.38652882E-01  8.43772772E-01  0.00000000E+00  1.70684519E-02  7.07960025E-02
 -9.15560000E-01  5.00000000E-01 -1.05790035E-01  3.36873631E-01  8.48607395E-01  0.00000000E+00  1.75562621E-02  7.66193362E-02
 -9.13680000E-01  5.00000000E-01 -1.05822185E-01  3.34887199E-01  8.53673998E-01  0.00000000E+00  1.80077986E-02  8.23615574E-02
 -9.11800000E-01  5.00000000E-01 -1.05837340E-01  3.32733747E-01  8.58836476E-01  0.00000000E+00  1.84252185E-02  8.80153838E-02
 -9.09920000E-01  5.00000000E-01 -1.05839606E-01  3.30447444E-01  8.63983813E-01  0.00000000E+00  1.88106391E-02  9.35744617E-02
 -9.08040000E-01  5.00000000E-01 -1.05832317E-01  3.28056947E-01  8.69027887E-01  0.00000000E+00  1.91661298E-02  9.90333104E-02
 -9.06160000E-01  5.00000000E-01 -1.05818096E-01  3.25585881E-01  8.73901260E-01  0.00000000E+00  1.94937044E-02  1.04387267E-01
 -9.04280000E-01  5.00000000E-01 -1.05798908E-01  3.23053329E-01  8.78554985E-01  0.00000000E+00  1.97953128E-02  1.09632431E-01
 -9.02400000E-01  5.00000000E-01 -1.05776124E-01  3.20474306E-01  8.82956402E-01  0.00000000E+00  2.00728333E-02  1.14765608E-01
 -9.00520000E-01  5.00000000E-01 -1.05750580E-01  3.17860246E-01  8.87086935E-01  0.00000000E+00  2.03280648E-02  1.19784257E-01
 -8.98640000E-01  5.00000000E-01 -1.05722632E-01  3.15219484E-01  8.90939893E-01  0.00000000E+00  2.05627181E-02  1.24686431E-01
 -8.96760000E-01  5.00000000E-01 -1.05692221E-01  3.12557737E-01  8.94518271E-01  0.00000000E+00  2.07784090E-02  1.29470725E-01
 -8.94880000E-01  5.00000000E-01 -1.05658925E-01  3.09878587E-01  8.97832546E-01  0.00000000E+00  2.09766494E-02  1.34136218E-01
 -8.93000000E-01  5.00000000E-01 -1.05622026E-01  3.07183965E-01  9.00898476E-01  0.00000000E+00  2.11588399E-02  1.38682421E-01
 -8.91120000E-01  5.00000000E-01 -1.05580562E-01  3.04474629E-01  9.03734901E-01  0.00000000E+00  2.13262617E-02  1.43109219E-01
 -8.89240000E-01  5.00000000E-01 -1.05533391E-01  3.01750652E-01  9.06361542E-01  0.00000000E+00  2.14800686E-02  1.47416813E-01
 -8.87360000E-01  5.00000000E-01 -1.05479245E-01  2.99011900E-01  9.08796797E-01  0.00000000E+00  2.16212789E-02  1.51605673E-01
 -8.85480000E-01  5.00000000E-01 -1.05416796E-01  2.96258516E-01  9.11055545E-01  0.00000000E+00  2.17507678E-02  1.55676473E-01
 -8.83600000E-01  5.00000000E-01 -1.05344710E-01  2.93491404E-01  9.13146939E-01  0.00000000E+00  2.18692591E-02  1.59630042E-01
 -8.81720000E-01  5.00000000E-01 -1.05261706E-01  2.90712708E-01  9.15072211E-01  0.00000000E+00  2.19773175E-02  1.63467305E-01
 -8.79840000E-01  5.00000000E-01 -1.05166617E-01  2.87926296E-01  9.16822466E-01  0.00000000E+00  2.20753404E-02  1.67189232E-01
 -8.77960000E-01  5.00000000E-01 -1.05058449E-01  2.85138243E-01  9.18376485E-01  0.00000000E+00  2.21635502E-02  1.70796776E-01
 -8.76080000E-01  5.00000000E-01 -1.04936439E-01  2.82357314E-01  9.19698523E-01  0.00000000E+00  2.22419860E-02  1.74290824E-01
 -8.74200000E-01  5.00000000E-01 -1.04816742E-01  2.79563660E-01  9.20975832E-01  0.00000000E+00  2.23132611E-02  1.77673499E-01
 -8.72320000E-01  5.00000000E-01 -1.04685797E-01  2.76764520E-01  9.22128395E-01  0.00000000E+00  2.23771826E-02  1.80945804E-01
 -8.70440000E-01  5.00000000E-01 -1.04542743E-01  2.73961455E-01  9.23157822E-01  0.00000000E+00  2.24341205E-02  1.84109088E-01
 -8.68560000E-01  5.00000000E-01 -1.04387781E-01  2.71154703E-01  9.24076164E-01  0.00000000E+00  2.24845456E-02  1.87164814E-01
 -8.66680000E-01  5.00000000E-01 -1.04221068E-01  2.68344491E-01  9.24894348E-01  0.00000000E+00  2.25289080E-02  1.90114494E-01
 -8.64800000E-01  5.00000000E-01 -1.04042719E-01  2.65531042E-01  9.25622250E-01  0.00000000E+00  2.25676378E-02  1.92959687E-01
 -8.62920000E-01  5.00000000E-01 -1.03852816E-01  2.62714573E-01  9.26268762E-01  0.00000000E+00  2.26011456E-02  1.95701993E-01
 -8.61040000E-01  5.00000000E-01 -1.03651407E-01  2.59895299E-01  9.26841865E-01  0.00000000E+00  2.26298241E-02  1.98343050E-01
 -8.59160000E-01  5.00000000E-01 -1.03438516E-01  2.57073434E-01  9.27348701E-01  0.00000000E+00  2.26540481E-02  2.00884527E-01
 -8.57280000E-01  5.00000000E-01 -1.03214146E-01  2.54249196E-01  9.27795640E-01  0.00000000E+00  2.26741757E-02  2.03328119E-01
 -8.55400000E-01  5.00000000E-01 -1.02978283E-01  2.51422808E-01  9.28188355E-01  0.00000000E+00  2.26905491E-02  2.05675548E-01
 -8.53520000E-01  5.00000000E-01 -1.02730904E-01  2.48594499E-01  9.28531891E-01  0.00000000E+00  2.27034953E-02  2.07928551E-01
 -8.51640000E-01  5.00000000E-01 -1.02471977E-01  2.45764506E-01  9.28830736E-01  0.00000000E+00  2.27133270E-02  2.10088879E-01
 -8.49760000E-01  5.00000000E-01 -1.02201471E-01  2.42933079E-01  9.29088892E-01  0.00000000E+00  2.27203434E-02  2.12158293E-01
 -8.47880000E-01  5.00000000E-01 -1.01919358E-01  2.40100483E-01  9.29309944E-01  0.00000000E+00  2.27248310E-02  2.14138559E-01
 -8.46000000E-01  5.00000000E-01 -1.01625616E-01  2.37266997E-01  9.29497135E-01  0.00000000E+00  2.27270644E-02  2.16031440E-01
 -8.44120000E-01  5.00000000E-01 -1.01320240E-01  2.34432919E-01  9.29653431E-01  0.00000000E+00  2.27273071E-02  2.17838697E-01
 -8.42240000E-01  5.00000000E-01 -1.01003241E-01  2.31598569E-01  9.29781599E-01  0.00000000E+00  2.27258123E-02  2.19562081E-01
 -8.40360000E-01  5.00000000E-01 -1.00674653E-01  2.28764287E-01  9.29884271E-01  0.00000000E+00  2.27228239E-02  2.21203326E-01
 -8.38480000E-01  5.00000000E-01 -1.00334540E-01  2.25930441E-01  9.29964018E-01  0.00000000E+00  2.27185769E-02  2.22764152E-01
 -8.36600000E-01  5.00000000E-01 -9.99829959E-02  2.23097425E-01  9.30023421E-01  0.00000000E+00  2.27132985E-02  2.24246252E-01
 -8.34720000E-01  5.00000000E-01 -9.96201549E-02  2.20265665E-01  9.30065143E-01  0.00000000E+00  2.27072092E-02  2.25651293E-01
 -8.32840000E-01  5.00000000E-01 -9.92461927E-02  2.17435615E-01  9.30091995E-01  0.00000000E+00  2.27005229E-02  2.26980907E-01
 -8.30960000E-01  5.00000000E-01 -9.88613328E-02  2.14607767E-01  9.30107013E-01  0.00000000E+00  2.26934483E-02  2.28236690E-01
 -8.29080000E-01  5.00000000E-01 -9.84656350E-02  2.11782377E-01  9.30112125E-01  0.00000000E+00  2.26861797E-02  2.29420268E-01
 -8.27200000E-01  5.00000000E-01 -9.80588701E-02  2.08959562E-01  9.30105308E-01  0.00000000E+00  2.26788868E-02  2.30533295E-01
 -8.25320000E-01  5.00000000E-01 -9.76413148E-02  2.06140037E-01  9.30088341E-01  0.00000000E+00  2.26717540E-02  2.31577274E-01
 -8.23440000E-01  5.00000000E-01 -9.72130867E-02  2.03324245E-01  9.30062548E-01  0.00000000E+00  2.26649521E-02  2.32553744E-01
