# Re40k:r,U,k,tau
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000004441e-04 5.568860600000000161e-02 9.208248269999999328e-06 6.122586619999999868e+00
1.000000000000000888e-03 1.112936989999999959e-01 7.535020959999999654e-05 2.235725529999999850e+01
1.500000000000001332e-03 1.666269700000000131e-01 2.858262910000000136e-04 4.327385730000000308e+01
2.000000000000001776e-03 2.207033220000000073e-01 7.086754869999999790e-04 6.279991350000000239e+01
2.500000000000002220e-03 2.718690519999999999e-01 1.337904889999999916e-03 7.673453200000000152e+01
3.000000000000002665e-03 3.184549389999999924e-01 2.098080170000000185e-03 8.374721300000000213e+01
3.500000000000003109e-03 3.595006660000000243e-01 2.883950010000000102e-03 8.507306590000000313e+01
4.000000000000003553e-03 3.950970580000000010e-01 3.610877660000000149e-03 8.311596430000000169e+01
4.500000000000003997e-03 4.259449550000000140e-01 4.247330050000000350e-03 7.947823479999999563e+01
5.000000000000004441e-03 4.527977429999999748e-01 4.788200589999999646e-03 7.520341369999999870e+01
5.500000000000004885e-03 4.763750649999999864e-01 5.242793790000000245e-03 7.083611410000000319e+01
6.000000000000005329e-03 4.972666909999999829e-01 5.623898779999999924e-03 6.664303590000000099e+01
6.500000000000005773e-03 5.159461090000000416e-01 5.944288439999999805e-03 6.273622209999999910e+01
7.000000000000006217e-03 5.327885359999999793e-01 6.215149320000000130e-03 5.914794940000000167e+01
7.500000000000006661e-03 5.480898840000000272e-01 6.445595600000000348e-03 5.587436340000000001e+01
8.000000000000007105e-03 5.620848630000000457e-01 6.642865789999999847e-03 5.289678949999999702e+01
8.500000000000007550e-03 5.749624500000000138e-01 6.812800390000000109e-03 5.018965140000000247e+01
9.000000000000007994e-03 5.868769000000000347e-01 6.960199030000000127e-03 4.772392669999999981e+01
9.500000000000008438e-03 5.979530680000000320e-01 7.088729400000000347e-03 4.547408519999999754e+01
1.000000000000000888e-02 6.082946270000000322e-01 7.201403430000000334e-03 4.341640079999999813e+01
1.050000000000000933e-02 6.179879539999999505e-01 7.300659689999999986e-03 4.152940360000000197e+01
1.100000000000000977e-02 6.271056659999999505e-01 7.388482420000000092e-03 3.979425859999999915e+01
1.150000000000001021e-02 6.357093080000000285e-01 7.466499690000000418e-03 3.819445040000000091e+01
1.200000000000001066e-02 6.438513879999999689e-01 7.536055610000000002e-03 3.671552919999999887e+01
1.250000000000001110e-02 6.515770119999999554e-01 7.598267780000000048e-03 3.534486609999999729e+01
1.300000000000001155e-02 6.589251999999999887e-01 7.654072149999999880e-03 3.407142180000000309e+01
1.350000000000001199e-02 6.659299109999999855e-01 7.704257649999999950e-03 3.288553300000000235e+01
1.400000000000001243e-02 6.726208540000000458e-01 7.749492680000000071e-03 3.177871890000000121e+01
1.450000000000001288e-02 6.790241369999999721e-01 7.790346019999999996e-03 3.074351379999999878e+01
