               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.12500000E+03
  1.00000000E+01 -1.00000000E+00  0.00000000E+00  0.00000000E+00  1.56454941E-02  9.99999975E-05  0.00000000E+00  0.00000000E+00
  1.00000000E+01 -9.97000000E-01  2.23037470E-01 -4.02299378E-05  1.56448238E-02  9.99999975E-05  1.40789526E-03  8.83445958E-03
  1.00000000E+01 -9.94000000E-01  2.78607566E-01 -1.25512796E-04  1.56414634E-02  9.99999975E-05  2.32228058E-03  2.56815111E-02
  1.00000000E+01 -9.91000000E-01  2.99319676E-01 -2.33764617E-04  1.56350551E-02  9.99999975E-05  2.97069844E-03  4.53218975E-02
  1.00000000E+01 -9.88000000E-01  3.10683522E-01 -3.53988030E-04  1.56263451E-02  9.99999975E-05  3.53145042E-03  6.50395116E-02
  1.00000000E+01 -9.85000000E-01  3.18252927E-01 -4.81084919E-04  1.56159506E-02  9.99999975E-05  4.03021386E-03  8.41191887E-02
  1.00000000E+01 -9.82000000E-01  3.23882252E-01 -6.12580584E-04  1.56042766E-02  9.99999975E-05  4.48138575E-03  1.02414941E-01
  1.00000000E+01 -9.79000000E-01  3.28368434E-01 -7.47123031E-04  1.55915961E-02  9.99999975E-05  4.89501863E-03  1.19931018E-01
  1.00000000E+01 -9.76000000E-01  3.32114307E-01 -8.83896678E-04  1.55781033E-02  9.99999975E-05  5.27833564E-03  1.36710844E-01
  1.00000000E+01 -9.73000000E-01  3.35347675E-01 -1.02237098E-03  1.55639426E-02  9.99999975E-05  5.63665183E-03  1.52804999E-01
  1.00000000E+01 -9.70000000E-01  3.38208465E-01 -1.16218010E-03  1.55492258E-02  9.99999975E-05  5.97397383E-03  1.68261772E-01
  1.00000000E+01 -9.67000000E-01  3.40787824E-01 -1.30306025E-03  1.55340419E-02  9.99999975E-05  6.29338915E-03  1.83124692E-01
  1.00000000E+01 -9.64000000E-01  3.43148269E-01 -1.44481408E-03  1.55184632E-02  9.99999975E-05  6.59732815E-03  1.97432235E-01
  1.00000000E+01 -9.61000000E-01  3.45334265E-01 -1.58728962E-03  1.55025502E-02  9.99999975E-05  6.88773738E-03  2.11218355E-01
  1.00000000E+01 -9.58000000E-01  3.47378482E-01 -1.73036680E-03  1.54863534E-02  9.99999975E-05  7.16620152E-03  2.24513035E-01
  1.00000000E+01 -9.55000000E-01  3.49305581E-01 -1.87394887E-03  1.54699168E-02  9.99999975E-05  7.43402855E-03  2.37342926E-01
  1.00000000E+01 -9.52000000E-01  3.51134573E-01 -2.01795642E-03  1.54532777E-02  9.99999975E-05  7.69231129E-03  2.49731836E-01
  1.00000000E+01 -9.49000000E-01  3.52880438E-01 -2.16232322E-03  1.54364689E-02  9.99999975E-05  7.94197319E-03  2.61701196E-01
  1.00000000E+01 -9.46000000E-01  3.54555142E-01 -2.30699334E-03  1.54195195E-02  9.99999975E-05  8.18380164E-03  2.73270410E-01
  1.00000000E+01 -9.43000000E-01  3.56168394E-01 -2.45191893E-03  1.54024548E-02  9.99999975E-05  8.41847384E-03  2.84457149E-01
  1.00000000E+01 -9.40000000E-01  3.57728176E-01 -2.59705861E-03  1.53852976E-02  9.99999975E-05  8.64657699E-03  2.95277601E-01
  1.00000000E+01 -9.37000000E-01  3.59241138E-01 -2.74237627E-03  1.53680682E-02  9.99999975E-05  8.86862381E-03  3.05746675E-01
  1.00000000E+01 -9.34000000E-01  3.60712859E-01 -2.88784008E-03  1.53507847E-02  9.99999975E-05  9.08506455E-03  3.15878168E-01
  1.00000000E+01 -9.31000000E-01  3.62148061E-01 -3.03342182E-03  1.53334637E-02  9.99999975E-05  9.29629673E-03  3.25684907E-01
  1.00000000E+01 -9.28000000E-01  3.63550791E-01 -3.17909621E-03  1.53161197E-02  9.99999975E-05  9.50267356E-03  3.35178851E-01
  1.00000000E+01 -9.25000000E-01  3.64924536E-01 -3.32484048E-03  1.52987664E-02  9.99999975E-05  9.70451033E-03  3.44371230E-01
  1.00000000E+01 -9.22000000E-01  3.66272314E-01 -3.47063403E-03  1.52814158E-02  9.99999975E-05  9.90208909E-03  3.53272570E-01
  1.00000000E+01 -9.19000000E-01  3.67596762E-01 -3.61645806E-03  1.52640790E-02  9.99999975E-05  1.00956636E-02  3.61892796E-01
  1.00000000E+01 -9.16000000E-01  3.68900195E-01 -3.76229532E-03  1.52467660E-02  9.99999975E-05  1.02854633E-02  3.70241309E-01
  1.00000000E+01 -9.13000000E-01  3.70184661E-01 -3.90812995E-03  1.52294859E-02  9.99999975E-05  1.04716959E-02  3.78327023E-01
  1.00000000E+01 -9.10000000E-01  3.71451973E-01 -4.05394723E-03  1.52122472E-02  9.99999975E-05  1.06545500E-02  3.86158401E-01
  1.00000000E+01 -9.07000000E-01  3.72703745E-01 -4.19973351E-03  1.51950573E-02  9.99999975E-05  1.08341975E-02  3.93743499E-01
  1.00000000E+01 -9.04000000E-01  3.73941423E-01 -4.34547602E-03  1.51779232E-02  9.99999975E-05  1.10107952E-02  4.01090001E-01
  1.00000000E+01 -9.01000000E-01  3.75166306E-01 -4.49116278E-03  1.51608512E-02  9.99999975E-05  1.11844870E-02  4.08205255E-01
  1.00000000E+01 -8.98000000E-01  3.76379569E-01 -4.63678254E-03  1.51438471E-02  9.99999975E-05  1.13554049E-02  4.15096298E-01
  1.00000000E+01 -8.95000000E-01  3.77582271E-01 -4.78232466E-03  1.51269160E-02  9.99999975E-05  1.15236704E-02  4.21769883E-01
  1.00000000E+01 -8.92000000E-01  3.78775379E-01 -4.92777904E-03  1.51100628E-02  9.99999975E-05  1.16893953E-02  4.28232494E-01
  1.00000000E+01 -8.89000000E-01  3.79959770E-01 -5.07313612E-03  1.50932918E-02  9.99999975E-05  1.18526830E-02  4.34490363E-01
  1.00000000E+01 -8.86000000E-01  3.81136244E-01 -5.21838675E-03  1.50766069E-02  9.99999975E-05  1.20136288E-02  4.40549485E-01
  1.00000000E+01 -8.83000000E-01  3.82305536E-01 -5.36352219E-03  1.50600117E-02  9.99999975E-05  1.21723212E-02  4.46415635E-01
  1.00000000E+01 -8.80000000E-01  3.83468321E-01 -5.50853407E-03  1.50435093E-02  9.99999975E-05  1.23288421E-02  4.52094392E-01
  1.00000000E+01 -8.77000000E-01  3.84625223E-01 -5.65341434E-03  1.50271026E-02  9.99999975E-05  1.24832679E-02  4.57591150E-01
  1.00000000E+01 -8.74000000E-01  3.85776813E-01 -5.79815524E-03  1.50107943E-02  9.99999975E-05  1.26356694E-02  4.62911103E-01
  1.00000000E+01 -8.71000000E-01  3.86923622E-01 -5.94274927E-03  1.49945867E-02  9.99999975E-05  1.27861123E-02  4.68059288E-01
  1.00000000E+01 -8.68000000E-01  3.88066141E-01 -6.08718920E-03  1.49784817E-02  9.99999975E-05  1.29346582E-02  4.73040576E-01
  1.00000000E+01 -8.65000000E-01  3.89204827E-01 -6.23146799E-03  1.49624813E-02  9.99999975E-05  1.30813642E-02  4.77859684E-01
  1.00000000E+01 -8.62000000E-01  3.90340104E-01 -6.37557882E-03  1.49465871E-02  9.99999975E-05  1.32262839E-02  4.82521185E-01
  1.00000000E+01 -8.59000000E-01  3.91472368E-01 -6.51951506E-03  1.49308003E-02  9.99999975E-05  1.33694671E-02  4.87029511E-01
  1.00000000E+01 -8.56000000E-01  3.92601990E-01 -6.66327021E-03  1.49151223E-02  9.99999975E-05  1.35109605E-02  4.91388964E-01
  1.00000000E+01 -8.53000000E-01  3.93729314E-01 -6.80683797E-03  1.48995539E-02  9.99999975E-05  1.36508078E-02  4.95603719E-01
  1.00000000E+01 -8.50000000E-01  3.94854664E-01 -6.95021214E-03  1.48840962E-02  9.99999975E-05  1.37890496E-02  4.99677831E-01
  1.00000000E+01 -8.47000000E-01  3.95978343E-01 -7.09338669E-03  1.48687496E-02  9.99999975E-05  1.39257243E-02  5.03615239E-01
  1.00000000E+01 -8.44000000E-01  3.97100636E-01 -7.23635567E-03  1.48535149E-02  9.99999975E-05  1.40608675E-02  5.07419773E-01
  1.00000000E+01 -8.41000000E-01  3.98221812E-01 -7.37911327E-03  1.48383924E-02  9.99999975E-05  1.41945128E-02  5.11095155E-01
  1.00000000E+01 -8.38000000E-01  3.99342122E-01 -7.52165377E-03  1.48233823E-02  9.99999975E-05  1.43266915E-02  5.14645008E-01
  1.00000000E+01 -8.35000000E-01  4.00461804E-01 -7.66397152E-03  1.48084847E-02  9.99999975E-05  1.44574329E-02  5.18072852E-01
  1.00000000E+01 -8.32000000E-01  4.01581083E-01 -7.80606099E-03  1.47936998E-02  9.99999975E-05  1.45867647E-02  5.21382118E-01
  1.00000000E+01 -8.29000000E-01  4.02700170E-01 -7.94791672E-03  1.47790274E-02  9.99999975E-05  1.47147126E-02  5.24576143E-01
  1.00000000E+01 -8.26000000E-01  4.03819267E-01 -8.08953330E-03  1.47644674E-02  9.99999975E-05  1.48413007E-02  5.27658177E-01
  1.00000000E+01 -8.23000000E-01  4.04938562E-01 -8.23090542E-03  1.47500194E-02  9.99999975E-05  1.49665516E-02  5.30631386E-01
  1.00000000E+01 -8.20000000E-01  4.06058237E-01 -8.37202781E-03  1.47356831E-02  9.99999975E-05  1.50904864E-02  5.33498855E-01
  1.00000000E+01 -8.17000000E-01  4.07178460E-01 -8.51289528E-03  1.47214582E-02  9.99999975E-05  1.52131250E-02  5.36263590E-01
  1.00000000E+01 -8.14000000E-01  4.08299393E-01 -8.65350268E-03  1.47073440E-02  9.99999975E-05  1.53344858E-02  5.38928521E-01
  1.00000000E+01 -8.11000000E-01  4.09421190E-01 -8.79384490E-03  1.46933400E-02  9.99999975E-05  1.54545861E-02  5.41496504E-01
