               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.12500000E+03
  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.18252592E-01  1.00000005E-03  0.00000000E+00  0.00000000E+00
  0.00000000E+00  2.00000000E-03  3.53157701E-01 -3.37152939E-03 -1.17191661E-01  1.00000005E-03  2.62316211E-03  3.64805959E-03
  0.00000000E+00  4.00000000E-03  4.57498977E-01 -3.44857490E-03 -1.16705967E-01  1.00000005E-03  3.68828452E-03  9.18660751E-03
  0.00000000E+00  6.00000000E-03  5.08532160E-01 -3.51611485E-03 -1.16452461E-01  1.00000005E-03  3.95817630E-03  1.52650991E-02
  0.00000000E+00  8.00000000E-03  5.41698596E-01 -3.59803300E-03 -1.16258398E-01  1.00000005E-03  4.06361471E-03  2.15887740E-02
  0.00000000E+00  1.00000000E-02  5.66086829E-01 -3.68333342E-03 -1.16091409E-01  1.00000005E-03  4.11355565E-03  2.80573752E-02
  0.00000000E+00  1.20000000E-02  5.85297431E-01 -3.76746001E-03 -1.15943089E-01  1.00000005E-03  4.13952404E-03  3.46244308E-02
  0.00000000E+00  1.40000000E-02  6.01106775E-01 -3.85004277E-03 -1.15808591E-01  1.00000005E-03  4.15352962E-03  4.12635739E-02
  0.00000000E+00  1.60000000E-02  6.14517135E-01 -3.93059618E-03 -1.15685201E-01  1.00000005E-03  4.16098267E-03  4.79578404E-02
  0.00000000E+00  1.80000000E-02  6.26148001E-01 -4.00915164E-03 -1.15570760E-01  1.00000005E-03  4.16461562E-03  5.46953401E-02
  0.00000000E+00  2.00000000E-02  6.36408228E-01 -4.08574379E-03 -1.15463744E-01  1.00000005E-03  4.16591948E-03  6.14672658E-02
  0.00000000E+00  2.20000000E-02  6.45581473E-01 -4.16044127E-03 -1.15362998E-01  1.00000005E-03  4.16575918E-03  6.82668915E-02
  0.00000000E+00  2.40000000E-02  6.53872330E-01 -4.23334521E-03 -1.15267606E-01  1.00000005E-03  4.16465764E-03  7.50891761E-02
  0.00000000E+00  2.60000000E-02  6.61433101E-01 -4.30455142E-03 -1.15176856E-01  1.00000005E-03  4.16294330E-03  8.19301367E-02
  0.00000000E+00  2.80000000E-02  6.68380115E-01 -4.37415535E-03 -1.15090171E-01  1.00000005E-03  4.16082745E-03  8.87864800E-02
  0.00000000E+00  3.00000000E-02  6.74804216E-01 -4.44224800E-03 -1.15007078E-01  1.00000005E-03  4.15844894E-03  9.56554656E-02
  0.00000000E+00  3.20000000E-02  6.80777634E-01 -4.50891284E-03 -1.14927185E-01  1.00000005E-03  4.15590031E-03  1.02534797E-01
  0.00000000E+00  3.40000000E-02  6.86358738E-01 -4.57422742E-03 -1.14850167E-01  1.00000005E-03  4.15324416E-03  1.09422538E-01
  0.00000000E+00  3.60000000E-02  6.91595360E-01 -4.63826308E-03 -1.14775744E-01  1.00000005E-03  4.15052304E-03  1.16317047E-01
  0.00000000E+00  3.80000000E-02  6.96527149E-01 -4.70108506E-03 -1.14703681E-01  1.00000005E-03  4.14776571E-03  1.23216931E-01
  0.00000000E+00  4.00000000E-02  7.01187352E-01 -4.76275379E-03 -1.14633771E-01  1.00000005E-03  4.14499198E-03  1.30120997E-01
  0.00000000E+00  4.20000000E-02  7.05604099E-01 -4.82332465E-03 -1.14565838E-01  1.00000005E-03  4.14221503E-03  1.37028230E-01
  0.00000000E+00  4.40000000E-02  7.09801400E-01 -4.88284885E-03 -1.14499726E-01  1.00000005E-03  4.13944372E-03  1.43937754E-01
  0.00000000E+00  4.60000000E-02  7.13799915E-01 -4.94137373E-03 -1.14435298E-01  1.00000005E-03  4.13668377E-03  1.50848821E-01
  0.00000000E+00  4.80000000E-02  7.17617537E-01 -4.99894314E-03 -1.14372433E-01  1.00000005E-03  4.13393867E-03  1.57760788E-01
  0.00000000E+00  5.00000000E-02  7.21269862E-01 -5.05559780E-03 -1.14311023E-01  1.00000005E-03  4.13121042E-03  1.64673104E-01
  0.00000000E+00  5.20000000E-02  7.24770569E-01 -5.11137559E-03 -1.14250972E-01  1.00000005E-03  4.12850000E-03  1.71585292E-01
  0.00000000E+00  5.40000000E-02  7.28131719E-01 -5.16631186E-03 -1.14192192E-01  1.00000005E-03  4.12580763E-03  1.78496944E-01
  0.00000000E+00  5.60000000E-02  7.31364000E-01 -5.22043961E-03 -1.14134606E-01  1.00000005E-03  4.12313307E-03  1.85407709E-01
  0.00000000E+00  5.80000000E-02  7.34476920E-01 -5.27378975E-03 -1.14078144E-01  1.00000005E-03  4.12047569E-03  1.92317288E-01
  0.00000000E+00  6.00000000E-02  7.37478979E-01 -5.32639126E-03 -1.14022740E-01  1.00000005E-03  4.11783468E-03  1.99225421E-01
  0.00000000E+00  6.20000000E-02  7.40377811E-01 -5.37827140E-03 -1.13968337E-01  1.00000005E-03  4.11520919E-03  2.06131887E-01
  0.00000000E+00  6.40000000E-02  7.43180285E-01 -5.42945576E-03 -1.13914881E-01  1.00000005E-03  4.11259821E-03  2.13036497E-01
  0.00000000E+00  6.60000000E-02  7.45892611E-01 -5.47996853E-03 -1.13862322E-01  1.00000005E-03  4.11000077E-03  2.19939091E-01
  0.00000000E+00  6.80000000E-02  7.48520423E-01 -5.52983250E-03 -1.13810617E-01  1.00000005E-03  4.10741589E-03  2.26839529E-01
  0.00000000E+00  7.00000000E-02  7.51068841E-01 -5.57906926E-03 -1.13759723E-01  1.00000005E-03  4.10484266E-03  2.33737696E-01
  0.00000000E+00  7.20000000E-02  7.53542539E-01 -5.62769920E-03 -1.13709602E-01  1.00000005E-03  4.10228016E-03  2.40633493E-01
