               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.12500000E+03
  2.50000000E+00 -1.00000000E+00 -3.26174822E-14  1.56801669E-20 -1.21612436E-01  9.99999975E-05 -2.98278594E-18  7.03868445E-17
  2.50000000E+00 -7.12000000E-01 -1.07640499E-01  7.05522822E-03 -1.21448767E-01  9.99999975E-05  1.22215909E-02  6.45429881E-01
  2.50000000E+00 -7.09000000E-01 -1.06464697E-01  7.08045923E-03 -1.21452216E-01  9.99999975E-05  1.22871543E-02  6.45674016E-01
  2.50000000E+00 -7.06000000E-01 -1.05284500E-01  7.10447708E-03 -1.21455738E-01  9.99999975E-05  1.23522431E-02  6.45871729E-01
  2.50000000E+00 -7.03000000E-01 -1.04099878E-01  7.12727143E-03 -1.21459331E-01  9.99999975E-05  1.24168634E-02  6.46023693E-01
  2.50000000E+00 -7.00000000E-01 -1.02910805E-01  7.14883187E-03 -1.21462993E-01  9.99999975E-05  1.24810213E-02  6.46130561E-01
  2.50000000E+00 -6.97000000E-01 -1.01717249E-01  7.16914771E-03 -1.21466726E-01  9.99999975E-05  1.25447227E-02  6.46193035E-01
  2.50000000E+00 -6.94000000E-01 -1.00519181E-01  7.18820852E-03 -1.21470525E-01  9.99999975E-05  1.26079735E-02  6.46211791E-01
  2.50000000E+00 -6.91000000E-01 -9.93165700E-02  7.20600355E-03 -1.21474389E-01  9.99999975E-05  1.26707797E-02  6.46187451E-01
  2.50000000E+00 -6.88000000E-01 -9.81093854E-02  7.22252194E-03 -1.21478316E-01  9.99999975E-05  1.27331471E-02  6.46120619E-01
  2.50000000E+00 -6.85000000E-01 -9.68975946E-02  7.23775271E-03 -1.21482304E-01  9.99999975E-05  1.27950815E-02  6.46011876E-01
  2.50000000E+00 -6.82000000E-01 -9.56811648E-02  7.25168481E-03 -1.21486353E-01  9.99999975E-05  1.28565887E-02  6.45861779E-01
  2.50000000E+00 -6.79000000E-01 -9.44600627E-02  7.26430708E-03 -1.21490460E-01  9.99999975E-05  1.29176745E-02  6.45670864E-01
  2.50000000E+00 -6.76000000E-01 -9.32342539E-02  7.27560825E-03 -1.21494624E-01  9.99999975E-05  1.29783447E-02  6.45439645E-01
  2.50000000E+00 -6.73000000E-01 -9.20037036E-02  7.28557696E-03 -1.21498843E-01  9.99999975E-05  1.30386051E-02  6.45168612E-01
  2.50000000E+00 -6.70000000E-01 -9.07683759E-02  7.29420172E-03 -1.21503115E-01  9.99999975E-05  1.30984613E-02  6.44858237E-01
  2.50000000E+00 -6.67000000E-01 -8.95282342E-02  7.30147097E-03 -1.21507440E-01  9.99999975E-05  1.31579192E-02  6.44508972E-01
  2.50000000E+00 -6.64000000E-01 -8.82832413E-02  7.30737300E-03 -1.21511814E-01  9.99999975E-05  1.32169846E-02  6.44121248E-01
  2.50000000E+00 -6.61000000E-01 -8.70333588E-02  7.31189602E-03 -1.21516235E-01  9.99999975E-05  1.32756631E-02  6.43695478E-01
  2.50000000E+00 -6.58000000E-01 -8.57785476E-02  7.31502812E-03 -1.21520704E-01  9.99999975E-05  1.33339607E-02  6.43232055E-01
  2.50000000E+00 -6.55000000E-01 -8.45187678E-02  7.31675727E-03 -1.21525216E-01  9.99999975E-05  1.33918831E-02  6.42731355E-01
  2.50000000E+00 -6.52000000E-01 -8.32539783E-02  7.31707134E-03 -1.21529771E-01  9.99999975E-05  1.34494361E-02  6.42193737E-01
  2.50000000E+00 -6.49000000E-01 -8.19841375E-02  7.31595806E-03 -1.21534366E-01  9.99999975E-05  1.35066255E-02  6.41619540E-01
  2.50000000E+00 -6.46000000E-01 -8.07092024E-02  7.31340508E-03 -1.21539001E-01  9.99999975E-05  1.35634573E-02  6.41009090E-01
  2.50000000E+00 -6.43000000E-01 -7.94291292E-02  7.30939991E-03 -1.21543672E-01  9.99999975E-05  1.36199374E-02  6.40362695E-01
  2.50000000E+00 -6.40000000E-01 -7.81438731E-02  7.30392995E-03 -1.21548378E-01  9.99999975E-05  1.36760718E-02  6.39680646E-01
  2.50000000E+00 -6.37000000E-01 -7.68533883E-02  7.29698249E-03 -1.21553117E-01  9.99999975E-05  1.37318663E-02  6.38963220E-01
  2.50000000E+00 -6.34000000E-01 -7.55576278E-02  7.28854468E-03 -1.21557888E-01  9.99999975E-05  1.37873270E-02  6.38210679E-01
  2.50000000E+00 -6.31000000E-01 -7.42565436E-02  7.27860357E-03 -1.21562687E-01  9.99999975E-05  1.38424601E-02  6.37423271E-01
  2.50000000E+00 -6.28000000E-01 -7.29500865E-02  7.26714609E-03 -1.21567514E-01  9.99999975E-05  1.38972716E-02  6.36601227E-01
  2.50000000E+00 -6.25000000E-01 -7.16382062E-02  7.25415903E-03 -1.21572367E-01  9.99999975E-05  1.39517677E-02  6.35744768E-01
  2.50000000E+00 -6.22000000E-01 -7.03208514E-02  7.23962908E-03 -1.21577243E-01  9.99999975E-05  1.40059546E-02  6.34854099E-01
  2.50000000E+00 -6.19000000E-01 -6.89979691E-02  7.22354278E-03 -1.21582140E-01  9.99999975E-05  1.40598388E-02  6.33929412E-01
  2.50000000E+00 -6.16000000E-01 -6.76695056E-02  7.20588657E-03 -1.21587057E-01  9.99999975E-05  1.41134264E-02  6.32970888E-01
  2.50000000E+00 -6.13000000E-01 -6.63354055E-02  7.18664675E-03 -1.21591991E-01  9.99999975E-05  1.41667239E-02  6.31978693E-01
  2.50000000E+00 -6.10000000E-01 -6.49956124E-02  7.16580948E-03 -1.21596940E-01  9.99999975E-05  1.42197379E-02  6.30952984E-01
  2.50000000E+00 -6.07000000E-01 -6.36500682E-02  7.14336082E-03 -1.21601902E-01  9.99999975E-05  1.42724749E-02  6.29893905E-01
  2.50000000E+00 -6.04000000E-01 -6.22987138E-02  7.11928666E-03 -1.21606875E-01  9.99999975E-05  1.43249416E-02  6.28801587E-01
  2.50000000E+00 -6.01000000E-01 -6.09414883E-02  7.09357279E-03 -1.21611857E-01  9.99999975E-05  1.43771446E-02  6.27676152E-01
  2.50000000E+00 -5.98000000E-01 -5.95783296E-02  7.06620485E-03 -1.21616845E-01  9.99999975E-05  1.44290907E-02  6.26517712E-01
  2.50000000E+00 -5.95000000E-01 -5.82091739E-02  7.03716834E-03 -1.21621837E-01  9.99999975E-05  1.44807870E-02  6.25326368E-01
  2.50000000E+00 -5.92000000E-01 -5.68339561E-02  7.00644863E-03 -1.21626831E-01  9.99999975E-05  1.45322403E-02  6.24102209E-01
  2.50000000E+00 -5.89000000E-01 -5.54526092E-02  6.97403095E-03 -1.21631825E-01  9.99999975E-05  1.45834576E-02  6.22845318E-01
  2.50000000E+00 -5.86000000E-01 -5.40650649E-02  6.93990039E-03 -1.21636816E-01  9.99999975E-05  1.46344463E-02  6.21555767E-01
  2.50000000E+00 -5.83000000E-01 -5.26712529E-02  6.90404189E-03 -1.21641802E-01  9.99999975E-05  1.46852135E-02  6.20233619E-01
  2.50000000E+00 -5.80000000E-01 -5.12711016E-02  6.86644027E-03 -1.21646782E-01  9.99999975E-05  1.47357665E-02  6.18878929E-01
  2.50000000E+00 -5.77000000E-01 -4.98645372E-02  6.82708020E-03 -1.21651751E-01  9.99999975E-05  1.47861130E-02  6.17491745E-01
  2.50000000E+00 -5.74000000E-01 -4.84514844E-02  6.78594620E-03 -1.21656710E-01  9.99999975E-05  1.48362603E-02  6.16072107E-01
  2.50000000E+00 -5.71000000E-01 -4.70318662E-02  6.74302267E-03 -1.21661655E-01  9.99999975E-05  1.48862162E-02  6.14620046E-01
  2.50000000E+00 -5.68000000E-01 -4.56056033E-02  6.69829384E-03 -1.21666582E-01  9.99999975E-05  1.49359885E-02  6.13135588E-01
  2.50000000E+00 -5.65000000E-01 -4.41726144E-02  6.65174368E-03 -1.21671488E-01  9.99999975E-05  1.49855851E-02  6.11618750E-01
  2.50000000E+00 -5.62000000E-01 -4.27328166E-02  6.60335612E-03 -1.21676374E-01  9.99999975E-05  1.50350140E-02  6.10069543E-01
  2.50000000E+00 -5.59000000E-01 -4.12861248E-02  6.55311493E-03 -1.21681235E-01  9.99999975E-05  1.50842834E-02  6.08487975E-01
  2.50000000E+00 -5.56000000E-01 -3.98324516E-02  6.50100374E-03 -1.21686070E-01  9.99999975E-05  1.51334014E-02  6.06874046E-01
  2.50000000E+00 -5.53000000E-01 -3.83717079E-02  6.44700601E-03 -1.21690875E-01  9.99999975E-05  1.51823766E-02  6.05227750E-01
  2.50000000E+00 -5.50000000E-01 -3.69038018E-02  6.39110503E-03 -1.21695649E-01  9.99999975E-05  1.52312173E-02  6.03549079E-01
  2.50000000E+00 -5.47000000E-01 -3.54286396E-02  6.33328395E-03 -1.21700387E-01  9.99999975E-05  1.52799323E-02  6.01838018E-01
  2.50000000E+00 -5.44000000E-01 -3.39461251E-02  6.27352573E-03 -1.21705087E-01  9.99999975E-05  1.53285303E-02  6.00094550E-01
  2.50000000E+00 -5.41000000E-01 -3.24561595E-02  6.21181318E-03 -1.21709746E-01  9.99999975E-05  1.53770203E-02  5.98318653E-01
  2.50000000E+00 -5.38000000E-01 -3.09586418E-02  6.14812894E-03 -1.21714363E-01  9.99999975E-05  1.54254113E-02  5.96510302E-01
